cell,fabric,gid,arm,seed,final_acl,max_chain,init_wall,arrange_wall,passes,traj,int_acc,int_dec,int_noop,readouts,bm_wall,bm_ro,hier_acc,pair_acc,legal_acl,legal_mx,judge,judge_pen,proj_skipped,fold_strips,fold_Hs,adopt_worse,proj_pen,plane_stair,max_edge_span,mm_skipped,ball_acc,deficit,cmiss,cert,time
K100,Z12,,plane,0,7.26,8,0.01,29.69,1,138,138,0,10215,139,1.36,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,60.4
K100,Z12,,plane,1,7.26,8,0.0,29.82,2,138|0,138,0,10296,139,1.42,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,60.5
K100,Z12,,plane,2,7.26,8,0.0,29.86,1,138,138,0,9999,139,1.69,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,63.2
K100,Z12,,single,0,7.26,8,0.0,29.48,1,138,138,0,10197,139,1.4,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,64.1
K100,Z12,,single,1,7.26,8,0.0,29.86,1,138,138,0,10025,139,1.58,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,59.8
K100,Z12,,single,2,7.26,8,0.0,29.81,2,138|0,138,0,10350,139,1.35,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,0,0,0,True,60.8
K100,Z12,,wrap,0,7.26,8,0.0,29.73,1,138,138,0,9639,139,2.15,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,61.9
K100,Z12,,wrap,1,7.26,8,0.0,29.78,1,138,138,0,9759,139,2.1,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,60.2
K100,Z12,,wrap,2,7.26,8,0.0,29.73,1,138,138,0,9607,139,2.3,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,63.3
K100,Z12,,wrap+single,0,7.26,8,0.0,29.76,1,138,138,0,9715,139,1.98,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,63.4
K100,Z12,,wrap+single,1,7.26,8,0.0,29.49,1,138,138,0,9735,139,1.8,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,61.7
K100,Z12,,wrap+single,2,7.26,8,0.0,29.49,1,138,138,0,9685,139,1.91,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,0,0,0,True,61.0
K100,Z12,,plane-nt,0,7.26,8,0.0,29.69,1,138,138,0,10025,139,1.38,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,,0,0,True,30.1
K100,Z12,,plane-nt,1,7.26,8,0.0,29.74,1,138,138,0,10228,139,1.45,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,,0,0,True,30.1
K100,Z12,,plane-nt,2,7.26,8,0.0,29.78,1,138,138,0,10008,139,1.54,98,0,4,7.26,8,stair,,False,0,0,0,0,1153.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap-nt,0,7.26,8,0.0,29.57,1,138,138,0,9583,139,2.04,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap-nt,1,7.26,8,0.0,29.62,1,138,138,0,9641,139,2.11,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap-nt,2,7.26,8,0.0,29.65,1,138,138,0,9657,139,2.06,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap+single-nt,0,7.26,8,0.0,29.66,1,138,138,0,9803,139,1.98,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap+single-nt,1,7.26,8,0.0,29.68,1,138,138,0,9801,139,1.96,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K100,Z12,,wrap+single-nt,2,7.26,8,0.0,29.73,1,138,138,0,9706,139,2.14,98,0,4,7.26,8,brick,0,True,1,25,3,0,783.0,21.0,True,,0,0,True,30.1
K140,Z12,,plane,0,9.757,10,0.0,29.79,1,188,188,0,6074,189,3.14,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,63.2
K140,Z12,,plane,1,9.757,10,0.0,29.81,1,188,188,0,6219,189,3.15,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,62.5
K140,Z12,,plane,2,9.757,10,0.0,29.81,1,188,188,0,6287,189,3.16,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,63.2
K140,Z12,,single,0,9.757,10,0.0,29.95,1,190,190,0,6017,191,2.72,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,68.2
K140,Z12,,single,1,9.757,10,0.0,29.95,1,190,190,0,6034,191,3.15,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,60.9
K140,Z12,,single,2,9.757,10,0.0,29.95,1,190,190,0,5891,191,2.97,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,0,0,0,True,61.7
K140,Z12,,wrap,0,9.757,10,0.0,29.93,1,188,188,0,5372,189,5.55,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,70.1
K140,Z12,,wrap,1,9.757,10,0.0,29.94,1,188,188,0,5342,189,5.38,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,66.2
K140,Z12,,wrap,2,9.757,10,0.0,29.94,1,188,188,0,5689,189,5.17,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,67.2
K140,Z12,,wrap+single,0,9.757,10,0.0,29.93,1,190,190,0,5803,191,4.78,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,60.4
K140,Z12,,wrap+single,1,9.757,10,0.0,29.94,1,190,190,0,5509,191,4.8,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,66.9
K140,Z12,,wrap+single,2,9.757,10,0.0,29.93,1,190,190,0,5503,191,4.95,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,0,0,0,True,69.6
K140,Z12,,plane-nt,0,9.757,10,0.0,29.95,1,188,188,0,5830,189,3.14,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,,0,0,True,30.1
K140,Z12,,plane-nt,1,9.757,10,0.0,29.95,1,188,188,0,5765,189,3.34,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,,0,0,True,30.2
K140,Z12,,plane-nt,2,9.757,10,0.0,29.95,1,188,188,0,5979,189,3.05,159,0,3,9.757,10,stair,,False,0,0,0,0,2312.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap-nt,0,9.757,10,0.0,29.93,1,188,188,0,5266,189,5.28,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap-nt,1,9.757,10,0.0,29.9,1,188,188,0,5388,189,5.11,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap-nt,2,9.757,10,0.0,29.93,1,188,188,0,5452,189,5.19,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap+single-nt,0,9.757,10,0.0,29.9,1,190,190,0,5357,191,4.57,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap+single-nt,1,9.757,10,0.0,29.94,1,190,190,0,5607,191,4.33,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
K140,Z12,,wrap+single-nt,2,9.757,10,0.0,29.93,1,190,190,0,5425,191,4.52,159,0,3,9.757,10,brick,0,True,1,25,6,0,1478.0,31.0,True,,0,0,True,30.1
ER100_d10,Z12,,plane,0,4.56,8,0.06,15.34,6,375|103|39|71|4|0,592,0,8708,593,5.22,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.1
ER100_d10,Z12,,plane,1,4.43,8,0.06,15.33,6,375|103|39|71|4|0,592,0,8708,593,5.21,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,2,4.27,7,0.06,15.44,6,375|103|39|71|4|0,592,0,8708,593,5.28,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,3,4.95,8,0.06,15.28,6,375|103|39|71|4|0,592,0,8708,593,5.09,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,4,4.6,8,0.06,15.15,6,375|103|39|71|4|0,592,0,8708,593,5.26,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.1
ER100_d10,Z12,,plane,5,4.55,8,0.06,15.46,6,375|103|39|71|4|0,592,0,8708,593,5.48,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,6,4.3,7,0.08,14.91,6,375|103|39|71|4|0,592,0,8708,593,5.41,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,7,4.95,8,0.06,14.78,6,375|103|39|71|4|0,592,0,8708,593,5.33,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,8,4.95,8,0.06,14.78,6,375|103|39|71|4|0,592,0,8708,593,5.27,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane,9,4.96,8,0.06,14.36,6,375|103|39|71|4|0,592,0,8708,593,5.11,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,0,4.85,8,0.06,29.89,12,275|75|73|23|23|23|23|23|23|23|23|6,613,0,16649,614,6.03,363,0,219,4.85,8,stair,,False,0,0,160,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,1,4.85,8,0.06,29.89,12,275|75|73|23|23|23|23|23|23|23|23|23,630,0,17261,631,5.72,363,0,233,4.85,8,stair,,False,0,0,167,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,2,4.85,8,0.06,29.89,12,275|75|73|23|23|23|23|23|23|23|23|6,613,0,16716,614,5.77,363,0,219,4.85,8,stair,,False,0,0,160,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,3,4.31,8,0.06,29.88,12,275|75|73|23|23|23|23|23|23|23|23|9,616,0,16942,617,5.65,363,0,219,4.85,8,stair,,False,0,0,161,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,4,4.85,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|23,607,0,16322,608,6.09,363,0,219,4.85,8,stair,,False,0,0,158,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,5,4.84,8,0.06,29.88,12,275|75|73|23|23|23|23|23|23|23|23|9,616,0,16832,617,5.7,363,0,219,4.85,8,stair,,False,0,0,161,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,6,4.45,8,0.06,29.88,12,275|75|73|23|23|23|23|23|23|23|23|6,613,0,16607,614,5.86,363,0,219,4.85,8,stair,,False,0,0,160,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,7,4.45,7,0.06,29.89,12,275|75|73|23|23|23|23|23|23|23|23|19,626,0,17205,627,6.03,363,0,229,4.85,8,stair,,False,0,0,165,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,8,4.85,8,0.08,29.84,11,275|75|73|23|23|23|23|23|23|23|23,607,0,16159,608,5.85,363,0,219,4.85,8,stair,,False,0,0,158,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,single,9,4.85,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|23,607,0,16436,608,5.66,363,0,219,4.85,8,stair,,False,0,0,158,0,642.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,0,4.38,8,0.06,18.73,6,375|103|39|71|4|0,592,0,8708,593,4.58,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,1,4.95,8,0.08,18.82,6,375|103|39|71|4|0,592,0,8708,593,4.6,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.1
ER100_d10,Z12,,wrap,2,4.49,8,0.06,18.2,6,375|103|39|71|4|0,592,0,8708,593,4.3,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,3,4.36,7,0.06,18.81,6,375|103|39|71|4|0,592,0,8708,593,4.42,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,4,4.42,8,0.11,19.51,6,375|103|39|71|4|0,592,0,8708,593,5.41,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,5,4.37,8,0.12,19.5,6,375|103|39|71|4|0,592,0,8708,593,5.16,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,6,4.53,8,0.12,19.48,6,375|103|39|71|4|0,592,0,8708,593,5.24,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,7,4.39,8,0.08,19.61,6,375|103|39|71|4|0,592,0,8708,593,5.19,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.1
ER100_d10,Z12,,wrap,8,4.41,7,0.08,19.39,6,375|103|39|71|4|0,592,0,8708,593,5.06,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap,9,4.95,8,0.08,19.52,6,375|103|39|71|4|0,592,0,8708,593,4.92,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,0,4.56,8,0.06,29.88,10,275|75|73|23|23|23|23|23|23|23,584,0,14787,585,5.97,311,0,205,4.9,8,brick,0,True,1,25,169,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,1,4.9,8,0.08,29.83,10,275|75|73|23|23|23|23|23|23|23,584,0,14697,585,5.85,311,0,205,4.9,8,brick,0,True,1,25,169,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,2,4.24,7,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|7,591,0,15245,592,5.69,311,0,205,4.9,8,brick,0,True,1,25,171,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,3,5.0,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|0,584,0,15001,585,5.74,311,0,205,4.9,8,brick,0,True,1,25,169,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,4,4.46,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|0,584,0,14932,585,5.85,311,0,205,4.9,8,brick,0,True,1,25,169,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,5,4.9,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|6,590,0,15065,591,5.5,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,6,4.42,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|6,590,0,15059,591,5.59,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,7,4.5,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|2,586,0,15049,587,5.65,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,8,4.9,8,0.07,29.84,11,275|75|73|23|23|23|23|23|23|23|0,584,0,14998,585,5.82,311,0,205,4.9,8,brick,0,True,1,25,169,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,wrap+single,9,4.9,8,0.08,29.87,11,275|75|73|23|23|23|23|23|23|23|9,593,0,15308,594,5.52,311,0,205,4.9,8,brick,0,True,1,25,171,0,539.0,16.0,True,0,0,0,True,60.0
ER100_d10,Z12,,plane-nt,0,4.95,8,0.08,14.3,6,375|103|39|71|4|0,592,0,8708,593,5.2,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.5
ER100_d10,Z12,,plane-nt,1,4.95,8,0.06,14.46,6,375|103|39|71|4|0,592,0,8708,593,5.43,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.6
ER100_d10,Z12,,plane-nt,2,4.95,8,0.06,14.25,6,375|103|39|71|4|0,592,0,8708,593,5.03,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.4
ER100_d10,Z12,,plane-nt,3,4.95,8,0.06,14.18,6,375|103|39|71|4|0,592,0,8708,593,5.0,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.3
ER100_d10,Z12,,plane-nt,4,4.95,8,0.06,14.38,6,375|103|39|71|4|0,592,0,8708,593,4.95,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.5
ER100_d10,Z12,,plane-nt,5,4.95,8,0.06,14.19,6,375|103|39|71|4|0,592,0,8708,593,5.1,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.3
ER100_d10,Z12,,plane-nt,6,4.95,8,0.06,14.17,6,375|103|39|71|4|0,592,0,8708,593,5.09,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.3
ER100_d10,Z12,,plane-nt,7,4.95,8,0.06,14.01,6,375|103|39|71|4|0,592,0,8708,593,5.03,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.2
ER100_d10,Z12,,plane-nt,8,4.95,8,0.06,14.18,6,375|103|39|71|4|0,592,0,8708,593,5.1,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,14.4
ER100_d10,Z12,,plane-nt,9,4.95,8,0.06,13.78,6,375|103|39|71|4|0,592,0,8708,593,4.96,474,0,202,4.95,8,stair,,False,0,0,166,0,651.0,17.0,True,,0,0,True,13.9
ER100_d10,Z12,,wrap-nt,0,4.95,8,0.06,17.8,6,375|103|39|71|4|0,592,0,8708,593,4.24,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,17.9
ER100_d10,Z12,,wrap-nt,1,4.95,8,0.06,17.84,6,375|103|39|71|4|0,592,0,8708,593,4.36,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,18.1
ER100_d10,Z12,,wrap-nt,2,4.95,8,0.06,17.91,6,375|103|39|71|4|0,592,0,8708,593,4.46,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,18.0
ER100_d10,Z12,,wrap-nt,3,4.95,8,0.06,17.92,6,375|103|39|71|4|0,592,0,8708,593,4.37,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,18.1
ER100_d10,Z12,,wrap-nt,4,4.95,8,0.06,17.92,6,375|103|39|71|4|0,592,0,8708,593,4.37,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,18.1
ER100_d10,Z12,,wrap-nt,5,4.95,8,0.06,17.51,6,375|103|39|71|4|0,592,0,8708,593,4.24,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,17.6
ER100_d10,Z12,,wrap-nt,6,4.95,8,0.06,17.81,6,375|103|39|71|4|0,592,0,8708,593,4.39,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,18.0
ER100_d10,Z12,,wrap-nt,7,4.95,8,0.06,17.4,6,375|103|39|71|4|0,592,0,8708,593,4.28,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,17.5
ER100_d10,Z12,,wrap-nt,8,4.95,8,0.06,17.75,6,375|103|39|71|4|0,592,0,8708,593,4.34,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,17.9
ER100_d10,Z12,,wrap-nt,9,4.95,8,0.06,17.74,6,375|103|39|71|4|0,592,0,8708,593,4.34,339,0,202,4.95,8,brick,0,True,1,25,182,0,540.0,17.0,True,,0,0,True,17.9
ER100_d10,Z12,,wrap+single-nt,0,4.9,8,0.06,29.87,11,275|75|73|23|23|23|23|23|23|23|11,595,0,15515,596,5.26,311,0,207,4.9,8,brick,0,True,1,25,172,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,1,4.9,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|9,593,0,15299,594,5.32,311,0,205,4.9,8,brick,0,True,1,25,171,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,2,4.9,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|6,590,0,15209,591,5.31,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,3,4.9,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|13,597,0,15630,598,5.21,311,0,209,4.9,8,brick,0,True,1,25,172,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,4,4.9,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|6,590,0,15119,591,5.34,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,5,4.9,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|9,593,0,15266,594,5.33,311,0,205,4.9,8,brick,0,True,1,25,171,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,6,4.9,8,0.06,29.89,11,275|75|73|23|23|23|23|23|23|23|6,590,0,15134,591,5.32,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,,0,0,True,30.0
ER100_d10,Z12,,wrap+single-nt,7,4.9,8,0.06,29.88,11,275|75|73|23|23|23|23|23|23|23|1,585,0,15049,586,5.37,311,0,205,4.9,8,brick,0,True,1,25,170,0,539.0,16.0,True,,0,0,True,30.0
