source,instance,target,algorithm,seed,n,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ERd0.3_n160,0,zephyr15_broken,mmfork-cuthill,2,160,1,1,20.45,34,3272,188.43210705416277,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-cuthill-fast,0,160,1,1,21.46875,36,3435,190.2925590488594,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-cuthill-fast,1,160,1,1,21.5,35,3440,180.17012913920917,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-cuthill-fast,2,160,1,1,19.65,33,3144,191.0504333220888,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-portfolio,0,160,1,1,30.89375,50,4943,220.29133555386215,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-portfolio,1,160,1,1,28.0125,50,4482,235.32424669503234,160,3875
ERd0.3_n160,0,zephyr15_broken,mmfork-portfolio,2,160,1,1,28.79375,47,4607,249.58317161281593,160,3875
ERd0.3_n160,0,zephyr15_broken,reweave-mmfork-cuthill,0,160,1,1,25.09375,41,4015,183.21271403785795,160,3875
ERd0.3_n160,0,zephyr15_broken,reweave-mmfork-cuthill,1,160,1,1,21.7375,36,3478,183.76094848196954,160,3875
ERd0.3_n160,0,zephyr15_broken,reweave-mmfork-cuthill,2,160,1,1,20.15625,37,3225,187.66965678404085,160,3875
REGk6_n40,0,pegasus16_broken,minorminer,0,40,1,1,2.075,3,83,0.3475015440490097,40,120
REGk6_n40,0,pegasus16_broken,minorminer,1,40,1,1,2.15,3,86,0.315131947863847,40,120
REGk6_n40,0,pegasus16_broken,minorminer,2,40,1,1,2.075,3,83,0.35179779794998467,40,120
REGk6_n40,0,pegasus16_broken,minorminer-layout,0,40,1,1,2.325,4,93,2.4923292479943484,40,120
REGk6_n40,0,pegasus16_broken,minorminer-layout,1,40,1,1,2.2,3,88,1.4389193889219314,40,120
REGk6_n40,0,pegasus16_broken,minorminer-layout,2,40,1,1,2.125,3,85,2.345599270891398,40,120
REGk6_n40,0,pegasus16_broken,reweave,0,40,1,1,2.075,3,83,0.3356595439836383,40,120
REGk6_n40,0,pegasus16_broken,reweave,1,40,1,1,2.125,3,85,0.31944432109594345,40,120
REGk6_n40,0,pegasus16_broken,reweave,2,40,1,1,2.075,3,83,0.599603840848431,40,120
REGk6_n40,0,pegasus16_broken,reweave-thorough,0,40,1,1,2.075,3,83,2.423403651919216,40,120
REGk6_n40,0,pegasus16_broken,reweave-thorough,1,40,1,1,1.85,3,74,1.8690700849983841,40,120
REGk6_n40,0,pegasus16_broken,reweave-thorough,2,40,1,1,2.075,3,83,2.1715229260735214,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill,0,40,1,1,2.35,4,94,0.6923674310091883,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill,1,40,1,1,2.325,4,93,0.27789633092470467,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill,2,40,1,1,2.225,4,89,0.3453968239482492,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill-fast,0,40,1,1,2.35,4,94,0.46333912992849946,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill-fast,1,40,1,1,2.325,4,93,0.38276114990003407,40,120
REGk6_n40,0,pegasus16_broken,mmfork-cuthill-fast,2,40,1,1,2.225,4,89,0.36837792908772826,40,120
REGk6_n40,0,pegasus16_broken,mmfork-portfolio,0,40,1,1,2.075,3,83,2.6635077300015837,40,120
REGk6_n40,0,pegasus16_broken,mmfork-portfolio,1,40,1,1,2.15,3,86,2.872147963847965,40,120
REGk6_n40,0,pegasus16_broken,mmfork-portfolio,2,40,1,1,2.075,3,83,3.30000338004902,40,120
REGk6_n40,0,pegasus16_broken,reweave-mmfork-cuthill,0,40,1,1,2.35,4,94,0.931127472082153,40,120
REGk6_n40,0,pegasus16_broken,reweave-mmfork-cuthill,1,40,1,1,2.325,4,93,0.5656844209879637,40,120
REGk6_n40,0,pegasus16_broken,reweave-mmfork-cuthill,2,40,1,1,2.175,4,87,0.6420097379013896,40,120
REGk6_n40,0,zephyr15_broken,minorminer,0,40,1,1,1.925,3,77,0.6650507340673357,40,120
REGk6_n40,0,zephyr15_broken,minorminer,1,40,1,1,1.725,3,69,0.30172958318144083,40,120
REGk6_n40,0,zephyr15_broken,minorminer,2,40,1,1,1.925,3,77,0.5044309420045465,40,120
REGk6_n40,0,zephyr15_broken,minorminer-layout,0,40,1,1,1.85,3,74,1.5039803229738027,40,120
REGk6_n40,0,zephyr15_broken,minorminer-layout,1,40,1,1,1.875,3,75,2.013120857067406,40,120
REGk6_n40,0,zephyr15_broken,minorminer-layout,2,40,1,1,2.0,3,80,1.9903594399802387,40,120
REGk6_n40,0,zephyr15_broken,reweave,0,40,1,1,1.925,3,77,1.2878969111479819,40,120
REGk6_n40,0,zephyr15_broken,reweave,1,40,1,1,1.725,3,69,0.5582357218954712,40,120
REGk6_n40,0,zephyr15_broken,reweave,2,40,1,1,1.925,3,77,0.6457515731453896,40,120
REGk6_n40,0,zephyr15_broken,reweave-thorough,0,40,1,1,1.85,3,74,2.4983308180235326,40,120
REGk6_n40,0,zephyr15_broken,reweave-thorough,1,40,1,1,1.725,3,69,3.200189581140876,40,120
REGk6_n40,0,zephyr15_broken,reweave-thorough,2,40,1,1,1.75,3,70,3.1547461680602282,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill,0,40,1,1,1.625,3,65,1.0957701981533319,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill,1,40,1,1,1.775,3,71,0.8409695131704211,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill,2,40,1,1,1.825,3,73,0.7042648331262171,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill-fast,0,40,1,1,1.625,3,65,1.1517330780625343,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill-fast,1,40,1,1,1.775,3,71,1.3123159508686513,40,120
REGk6_n40,0,zephyr15_broken,mmfork-cuthill-fast,2,40,1,1,1.825,3,73,1.2339826910756528,40,120
REGk6_n40,0,zephyr15_broken,mmfork-portfolio,0,40,1,1,1.625,3,65,3.3457766759674996,40,120
REGk6_n40,0,zephyr15_broken,mmfork-portfolio,1,40,1,1,1.7,3,68,3.6093304560054094,40,120
REGk6_n40,0,zephyr15_broken,mmfork-portfolio,2,40,1,1,1.75,3,70,4.8858433740679175,40,120
REGk6_n40,0,zephyr15_broken,reweave-mmfork-cuthill,0,40,1,1,1.625,3,65,0.6748690239619464,40,120
REGk6_n40,0,zephyr15_broken,reweave-mmfork-cuthill,1,40,1,1,1.775,3,71,0.7145734210498631,40,120
REGk6_n40,0,zephyr15_broken,reweave-mmfork-cuthill,2,40,1,1,1.825,3,73,0.8062898649368435,40,120
REGk6_n80,0,pegasus16_broken,minorminer,0,80,1,1,3.225,6,258,1.5182639569975436,80,240
REGk6_n80,0,pegasus16_broken,minorminer,1,80,1,1,3.5625,7,285,1.8209549260791391,80,240
REGk6_n80,0,pegasus16_broken,minorminer,2,80,1,1,3.4375,6,275,2.870337135856971,80,240
REGk6_n80,0,pegasus16_broken,minorminer-layout,0,80,1,1,3.25,6,260,2.5599605180323124,80,240
REGk6_n80,0,pegasus16_broken,minorminer-layout,1,80,1,1,3.3625,6,269,3.2376293709967285,80,240
REGk6_n80,0,pegasus16_broken,minorminer-layout,2,80,1,1,3.475,6,278,4.272016650997102,80,240
REGk6_n80,0,pegasus16_broken,reweave,0,80,1,1,3.1375,5,251,1.4146772320382297,80,240
REGk6_n80,0,pegasus16_broken,reweave,1,80,1,1,3.5,7,280,1.3645136877894402,80,240
REGk6_n80,0,pegasus16_broken,reweave,2,80,1,1,3.4,6,272,1.6039595669135451,80,240
REGk6_n80,0,pegasus16_broken,reweave-thorough,0,80,1,1,3.1375,5,251,7.3092815689742565,80,240
REGk6_n80,0,pegasus16_broken,reweave-thorough,1,80,1,1,3.0375,5,243,5.483704989077523,80,240
REGk6_n80,0,pegasus16_broken,reweave-thorough,2,80,1,1,3.1625,6,253,7.902904407121241,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill,0,80,1,1,3.275,6,262,1.3283164070453495,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill,1,80,1,1,3.3375,6,267,3.7965350821614265,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill,2,80,1,1,3.3125,7,265,2.403206911869347,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill-fast,0,80,1,1,3.275,6,262,1.5452552770730108,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill-fast,1,80,1,1,3.3375,6,267,2.238860575016588,80,240
REGk6_n80,0,pegasus16_broken,mmfork-cuthill-fast,2,80,1,1,3.3125,7,265,3.8064557830803096,80,240
REGk6_n80,0,pegasus16_broken,mmfork-portfolio,0,80,1,1,3.225,6,258,10.59364323085174,80,240
REGk6_n80,0,pegasus16_broken,mmfork-portfolio,1,80,1,1,3.15,6,252,13.69748923019506,80,240
REGk6_n80,0,pegasus16_broken,mmfork-portfolio,2,80,1,1,3.2375,6,259,10.50866533210501,80,240
REGk6_n80,0,pegasus16_broken,reweave-mmfork-cuthill,0,80,1,1,3.2125,6,257,1.7974226060323417,80,240
REGk6_n80,0,pegasus16_broken,reweave-mmfork-cuthill,1,80,1,1,3.2625,6,261,3.3044595709070563,80,240
REGk6_n80,0,pegasus16_broken,reweave-mmfork-cuthill,2,80,1,1,3.1875,7,255,3.0768622141331434,80,240
REGk6_n80,0,zephyr15_broken,minorminer,0,80,1,1,2.75,5,220,1.6875918661244214,80,240
REGk6_n80,0,zephyr15_broken,minorminer,1,80,1,1,2.7125,5,217,2.4816944028716534,80,240
REGk6_n80,0,zephyr15_broken,minorminer,2,80,1,1,2.65,5,212,2.462512802099809,80,240
REGk6_n80,0,zephyr15_broken,minorminer-layout,0,80,1,1,2.5625,4,205,3.483093461021781,80,240
REGk6_n80,0,zephyr15_broken,minorminer-layout,1,80,1,1,2.9375,6,235,4.700304064899683,80,240
REGk6_n80,0,zephyr15_broken,minorminer-layout,2,80,1,1,2.925,5,234,4.280504985013977,80,240
REGk6_n80,0,zephyr15_broken,reweave,0,80,1,1,2.675,5,214,1.5836167528759688,80,240
REGk6_n80,0,zephyr15_broken,reweave,1,80,1,1,2.6375,5,211,1.9956979150883853,80,240
REGk6_n80,0,zephyr15_broken,reweave,2,80,1,1,2.575,5,206,2.0973994489759207,80,240
REGk6_n80,0,zephyr15_broken,reweave-thorough,0,80,1,1,2.5,5,200,10.965928058838472,80,240
REGk6_n80,0,zephyr15_broken,reweave-thorough,1,80,1,1,2.55,5,204,10.32604092801921,80,240
REGk6_n80,0,zephyr15_broken,reweave-thorough,2,80,1,1,2.45,4,196,8.99311435688287,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill,0,80,1,1,2.725,5,218,1.9428862619679421,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill,1,80,1,1,2.8,5,224,1.1051395821850747,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill,2,80,1,1,2.6875,5,215,2.4097887489479035,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill-fast,0,80,1,1,2.725,5,218,1.9100006869994104,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill-fast,1,80,1,1,2.8,5,224,1.040273009100929,80,240
REGk6_n80,0,zephyr15_broken,mmfork-cuthill-fast,2,80,1,1,2.6875,5,215,2.1481808708049357,80,240
REGk6_n80,0,zephyr15_broken,mmfork-portfolio,0,80,1,1,2.6375,5,211,9.71339563280344,80,240
REGk6_n80,0,zephyr15_broken,mmfork-portfolio,1,80,1,1,2.7125,5,217,12.835473890881985,80,240
REGk6_n80,0,zephyr15_broken,mmfork-portfolio,2,80,1,1,2.6125,5,209,14.773812759201974,80,240
REGk6_n80,0,zephyr15_broken,reweave-mmfork-cuthill,0,80,1,1,2.6875,5,215,2.41503595886752,80,240
REGk6_n80,0,zephyr15_broken,reweave-mmfork-cuthill,1,80,1,1,2.725,5,218,1.287241178099066,80,240
REGk6_n80,0,zephyr15_broken,reweave-mmfork-cuthill,2,80,1,1,2.675,5,214,4.269343736115843,80,240
REGk6_n160,0,pegasus16_broken,minorminer,0,160,1,1,5.5125,13,882,7.614851888036355,160,480
REGk6_n160,0,pegasus16_broken,minorminer,1,160,1,1,5.3625,12,858,8.844113925937563,160,480
REGk6_n160,0,pegasus16_broken,minorminer,2,160,1,1,5.125,12,820,9.377683521946892,160,480
REGk6_n160,0,pegasus16_broken,minorminer-layout,0,160,1,1,5.75,13,920,10.051896665012464,160,480
REGk6_n160,0,pegasus16_broken,minorminer-layout,1,160,1,1,5.00625,11,801,17.849893265170977,160,480
REGk6_n160,0,pegasus16_broken,minorminer-layout,2,160,1,1,6.5,14,1040,8.55223839590326,160,480
REGk6_n160,0,pegasus16_broken,reweave,0,160,1,1,5.35625,13,857,7.934295946964994,160,480
REGk6_n160,0,pegasus16_broken,reweave,1,160,1,1,5.20625,12,833,8.151959386887029,160,480
REGk6_n160,0,pegasus16_broken,reweave,2,160,1,1,5.04375,12,807,8.002747469814494,160,480
REGk6_n160,0,pegasus16_broken,reweave-thorough,0,160,1,1,5.00625,11,801,32.82447948306799,160,480
REGk6_n160,0,pegasus16_broken,reweave-thorough,1,160,1,1,4.74375,10,759,34.38794325012714,160,480
REGk6_n160,0,pegasus16_broken,reweave-thorough,2,160,1,1,4.9375,11,790,37.14105094387196,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill,0,160,1,1,5.55625,12,889,12.429213403025642,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill,1,160,1,1,5.59375,12,895,7.551820113090798,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill,2,160,1,1,5.64375,13,903,9.297936088172719,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill-fast,0,160,1,1,5.55625,12,889,8.763496974948794,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill-fast,1,160,1,1,5.59375,12,895,10.10881806188263,160,480
REGk6_n160,0,pegasus16_broken,mmfork-cuthill-fast,2,160,1,1,5.64375,13,903,9.911651437869295,160,480
REGk6_n160,0,pegasus16_broken,mmfork-portfolio,0,160,1,1,5.475,12,876,46.79434722196311,160,480
REGk6_n160,0,pegasus16_broken,mmfork-portfolio,1,160,1,1,5.3625,12,858,50.34181572799571,160,480
REGk6_n160,0,pegasus16_broken,mmfork-portfolio,2,160,1,1,5.125,12,820,57.6479331580922,160,480
REGk6_n160,0,pegasus16_broken,reweave-mmfork-cuthill,0,160,1,1,5.45,12,872,12.588099545100704,160,480
REGk6_n160,0,pegasus16_broken,reweave-mmfork-cuthill,1,160,1,1,5.375,12,860,9.219201195053756,160,480
REGk6_n160,0,pegasus16_broken,reweave-mmfork-cuthill,2,160,1,1,5.475,13,876,7.764910263009369,160,480
REGk6_n160,0,zephyr15_broken,minorminer,0,160,1,1,4.15,9,664,10.189320798963308,160,480
REGk6_n160,0,zephyr15_broken,minorminer,1,160,1,1,4.25,9,680,13.772916725138202,160,480
REGk6_n160,0,zephyr15_broken,minorminer,2,160,1,1,4.075,9,652,10.481264055008069,160,480
REGk6_n160,0,zephyr15_broken,minorminer-layout,0,160,1,1,4.675,10,748,10.83667832100764,160,480
REGk6_n160,0,zephyr15_broken,minorminer-layout,1,160,1,1,4.56875,10,731,10.430313195101917,160,480
REGk6_n160,0,zephyr15_broken,minorminer-layout,2,160,1,1,4.33125,10,693,9.173534695990384,160,480
REGk6_n160,0,zephyr15_broken,reweave,0,160,1,1,4.0125,9,642,11.045517066959292,160,480
REGk6_n160,0,zephyr15_broken,reweave,1,160,1,1,4.125,9,660,12.477024556137621,160,480
REGk6_n160,0,zephyr15_broken,reweave,2,160,1,1,3.94375,9,631,11.337837842991576,160,480
REGk6_n160,0,zephyr15_broken,reweave-thorough,0,160,1,1,4.0125,9,642,40.11088067200035,160,480
REGk6_n160,0,zephyr15_broken,reweave-thorough,1,160,1,1,4.125,9,660,50.265559174120426,160,480
REGk6_n160,0,zephyr15_broken,reweave-thorough,2,160,1,1,3.94375,9,631,40.60624609189108,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill,0,160,1,1,4.1375,7,662,15.622544555226341,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill,1,160,1,1,4.45,11,712,9.720153494970873,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill,2,160,1,1,4.43125,10,709,6.697322481079027,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill-fast,0,160,1,1,4.1375,7,662,13.971559468191117,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill-fast,1,160,1,1,4.45,11,712,10.97566457092762,160,480
REGk6_n160,0,zephyr15_broken,mmfork-cuthill-fast,2,160,1,1,4.43125,10,709,10.29384349891916,160,480
REGk6_n160,0,zephyr15_broken,mmfork-portfolio,0,160,1,1,3.8125,9,610,83.95220934180543,160,480
REGk6_n160,0,zephyr15_broken,mmfork-portfolio,1,160,1,1,4.25,9,680,82.60234063398093,160,480
REGk6_n160,0,zephyr15_broken,mmfork-portfolio,2,160,1,1,4.05,9,648,75.15022934111767,160,480
REGk6_n160,0,zephyr15_broken,reweave-mmfork-cuthill,0,160,1,1,4.08125,7,653,22.33066099206917,160,480
REGk6_n160,0,zephyr15_broken,reweave-mmfork-cuthill,1,160,1,1,4.31875,11,691,15.265179222915322,160,480
REGk6_n160,0,zephyr15_broken,reweave-mmfork-cuthill,2,160,1,1,4.30625,10,689,8.091272883117199,160,480
REGk6_n320,0,pegasus16_broken,minorminer,0,320,1,1,10.61875,27,3398,28.24834304302931,320,960
REGk6_n320,0,pegasus16_broken,minorminer,1,320,1,1,10.00625,25,3202,31.917287765070796,320,960
REGk6_n320,0,pegasus16_broken,minorminer,2,320,1,1,11.115625,27,3557,30.850135209970176,320,960
REGk6_n320,0,pegasus16_broken,minorminer-layout,0,320,1,1,10.028125,27,3209,54.25778704183176,320,960
REGk6_n320,0,pegasus16_broken,minorminer-layout,1,320,1,1,10.61875,27,3398,39.80037815007381,320,960
REGk6_n320,0,pegasus16_broken,minorminer-layout,2,320,1,1,10.165625,24,3253,51.54948367108591,320,960
REGk6_n320,0,pegasus16_broken,reweave,0,320,1,1,10.040625,27,3213,30.782626220025122,320,960
REGk6_n320,0,pegasus16_broken,reweave,1,320,1,1,9.675,24,3096,44.82704621902667,320,960
REGk6_n320,0,pegasus16_broken,reweave,2,320,1,1,10.675,27,3416,24.542492635082453,320,960
REGk6_n320,0,pegasus16_broken,reweave-thorough,0,320,1,1,10.025,27,3208,106.11602421407588,320,960
REGk6_n320,0,pegasus16_broken,reweave-thorough,1,320,1,1,10.09375,26,3230,181.08757084002718,320,960
REGk6_n320,0,pegasus16_broken,reweave-thorough,2,320,1,1,10.703125,28,3425,180.96192687004805,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill,0,320,1,1,10.471875,28,3351,28.42574188206345,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill,1,320,1,1,11.353125,30,3633,18.37543902103789,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill,2,320,1,1,10.203125,28,3265,39.59641399886459,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill-fast,0,320,1,1,10.471875,28,3351,32.00123837287538,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill-fast,1,320,1,1,11.353125,30,3633,17.360537722939625,320,960
REGk6_n320,0,pegasus16_broken,mmfork-cuthill-fast,2,320,1,1,10.203125,28,3265,43.980927547905594,320,960
REGk6_n320,0,pegasus16_broken,mmfork-portfolio,0,320,1,1,9.7375,24,3116,171.68265757104382,320,960
REGk6_n320,0,pegasus16_broken,mmfork-portfolio,1,320,1,1,10.2125,26,3268,177.62429245794192,320,960
REGk6_n320,0,pegasus16_broken,mmfork-portfolio,2,320,1,1,10.14375,27,3246,186.17369406996295,320,960
REGk6_n320,0,pegasus16_broken,reweave-mmfork-cuthill,0,320,1,1,10.059375,27,3219,33.98768020910211,320,960
REGk6_n320,0,pegasus16_broken,reweave-mmfork-cuthill,1,320,1,1,10.853125,27,3473,32.46723091881722,320,960
REGk6_n320,0,pegasus16_broken,reweave-mmfork-cuthill,2,320,1,1,9.853125,27,3153,50.10810693493113,320,960
REGk6_n320,0,zephyr15_broken,minorminer,0,320,1,1,8.121875,20,2599,28.06645659613423,320,960
REGk6_n320,0,zephyr15_broken,minorminer,1,320,1,1,7.734375,19,2475,51.81342661892995,320,960
REGk6_n320,0,zephyr15_broken,minorminer,2,320,1,1,7.66875,19,2454,44.024568216875196,320,960
REGk6_n320,0,zephyr15_broken,minorminer-layout,0,320,1,1,8.490625,22,2717,64.78892757417634,320,960
REGk6_n320,0,zephyr15_broken,minorminer-layout,1,320,1,1,8.33125,20,2666,46.89032589318231,320,960
REGk6_n320,0,zephyr15_broken,minorminer-layout,2,320,1,1,8.296875,20,2655,44.28749114298262,320,960
REGk6_n320,0,zephyr15_broken,reweave,0,320,1,1,7.771875,20,2487,49.94783219904639,320,960
REGk6_n320,0,zephyr15_broken,reweave,1,320,1,1,7.40625,18,2370,84.58688225015067,320,960
REGk6_n320,0,zephyr15_broken,reweave,2,320,1,1,7.26875,19,2326,50.62857321789488,320,960
REGk6_n320,0,zephyr15_broken,reweave-thorough,0,320,1,1,7.775,19,2488,132.40972161013633,320,960
REGk6_n320,0,zephyr15_broken,reweave-thorough,1,320,1,1,7.571875,20,2423,106.7695561919827,320,960
REGk6_n320,0,zephyr15_broken,reweave-thorough,2,320,1,1,8.109375,21,2595,142.50207003601827,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill,0,320,1,1,8.865625,22,2837,23.369021227117628,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill,1,320,1,1,8.396875,20,2687,49.99988903501071,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill,2,320,1,1,8.64375,20,2766,28.931981181027368,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill-fast,0,320,1,1,8.865625,22,2837,27.605709050083533,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill-fast,1,320,1,1,8.396875,20,2687,40.71435705712065,320,960
REGk6_n320,0,zephyr15_broken,mmfork-cuthill-fast,2,320,1,1,8.64375,20,2766,28.16956690279767,320,960
REGk6_n320,0,zephyr15_broken,mmfork-portfolio,0,320,1,1,7.996875,19,2559,188.21482420596294,320,960
REGk6_n320,0,zephyr15_broken,mmfork-portfolio,1,320,1,1,8.10625,21,2594,179.8358212679159,320,960
REGk6_n320,0,zephyr15_broken,mmfork-portfolio,2,320,1,1,7.803125,18,2497,167.84029565704986,320,960
REGk6_n320,0,zephyr15_broken,reweave-mmfork-cuthill,0,320,1,1,8.353125,22,2673,50.43382244883105,320,960
REGk6_n320,0,zephyr15_broken,reweave-mmfork-cuthill,1,320,1,1,7.978125,19,2553,60.66563540091738,320,960
REGk6_n320,0,zephyr15_broken,reweave-mmfork-cuthill,2,320,1,1,8.30625,20,2658,56.11056530405767,320,960
REGk6_n480,0,pegasus16_broken,minorminer,0,480,0,0,0.0,0,0,182.1750845380593,480,1440
REGk6_n480,0,pegasus16_broken,minorminer,1,480,0,0,0.0,0,0,182.4106919390615,480,1440
REGk6_n480,0,pegasus16_broken,minorminer,2,480,0,0,0.0,0,0,184.65360549488105,480,1440
REGk6_n480,0,pegasus16_broken,minorminer-layout,0,480,0,0,0.0,0,0,183.81947116204537,480,1440
REGk6_n480,0,pegasus16_broken,minorminer-layout,1,480,0,0,0.0,0,0,186.3142944071442,480,1440
REGk6_n480,0,pegasus16_broken,minorminer-layout,2,480,0,0,0.0,0,0,182.93333163205534,480,1440
REGk6_n480,0,pegasus16_broken,reweave,0,480,0,0,0.0,0,0,180.7116581860464,480,1440
REGk6_n480,0,pegasus16_broken,reweave,1,480,0,0,0.0,0,0,181.49554828717373,480,1440
REGk6_n480,0,pegasus16_broken,reweave,2,480,0,0,0.0,0,0,181.22105571208522,480,1440
REGk6_n480,0,pegasus16_broken,reweave-thorough,0,480,0,0,0.0,0,0,181.91562448092736,480,1440
REGk6_n480,0,pegasus16_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.58571712183766,480,1440
REGk6_n480,0,pegasus16_broken,reweave-thorough,2,480,0,0,0.0,0,0,180.91551372990943,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,182.54884920199402,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,185.611739117885,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,184.16006742487662,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,181.87882934696972,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,181.99298300617374,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,182.65696303802542,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,232.13549459795468,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,234.3934307671152,480,1440
REGk6_n480,0,pegasus16_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,237.35764415212907,480,1440
REGk6_n480,0,pegasus16_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,180.5380072959233,480,1440
REGk6_n480,0,pegasus16_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,180.65899243904278,480,1440
REGk6_n480,0,pegasus16_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,180.6678479539696,480,1440
REGk6_n480,0,zephyr15_broken,minorminer,0,480,0,0,0.0,0,0,183.68121737102047,480,1440
REGk6_n480,0,zephyr15_broken,minorminer,1,480,0,0,0.0,0,0,183.1709913748782,480,1440
REGk6_n480,0,zephyr15_broken,minorminer,2,480,0,0,0.0,0,0,182.46725468803197,480,1440
REGk6_n480,0,zephyr15_broken,minorminer-layout,0,480,1,1,10.489583333333334,27,5035,166.88239419599995,480,1440
REGk6_n480,0,zephyr15_broken,minorminer-layout,1,480,1,1,10.627083333333333,35,5101,142.20703325793147,480,1440
REGk6_n480,0,zephyr15_broken,minorminer-layout,2,480,1,1,10.435416666666667,29,5009,174.26870478293858,480,1440
REGk6_n480,0,zephyr15_broken,reweave,0,480,0,0,0.0,0,0,182.05088998377323,480,1440
REGk6_n480,0,zephyr15_broken,reweave,1,480,0,0,0.0,0,0,183.1797969029285,480,1440
REGk6_n480,0,zephyr15_broken,reweave,2,480,0,0,0.0,0,0,182.10314961895347,480,1440
REGk6_n480,0,zephyr15_broken,reweave-thorough,0,480,0,0,0.0,0,0,182.44180111214519,480,1440
REGk6_n480,0,zephyr15_broken,reweave-thorough,1,480,0,0,0.0,0,0,182.0016431871336,480,1440
REGk6_n480,0,zephyr15_broken,reweave-thorough,2,480,0,0,0.0,0,0,182.06998944398947,480,1440
REGk6_n480,0,zephyr15_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,185.47702912800014,480,1440
REGk6_n480,0,zephyr15_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,184.5939932379406,480,1440
