pid,gkey,n,method,eseed,acl,maxchain,chain_rel,mean_e,best_e,chainbreak,gs,p_gs,resid
16,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,0.75,-60.36,-114.0,0.5952,-126.0,0.0,0.521
16,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,1.0,-75.008,-124.0,0.4979,-126.0,0.0,0.4047
16,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,1.5,-98.144,-124.0,0.3202,-126.0,0.0,0.2211
16,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,0.75,-83.548,-112.0,0.5297,-126.0,0.0,0.3369
16,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,1.0,-91.064,-120.0,0.4199,-126.0,0.0,0.2773
16,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,1.5,-103.432,-126.0,0.2896,-126.0,0.014,0.1791
17,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,0.75,-74.02,-114.0,0.6053,-126.0,0.0,0.4125
17,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,1.0,-84.376,-114.0,0.5097,-126.0,0.0,0.3303
17,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,1.5,-104.088,-120.0,0.2743,-126.0,0.0,0.1739
17,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,0.75,-68.132,-108.0,0.5752,-126.0,0.0,0.4593
17,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,1.0,-78.716,-114.0,0.4778,-126.0,0.0,0.3753
17,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,1.5,-95.532,-120.0,0.3155,-126.0,0.0,0.2418
17,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,0.75,-72.872,-106.0,0.604,-126.0,0.0,0.4217
17,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,1.0,-82.18,-120.0,0.5206,-126.0,0.0,0.3478
17,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,1.5,-98.184,-122.0,0.3482,-126.0,0.0,0.2208
17,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,0.75,-85.608,-108.0,0.6104,-126.0,0.0,0.3206
17,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,1.0,-90.632,-120.0,0.5,-126.0,0.0,0.2807
17,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,1.5,-98.484,-126.0,0.3117,-126.0,0.004,0.2184
17,ER_n40_d0.5_g0,40,reweave,0,4.325,6,0.75,-69.076,-114.0,0.6224,-126.0,0.0,0.4518
17,ER_n40_d0.5_g0,40,reweave,0,4.325,6,1.0,-82.268,-118.0,0.5305,-126.0,0.0,0.3471
17,ER_n40_d0.5_g0,40,reweave,0,4.325,6,1.5,-102.716,-120.0,0.2869,-126.0,0.0,0.1848
17,ER_n40_d0.5_g0,40,reweave,1,4.5,7,0.75,-66.84,-112.0,0.576,-126.0,0.0,0.4695
17,ER_n40_d0.5_g0,40,reweave,1,4.5,7,1.0,-72.876,-108.0,0.5089,-126.0,0.0,0.4216
17,ER_n40_d0.5_g0,40,reweave,1,4.5,7,1.5,-93.284,-116.0,0.3267,-126.0,0.0,0.2597
17,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,0.75,-69.076,-114.0,0.6224,-126.0,0.0,0.4518
17,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,1.0,-82.268,-118.0,0.5305,-126.0,0.0,0.3471
17,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,1.5,-102.716,-120.0,0.2869,-126.0,0.0,0.1848
17,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,0.75,-66.84,-112.0,0.576,-126.0,0.0,0.4695
17,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,1.0,-72.876,-108.0,0.5089,-126.0,0.0,0.4216
17,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,1.5,-93.284,-116.0,0.3267,-126.0,0.0,0.2597
17,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,0.75,-84.156,-114.0,0.5857,-126.0,0.0,0.3321
17,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,1.0,-88.208,-120.0,0.5097,-126.0,0.0,0.2999
17,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,1.5,-98.564,-120.0,0.3298,-126.0,0.0,0.2177
17,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,0.75,-71.852,-114.0,0.6209,-126.0,0.0,0.4297
17,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,1.0,-84.992,-118.0,0.4945,-126.0,0.0,0.3255
17,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,1.5,-97.848,-120.0,0.3274,-126.0,0.0,0.2234
17,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,0.75,-74.02,-114.0,0.6053,-126.0,0.0,0.4125
17,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,1.0,-84.376,-114.0,0.5097,-126.0,0.0,0.3303
17,ER_n40_d0.5_g0,40,mmfork-portfolio,0,4.45,6,1.5,-104.088,-120.0,0.2743,-126.0,0.0,0.1739
17,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,0.75,-68.284,-108.0,0.6274,-126.0,0.0,0.4581
17,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,1.0,-77.228,-108.0,0.524,-126.0,0.0,0.3871
17,ER_n40_d0.5_g0,40,mmfork-portfolio,1,4.6,6,1.5,-87.488,-120.0,0.3343,-126.0,0.0,0.3057
18,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,0.75,-84.528,-108.0,0.5431,-132.0,0.0,0.3596
18,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,1.0,-93.296,-126.0,0.4615,-132.0,0.0,0.2932
18,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,1.5,-103.42,-126.0,0.2968,-132.0,0.0,0.2165
18,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,0.75,-74.624,-102.0,0.6165,-132.0,0.0,0.4347
18,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,1.0,-78.988,-110.0,0.496,-132.0,0.0,0.4016
18,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,1.5,-90.268,-132.0,0.2877,-132.0,0.004,0.3162
18,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,0.75,-101.04,-120.0,0.5293,-132.0,0.0,0.2345
18,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,1.0,-105.16,-118.0,0.4605,-132.0,0.0,0.2033
18,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,1.5,-111.536,-132.0,0.304,-132.0,0.004,0.155
18,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,0.75,-78.028,-110.0,0.5916,-132.0,0.0,0.4089
18,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,1.0,-84.876,-118.0,0.5001,-132.0,0.0,0.357
18,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,1.5,-103.456,-128.0,0.3117,-132.0,0.0,0.2162
18,ER_n40_d0.5_g1,40,reweave,0,4.55,6,0.75,-87.144,-108.0,0.5022,-132.0,0.0,0.3398
18,ER_n40_d0.5_g1,40,reweave,0,4.55,6,1.0,-92.94,-124.0,0.4241,-132.0,0.0,0.2959
18,ER_n40_d0.5_g1,40,reweave,0,4.55,6,1.5,-104.404,-126.0,0.2915,-132.0,0.0,0.2091
18,ER_n40_d0.5_g1,40,reweave,1,4.6,7,0.75,-69.74,-104.0,0.6019,-132.0,0.0,0.4717
18,ER_n40_d0.5_g1,40,reweave,1,4.6,7,1.0,-79.508,-118.0,0.4719,-132.0,0.0,0.3977
18,ER_n40_d0.5_g1,40,reweave,1,4.6,7,1.5,-92.652,-126.0,0.286,-132.0,0.0,0.2981
18,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,0.75,-88.176,-122.0,0.5807,-132.0,0.0,0.332
18,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,1.0,-92.688,-122.0,0.49,-132.0,0.0,0.2978
18,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,1.5,-106.756,-126.0,0.3091,-132.0,0.0,0.1912
18,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,0.75,-86.792,-110.0,0.5327,-132.0,0.0,0.3425
18,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,1.0,-93.864,-114.0,0.4489,-132.0,0.0,0.2889
18,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,1.5,-100.636,-124.0,0.2904,-132.0,0.0,0.2376
18,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,0.75,-73.864,-110.0,0.5614,-132.0,0.0,0.4404
18,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,1.0,-82.984,-114.0,0.44,-132.0,0.0,0.3713
18,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,1.5,-98.324,-130.0,0.3042,-132.0,0.0,0.2551
18,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,0.75,-91.4,-124.0,0.4893,-132.0,0.0,0.3076
18,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,1.0,-100.64,-124.0,0.422,-132.0,0.0,0.2376
18,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,1.5,-109.284,-120.0,0.3083,-132.0,0.0,0.1721
18,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,0.75,-89.4,-128.0,0.5557,-132.0,0.0,0.3227
18,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,1.0,-99.792,-128.0,0.4247,-132.0,0.0,0.244
18,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,1.5,-108.816,-132.0,0.2404,-132.0,0.006,0.1756
18,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,0.75,-91.4,-124.0,0.4893,-132.0,0.0,0.3076
18,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,1.0,-100.64,-124.0,0.422,-132.0,0.0,0.2376
18,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,1.5,-109.284,-120.0,0.3083,-132.0,0.0,0.1721
19,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,0.75,-75.252,-102.0,0.5865,-126.0,0.0,0.4028
19,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,1.0,-77.64,-110.0,0.4788,-126.0,0.0,0.3838
19,ER_n40_d0.5_g1,40,minorminer,0,4.675,7,1.5,-92.484,-120.0,0.3186,-126.0,0.0,0.266
19,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,0.75,-89.188,-110.0,0.5463,-126.0,0.0,0.2922
19,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,1.0,-93.224,-124.0,0.4539,-126.0,0.0,0.2601
19,ER_n40_d0.5_g1,40,minorminer,1,4.75,7,1.5,-102.08,-124.0,0.2821,-126.0,0.0,0.1898
19,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,0.75,-86.788,-118.0,0.597,-126.0,0.0,0.3112
19,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,1.0,-91.472,-118.0,0.4845,-126.0,0.0,0.274
19,ER_n40_d0.5_g1,40,minorminer-layout,0,4.8,7,1.5,-100.052,-124.0,0.3092,-126.0,0.0,0.2059
19,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,0.75,-94.192,-112.0,0.4662,-126.0,0.0,0.2524
19,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,1.0,-98.652,-118.0,0.3947,-126.0,0.0,0.217
19,ER_n40_d0.5_g1,40,minorminer-layout,1,4.875,7,1.5,-106.436,-124.0,0.2596,-126.0,0.0,0.1553
19,ER_n40_d0.5_g1,40,reweave,0,4.55,6,0.75,-68.444,-104.0,0.5806,-126.0,0.0,0.4568
19,ER_n40_d0.5_g1,40,reweave,0,4.55,6,1.0,-74.164,-114.0,0.4718,-126.0,0.0,0.4114
19,ER_n40_d0.5_g1,40,reweave,0,4.55,6,1.5,-90.252,-120.0,0.3132,-126.0,0.0,0.2837
19,ER_n40_d0.5_g1,40,reweave,1,4.6,7,0.75,-80.924,-112.0,0.5672,-126.0,0.0,0.3577
19,ER_n40_d0.5_g1,40,reweave,1,4.6,7,1.0,-90.1,-112.0,0.4759,-126.0,0.0,0.2849
19,ER_n40_d0.5_g1,40,reweave,1,4.6,7,1.5,-104.624,-124.0,0.2844,-126.0,0.0,0.1697
19,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,0.75,-85.94,-108.0,0.5515,-126.0,0.0,0.3179
19,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,1.0,-88.544,-116.0,0.4846,-126.0,0.0,0.2973
19,ER_n40_d0.5_g1,40,reweave-thorough,0,4.275,6,1.5,-105.488,-126.0,0.2975,-126.0,0.002,0.1628
19,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,0.75,-76.232,-110.0,0.5464,-126.0,0.0,0.395
19,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,1.0,-86.536,-118.0,0.435,-126.0,0.0,0.3132
19,ER_n40_d0.5_g1,40,reweave-thorough,1,4.325,5,1.5,-101.284,-126.0,0.2777,-126.0,0.016,0.1962
19,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,0.75,-83.244,-114.0,0.5401,-126.0,0.0,0.3393
19,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,1.0,-91.48,-116.0,0.4442,-126.0,0.0,0.274
19,ER_n40_d0.5_g1,40,mmfork-cuthill,0,4.375,6,1.5,-104.488,-118.0,0.2703,-126.0,0.0,0.1707
19,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,0.75,-76.844,-114.0,0.5889,-126.0,0.0,0.3901
19,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,1.0,-82.284,-118.0,0.4777,-126.0,0.0,0.347
19,ER_n40_d0.5_g1,40,mmfork-cuthill,1,4.25,6,1.5,-91.68,-124.0,0.3286,-126.0,0.0,0.2724
19,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,0.75,-82.28,-124.0,0.5491,-126.0,0.0,0.347
19,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,1.0,-90.988,-124.0,0.3907,-126.0,0.0,0.2779
19,ER_n40_d0.5_g1,40,mmfork-portfolio,0,4.2,6,1.5,-100.912,-126.0,0.2535,-126.0,0.002,0.1991
19,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,0.75,-76.844,-114.0,0.5889,-126.0,0.0,0.3901
19,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,1.0,-82.284,-118.0,0.4777,-126.0,0.0,0.347
19,ER_n40_d0.5_g1,40,mmfork-portfolio,1,4.25,6,1.5,-91.68,-124.0,0.3286,-126.0,0.0,0.2724
20,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,0.75,-80.932,-119.0,0.5403,-129.0,0.0,0.3726
20,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,1.0,-85.248,-117.0,0.4738,-129.0,0.0,0.3392
20,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,1.5,-99.876,-123.0,0.2963,-129.0,0.0,0.2258
20,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,0.75,-98.94,-121.0,0.5793,-129.0,0.0,0.233
20,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,1.0,-104.868,-125.0,0.4393,-129.0,0.0,0.1871
20,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,1.5,-111.58,-125.0,0.3311,-129.0,0.0,0.135
20,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,0.75,-84.232,-111.0,0.5137,-129.0,0.0,0.347
20,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,1.0,-84.504,-119.0,0.4489,-129.0,0.0,0.3449
20,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,1.5,-102.216,-123.0,0.2676,-129.0,0.0,0.2076
20,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,0.75,-86.892,-123.0,0.61,-129.0,0.0,0.3264
20,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,1.0,-99.252,-123.0,0.4576,-129.0,0.0,0.2306
20,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,1.5,-106.64,-129.0,0.2765,-129.0,0.002,0.1733
20,ER_n40_d0.5_g2,40,reweave,0,4.35,6,0.75,-80.688,-107.0,0.53,-129.0,0.0,0.3745
20,ER_n40_d0.5_g2,40,reweave,0,4.35,6,1.0,-86.608,-117.0,0.4603,-129.0,0.0,0.3286
20,ER_n40_d0.5_g2,40,reweave,0,4.35,6,1.5,-102.14,-123.0,0.2997,-129.0,0.0,0.2082
20,ER_n40_d0.5_g2,40,reweave,1,4.7,7,0.75,-94.944,-121.0,0.5678,-129.0,0.0,0.264
20,ER_n40_d0.5_g2,40,reweave,1,4.7,7,1.0,-98.892,-125.0,0.4614,-129.0,0.0,0.2334
20,ER_n40_d0.5_g2,40,reweave,1,4.7,7,1.5,-108.092,-125.0,0.347,-129.0,0.0,0.1621
20,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,0.75,-105.688,-121.0,0.4368,-129.0,0.0,0.1807
20,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,1.0,-108.916,-119.0,0.3774,-129.0,0.0,0.1557
20,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,1.5,-109.776,-119.0,0.3067,-129.0,0.0,0.149
20,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,0.75,-94.108,-117.0,0.5517,-129.0,0.0,0.2705
20,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,1.0,-96.84,-117.0,0.4793,-129.0,0.0,0.2493
20,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,1.5,-106.46,-123.0,0.307,-129.0,0.0,0.1747
20,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,0.75,-85.98,-109.0,0.5486,-129.0,0.0,0.3335
20,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,1.0,-93.288,-119.0,0.4559,-129.0,0.0,0.2768
20,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,1.5,-103.428,-127.0,0.2989,-129.0,0.0,0.1982
20,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,0.75,-85.144,-115.0,0.5966,-129.0,0.0,0.34
20,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,1.0,-94.68,-115.0,0.4802,-129.0,0.0,0.266
20,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,1.5,-104.24,-127.0,0.2693,-129.0,0.0,0.1919
20,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,0.75,-64.304,-111.0,0.539,-129.0,0.0,0.5015
20,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,1.0,-75.276,-111.0,0.459,-129.0,0.0,0.4165
20,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,1.5,-95.492,-125.0,0.3115,-129.0,0.0,0.2598
20,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,0.75,-75.528,-105.0,0.5611,-129.0,0.0,0.4145
20,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,1.0,-82.752,-117.0,0.4707,-129.0,0.0,0.3585
20,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,1.5,-98.74,-123.0,0.2686,-129.0,0.0,0.2346
21,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,0.75,-86.184,-111.0,0.5336,-121.0,0.0,0.2877
21,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,1.0,-91.38,-121.0,0.4436,-121.0,0.048,0.2448
21,ER_n40_d0.5_g2,40,minorminer,0,4.5,6,1.5,-102.828,-121.0,0.2972,-121.0,0.216,0.1502
21,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,0.75,-85.592,-115.0,0.5519,-121.0,0.0,0.2926
21,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,1.0,-91.064,-117.0,0.4639,-121.0,0.0,0.2474
21,ER_n40_d0.5_g2,40,minorminer,1,4.85,7,1.5,-100.408,-117.0,0.2941,-121.0,0.0,0.1702
21,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,0.75,-87.416,-113.0,0.5148,-121.0,0.0,0.2776
21,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,1.0,-92.076,-107.0,0.4274,-121.0,0.0,0.239
21,ER_n40_d0.5_g2,40,minorminer-layout,0,4.225,5,1.5,-96.788,-119.0,0.316,-121.0,0.0,0.2001
21,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,0.75,-74.028,-111.0,0.5841,-121.0,0.0,0.3882
21,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,1.0,-88.536,-115.0,0.4839,-121.0,0.0,0.2683
21,ER_n40_d0.5_g2,40,minorminer-layout,1,4.475,7,1.5,-99.1,-119.0,0.324,-121.0,0.0,0.181
21,ER_n40_d0.5_g2,40,reweave,0,4.35,6,0.75,-87.024,-111.0,0.5489,-121.0,0.0,0.2808
21,ER_n40_d0.5_g2,40,reweave,0,4.35,6,1.0,-91.748,-121.0,0.4559,-121.0,0.026,0.2418
21,ER_n40_d0.5_g2,40,reweave,0,4.35,6,1.5,-99.596,-121.0,0.3279,-121.0,0.16,0.1769
21,ER_n40_d0.5_g2,40,reweave,1,4.7,7,0.75,-86.236,-115.0,0.5611,-121.0,0.0,0.2873
21,ER_n40_d0.5_g2,40,reweave,1,4.7,7,1.0,-91.32,-115.0,0.476,-121.0,0.0,0.2453
21,ER_n40_d0.5_g2,40,reweave,1,4.7,7,1.5,-99.796,-117.0,0.3019,-121.0,0.0,0.1752
21,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,0.75,-83.432,-109.0,0.5613,-121.0,0.0,0.3105
21,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,1.0,-81.408,-107.0,0.4835,-121.0,0.0,0.3272
21,ER_n40_d0.5_g2,40,reweave-thorough,0,4.3,6,1.5,-90.288,-113.0,0.3391,-121.0,0.0,0.2538
21,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,0.75,-74.128,-111.0,0.5737,-121.0,0.0,0.3874
21,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,1.0,-81.94,-113.0,0.4742,-121.0,0.0,0.3228
21,ER_n40_d0.5_g2,40,reweave-thorough,1,4.35,6,1.5,-90.148,-115.0,0.3141,-121.0,0.0,0.255
21,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,0.75,-81.64,-109.0,0.5902,-121.0,0.0,0.3253
21,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,1.0,-81.964,-117.0,0.4966,-121.0,0.0,0.3226
21,ER_n40_d0.5_g2,40,mmfork-cuthill,0,4.4,6,1.5,-97.348,-115.0,0.3048,-121.0,0.0,0.1955
21,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,0.75,-85.72,-107.0,0.5059,-121.0,0.0,0.2916
21,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,1.0,-89.52,-113.0,0.4621,-121.0,0.0,0.2602
21,ER_n40_d0.5_g2,40,mmfork-cuthill,1,4.4,6,1.5,-94.64,-121.0,0.3702,-121.0,0.002,0.2179
21,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,0.75,-77.436,-107.0,0.5552,-121.0,0.0,0.36
21,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,1.0,-79.288,-113.0,0.4959,-121.0,0.0,0.3447
21,ER_n40_d0.5_g2,40,mmfork-portfolio,0,4.25,6,1.5,-90.496,-119.0,0.3579,-121.0,0.0,0.2521
21,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,0.75,-79.032,-105.0,0.5456,-121.0,0.0,0.3468
21,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,1.0,-88.86,-113.0,0.4604,-121.0,0.0,0.2656
21,ER_n40_d0.5_g2,40,mmfork-portfolio,1,4.2,6,1.5,-98.66,-117.0,0.3056,-121.0,0.0,0.1846
22,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,0.75,-101.032,-128.0,0.5484,-136.0,0.0,0.2571
22,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,1.0,-111.816,-130.0,0.4192,-136.0,0.0,0.1778
22,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,1.5,-122.48,-130.0,0.2659,-136.0,0.0,0.0994
22,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,0.75,-81.84,-132.0,0.5854,-136.0,0.0,0.3982
22,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,1.0,-95.308,-136.0,0.4393,-136.0,0.004,0.2992
22,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,1.5,-118.888,-136.0,0.2564,-136.0,0.008,0.1258
22,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,0.75,-92.124,-130.0,0.5328,-136.0,0.0,0.3226
22,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,1.0,-102.424,-132.0,0.4159,-136.0,0.0,0.2469
22,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,1.5,-116.42,-134.0,0.2753,-136.0,0.0,0.144
22,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,0.75,-89.216,-128.0,0.5041,-136.0,0.0,0.344
22,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,1.0,-106.16,-132.0,0.3891,-136.0,0.0,0.2194
22,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,1.5,-121.984,-134.0,0.1991,-136.0,0.0,0.1031
22,ER_n40_d0.5_g3,40,reweave,0,4.2,5,0.75,-97.544,-128.0,0.5141,-136.0,0.0,0.2828
22,ER_n40_d0.5_g3,40,reweave,0,4.2,5,1.0,-113.692,-128.0,0.4062,-136.0,0.0,0.164
22,ER_n40_d0.5_g3,40,reweave,0,4.2,5,1.5,-122.392,-130.0,0.2761,-136.0,0.0,0.1001
22,ER_n40_d0.5_g3,40,reweave,1,4.6,7,0.75,-69.296,-130.0,0.6008,-136.0,0.0,0.4905
22,ER_n40_d0.5_g3,40,reweave,1,4.6,7,1.0,-89.108,-134.0,0.4685,-136.0,0.0,0.3448
22,ER_n40_d0.5_g3,40,reweave,1,4.6,7,1.5,-109.896,-134.0,0.3009,-136.0,0.0,0.1919
22,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,0.75,-97.544,-128.0,0.5141,-136.0,0.0,0.2828
22,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,1.0,-113.692,-128.0,0.4062,-136.0,0.0,0.164
22,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,1.5,-122.392,-130.0,0.2761,-136.0,0.0,0.1001
22,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,0.75,-87.292,-118.0,0.5309,-136.0,0.0,0.3581
22,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,1.0,-98.876,-132.0,0.4458,-136.0,0.0,0.273
22,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,1.5,-112.656,-132.0,0.2863,-136.0,0.0,0.1716
