pid,gkey,fam,n,d,target,method,eseed,acl,maxchain,chain_rel,sampler,p_gs,resid,mean_e,best_e,gs,chainbreak
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,1.0,SVMC,0.9844,0.0052,-53.719,-54.0,-54.0,
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,1.5,SA,0.982,0.0059,-53.684,-54.0,-54.0,0.0017
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,2.0,SA,0.976,0.006,-53.676,-54.0,-54.0,0.001
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,0.5,SA,0.0,0.0741,-50.0,-50.0,-54.0,0.1667
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,0.75,SA,0.0,0.0741,-50.0,-50.0,-54.0,0.1594
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.0,SA,0.0,0.0741,-50.0,-50.0,-54.0,0.1121
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.0,SVMC,0.0,0.0775,-49.812,-50.0,-54.0,
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.5,SA,0.0,0.0747,-49.964,-50.0,-54.0,0.0567
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,2.0,SA,0.986,0.0022,-53.88,-54.0,-54.0,0.0008
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,0.5,SA,0.016,0.4965,-27.188,-54.0,-54.0,0.3802
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,0.75,SA,0.644,0.1467,-46.076,-54.0,-54.0,0.1298
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,1.0,SA,0.962,0.0156,-53.156,-54.0,-54.0,0.013
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,1.0,SVMC,0.7031,0.1285,-47.062,-54.0,-54.0,
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,1.5,SA,1.0,0.0,-54.0,-54.0,-54.0,0.0
79,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,2.0,SA,0.996,0.0012,-53.936,-54.0,-54.0,0.0001
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,0.5,SA,0.0,0.3397,-27.732,-40.0,-42.0,0.3663
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,0.75,SA,0.0,0.2074,-33.288,-40.0,-42.0,0.2911
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,1.0,SA,0.0,0.1285,-36.604,-40.0,-42.0,0.2473
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,1.0,SVMC,0.0,0.1049,-37.594,-40.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,1.5,SA,0.31,0.0602,-39.472,-42.0,-42.0,0.1191
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,0,2.0555555555555554,3,2.0,SA,0.634,0.0413,-40.264,-42.0,-42.0,0.0826
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,0.5,SA,0.002,0.3823,-25.944,-42.0,-42.0,0.2878
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,0.75,SA,0.026,0.331,-28.096,-42.0,-42.0,0.2369
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,1.0,SA,0.234,0.2249,-32.556,-42.0,-42.0,0.1446
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,1.0,SVMC,0.1875,0.2113,-33.125,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,1.5,SA,0.608,0.0486,-39.96,-42.0,-42.0,0.0168
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer,1,2.1666666666666665,3,2.0,SA,0.606,0.0377,-40.416,-42.0,-42.0,0.0003
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,0.5,SA,0.0,0.4531,-22.968,-30.0,-42.0,0.3269
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,0.75,SA,0.0,0.419,-24.404,-34.0,-42.0,0.3152
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,1.0,SA,0.0,0.347,-27.428,-40.0,-42.0,0.2723
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,1.0,SVMC,0.0156,0.3289,-28.188,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,1.5,SA,0.514,0.1102,-37.372,-42.0,-42.0,0.0617
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,0,2.111111111111111,3,2.0,SA,0.594,0.068,-39.144,-42.0,-42.0,0.0159
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,0.5,SA,0.0,0.2004,-33.584,-36.0,-42.0,0.2704
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,0.75,SA,0.016,0.1671,-34.98,-42.0,-42.0,0.1889
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,1.0,SA,0.016,0.1536,-35.548,-42.0,-42.0,0.1627
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,1.0,SVMC,0.0312,0.154,-35.531,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,1.5,SA,0.414,0.0839,-38.476,-42.0,-42.0,0.0782
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,minorminer-layout,1,2.2222222222222223,3,2.0,SA,0.58,0.0545,-39.712,-42.0,-42.0,0.0288
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,0.5,SA,0.0,0.3397,-27.732,-40.0,-42.0,0.3663
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,0.75,SA,0.0,0.2074,-33.288,-40.0,-42.0,0.2911
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,1.0,SA,0.0,0.1285,-36.604,-40.0,-42.0,0.2473
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,1.0,SVMC,0.0,0.1049,-37.594,-40.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,1.5,SA,0.31,0.0602,-39.472,-42.0,-42.0,0.1191
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,0,2.0555555555555554,3,2.0,SA,0.634,0.0413,-40.264,-42.0,-42.0,0.0826
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,0.5,SA,0.002,0.3823,-25.944,-42.0,-42.0,0.2878
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,0.75,SA,0.026,0.331,-28.096,-42.0,-42.0,0.2369
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,1.0,SA,0.234,0.2249,-32.556,-42.0,-42.0,0.1446
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,1.0,SVMC,0.1875,0.2113,-33.125,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,1.5,SA,0.608,0.0486,-39.96,-42.0,-42.0,0.0168
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave,1,2.1666666666666665,3,2.0,SA,0.606,0.0377,-40.416,-42.0,-42.0,0.0003
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,0.5,SA,0.0,0.2138,-33.02,-36.0,-42.0,0.4354
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,0.75,SA,0.0,0.2802,-30.232,-36.0,-42.0,0.3773
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,1.0,SA,0.004,0.2948,-29.62,-42.0,-42.0,0.2737
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,1.0,SVMC,0.0,0.2619,-31.0,-36.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,1.5,SA,0.666,0.0742,-38.884,-42.0,-42.0,0.0357
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,0,2.0,3,2.0,SA,0.756,0.025,-40.948,-42.0,-42.0,0.0073
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,0.5,SA,0.0,0.381,-26.0,-26.0,-42.0,0.3889
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,0.75,SA,0.0,0.3805,-26.02,-36.0,-42.0,0.3886
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,1.0,SA,0.0,0.3306,-28.116,-40.0,-42.0,0.3588
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,1.0,SVMC,0.0,0.3318,-28.062,-30.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,1.5,SA,0.356,0.0985,-37.864,-42.0,-42.0,0.1028
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,reweave-thorough,1,2.111111111111111,3,2.0,SA,0.804,0.0188,-41.212,-42.0,-42.0,0.0017
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,0.5,SA,0.0,0.3188,-28.612,-34.0,-42.0,0.2772
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,0.75,SA,0.0,0.2932,-29.684,-36.0,-42.0,0.2168
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,1.0,SA,0.0,0.2641,-30.908,-38.0,-42.0,0.1612
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,1.0,SVMC,0.0,0.2314,-32.281,-38.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,1.5,SA,0.0,0.157,-35.404,-38.0,-42.0,0.0877
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,0,2.1666666666666665,3,2.0,SA,0.0,0.1364,-36.272,-38.0,-42.0,0.0731
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,0.5,SA,0.0,0.1578,-35.372,-36.0,-42.0,0.2269
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,0.75,SA,0.0,0.157,-35.404,-36.0,-42.0,0.208
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,1.0,SA,0.0,0.1541,-35.528,-38.0,-42.0,0.1676
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,1.0,SVMC,0.0,0.1592,-35.312,-36.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,1.5,SA,0.29,0.1054,-37.572,-42.0,-42.0,0.0841
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-cuthill,1,1.8888888888888888,3,2.0,SA,0.518,0.0619,-39.4,-42.0,-42.0,0.0276
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,0.5,SA,0.0,0.2643,-30.9,-36.0,-42.0,0.2684
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,0.75,SA,0.05,0.219,-32.804,-42.0,-42.0,0.2073
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,1.0,SA,0.298,0.139,-36.164,-42.0,-42.0,0.139
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,1.0,SVMC,0.0938,0.2277,-32.438,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,1.5,SA,0.658,0.0463,-40.056,-42.0,-42.0,0.0588
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,0,1.9444444444444444,3,2.0,SA,0.686,0.0368,-40.456,-42.0,-42.0,0.0062
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,0.5,SA,0.0,0.1578,-35.372,-36.0,-42.0,0.2269
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,0.75,SA,0.0,0.157,-35.404,-36.0,-42.0,0.208
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,1.0,SA,0.0,0.1541,-35.528,-38.0,-42.0,0.1676
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,1.0,SVMC,0.0,0.1592,-35.312,-36.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,1.5,SA,0.29,0.1054,-37.572,-42.0,-42.0,0.0841
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3,mmfork-portfolio,1,1.8888888888888888,3,2.0,SA,0.518,0.0619,-39.4,-42.0,-42.0,0.0276
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,0.5,SA,0.0,0.2598,-31.088,-36.0,-42.0,0.2922
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,0.75,SA,0.0,0.2385,-31.984,-36.0,-42.0,0.2261
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,1.0,SA,0.002,0.2337,-32.184,-42.0,-42.0,0.2177
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,1.0,SVMC,0.0,0.2351,-32.125,-36.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,1.5,SA,0.216,0.178,-34.524,-42.0,-42.0,0.1629
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,0,2.1666666666666665,3,2.0,SA,0.462,0.1003,-37.788,-42.0,-42.0,0.0397
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,0.5,SA,0.726,0.0464,-40.052,-42.0,-42.0,0.221
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,0.75,SA,0.68,0.0428,-40.204,-42.0,-42.0,0.2043
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,1.0,SA,0.494,0.0622,-39.388,-42.0,-42.0,0.1678
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,1.0,SVMC,0.2656,0.0908,-38.188,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,1.5,SA,0.0,0.1022,-37.708,-38.0,-42.0,0.0578
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer,1,2.111111111111111,3,2.0,SA,0.362,0.066,-39.228,-42.0,-42.0,0.0281
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,0.5,SA,0.0,0.2707,-30.632,-34.0,-42.0,0.4449
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,0.75,SA,0.016,0.2122,-33.088,-42.0,-42.0,0.3059
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,1.0,SA,0.188,0.1671,-34.98,-42.0,-42.0,0.1847
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,1.0,SVMC,0.3594,0.1265,-36.688,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,1.5,SA,0.52,0.0963,-37.956,-42.0,-42.0,0.0723
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,0,2.4444444444444446,3,2.0,SA,0.462,0.0834,-38.496,-42.0,-42.0,0.028
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,0.5,SA,0.0,0.2894,-29.844,-38.0,-42.0,0.2794
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,0.75,SA,0.064,0.1723,-34.764,-42.0,-42.0,0.1434
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,1.0,SA,0.284,0.0936,-38.068,-42.0,-42.0,0.0821
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,1.0,SVMC,0.3125,0.1034,-37.656,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,1.5,SA,0.538,0.0512,-39.848,-42.0,-42.0,0.0331
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,minorminer-layout,1,2.2222222222222223,3,2.0,SA,0.57,0.0391,-40.356,-42.0,-42.0,0.0038
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,0.5,SA,0.0,0.2598,-31.088,-36.0,-42.0,0.2922
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,0.75,SA,0.0,0.2385,-31.984,-36.0,-42.0,0.2261
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,1.0,SA,0.002,0.2337,-32.184,-42.0,-42.0,0.2177
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,1.0,SVMC,0.0,0.2351,-32.125,-36.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,1.5,SA,0.216,0.178,-34.524,-42.0,-42.0,0.1629
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,0,2.1666666666666665,3,2.0,SA,0.462,0.1003,-37.788,-42.0,-42.0,0.0397
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,0.5,SA,0.726,0.0464,-40.052,-42.0,-42.0,0.221
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,0.75,SA,0.68,0.0428,-40.204,-42.0,-42.0,0.2043
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,1.0,SA,0.494,0.0622,-39.388,-42.0,-42.0,0.1678
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,1.0,SVMC,0.2656,0.0908,-38.188,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,1.5,SA,0.0,0.1022,-37.708,-38.0,-42.0,0.0578
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave,1,2.111111111111111,3,2.0,SA,0.362,0.066,-39.228,-42.0,-42.0,0.0281
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,0.5,SA,0.0,0.3304,-28.124,-38.0,-42.0,0.2304
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,0.75,SA,0.0,0.2394,-31.944,-40.0,-42.0,0.1813
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,1.0,SA,0.0,0.1782,-34.516,-40.0,-42.0,0.139
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,1.0,SVMC,0.0,0.1555,-35.469,-40.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,1.5,SA,0.36,0.068,-39.144,-42.0,-42.0,0.0473
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,0,2.111111111111111,3,2.0,SA,0.646,0.0434,-40.176,-42.0,-42.0,0.0132
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,0.5,SA,0.0,0.1678,-34.952,-38.0,-42.0,0.1747
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,0.75,SA,0.006,0.1379,-36.208,-42.0,-42.0,0.1544
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,1.0,SA,0.076,0.111,-37.336,-42.0,-42.0,0.1304
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,1.0,SVMC,0.0156,0.1161,-37.125,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,1.5,SA,0.506,0.0476,-40.0,-42.0,-42.0,0.0206
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,reweave-thorough,1,2.0555555555555554,3,2.0,SA,0.626,0.037,-40.444,-42.0,-42.0,0.0094
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,0.5,SA,0.0,0.4498,-23.108,-38.0,-42.0,0.2447
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,0.75,SA,0.01,0.1649,-35.076,-42.0,-42.0,0.1297
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,1.0,SA,0.484,0.0713,-39.004,-42.0,-42.0,0.0524
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,1.0,SVMC,0.7188,0.0387,-40.375,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,1.5,SA,0.662,0.0421,-40.232,-42.0,-42.0,0.0201
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,0,2.111111111111111,3,2.0,SA,0.622,0.0447,-40.124,-42.0,-42.0,0.0153
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,0.5,SA,0.0,0.1924,-33.92,-38.0,-42.0,0.2231
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,0.75,SA,0.0,0.1909,-33.984,-38.0,-42.0,0.2217
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,1.0,SA,0.0,0.1896,-34.036,-38.0,-42.0,0.221
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,1.0,SVMC,0.0,0.1905,-34.0,-34.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,1.5,SA,0.0,0.1643,-35.1,-38.0,-42.0,0.1374
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-cuthill,1,2.1666666666666665,3,2.0,SA,0.012,0.117,-37.088,-42.0,-42.0,0.0771
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,0.5,SA,0.0,0.4498,-23.108,-38.0,-42.0,0.2447
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,0.75,SA,0.01,0.1649,-35.076,-42.0,-42.0,0.1297
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.0,SA,0.484,0.0713,-39.004,-42.0,-42.0,0.0524
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.0,SVMC,0.7188,0.0387,-40.375,-42.0,-42.0,
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,1.5,SA,0.662,0.0421,-40.232,-42.0,-42.0,0.0201
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,0,2.111111111111111,3,2.0,SA,0.622,0.0447,-40.124,-42.0,-42.0,0.0153
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,0.5,SA,0.726,0.0464,-40.052,-42.0,-42.0,0.221
80,ER_n18_d0.6_g0,ER,18,0.6,pegasus_3_broken5,mmfork-portfolio,1,2.111111111111111,3,0.75,SA,0.68,0.0428,-40.204,-42.0,-42.0,0.2043
