cell,instance,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n20_d0.3,2,zephyr_4,reweave-mmfork-cuthill,2,1,1,1.4,2,28,0.20841579604893923,20,64
ER_n20_d0.3,3,pegasus_6,minorminer,0,1,1,1.65,3,33,0.0235195429995656,20,61
ER_n20_d0.3,3,pegasus_6,minorminer,1,1,1,1.85,3,37,0.029913835925981402,20,61
ER_n20_d0.3,3,pegasus_6,minorminer,2,1,1,1.6,2,32,0.1767380079254508,20,61
ER_n20_d0.3,3,pegasus_6,minorminer-layout,0,1,1,1.8,3,36,2.9983509809244424,20,61
ER_n20_d0.3,3,pegasus_6,minorminer-layout,1,1,1,1.65,3,33,2.7328449808992445,20,61
ER_n20_d0.3,3,pegasus_6,minorminer-layout,2,1,1,1.6,2,32,2.8767504850402474,20,61
ER_n20_d0.3,3,pegasus_6,reweave-base,0,1,1,1.65,3,33,0.7494276140350848,20,61
ER_n20_d0.3,3,pegasus_6,reweave-base,1,1,1,1.85,3,37,0.32085762987844646,20,61
ER_n20_d0.3,3,pegasus_6,reweave-base,2,1,1,1.6,2,32,0.2140097429510206,20,61
ER_n20_d0.3,3,pegasus_6,reweave,0,1,1,1.65,3,33,0.4773150810506195,20,61
ER_n20_d0.3,3,pegasus_6,reweave,1,1,1,1.85,3,37,0.045666241087019444,20,61
ER_n20_d0.3,3,pegasus_6,reweave,2,1,1,1.6,2,32,0.10492918500676751,20,61
ER_n20_d0.3,3,pegasus_6,reweave-thorough,0,1,1,1.55,3,31,0.7003450358752161,20,61
ER_n20_d0.3,3,pegasus_6,reweave-thorough,1,1,1,1.55,2,31,0.5239805481396616,20,61
ER_n20_d0.3,3,pegasus_6,reweave-thorough,2,1,1,1.55,2,31,0.23744626506231725,20,61
ER_n20_d0.3,3,pegasus_6,reweave-stacked,0,1,1,2.8,5,56,0.2337305110413581,20,61
ER_n20_d0.3,3,pegasus_6,reweave-stacked,1,1,1,2.55,5,51,0.07974762888625264,20,61
ER_n20_d0.3,3,pegasus_6,reweave-stacked,2,1,1,1.8,3,36,0.19417852419428527,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-cuthill,0,1,1,1.75,3,35,0.08631893200799823,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-cuthill,1,1,1,1.55,2,31,0.31849724892526865,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-cuthill,2,1,1,1.7,2,34,0.38411388685926795,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-portfolio,0,1,1,1.6,2,32,1.5103071490302682,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-portfolio,1,1,1,1.5,2,30,0.345261808950454,20,61
ER_n20_d0.3,3,pegasus_6,mmfork-portfolio,2,1,1,1.6,2,32,0.2616146251093596,20,61
ER_n20_d0.3,3,pegasus_6,reweave-mmfork-cuthill,0,1,1,1.75,3,35,0.1871623240876943,20,61
ER_n20_d0.3,3,pegasus_6,reweave-mmfork-cuthill,1,1,1,1.55,2,31,0.2477350039407611,20,61
ER_n20_d0.3,3,pegasus_6,reweave-mmfork-cuthill,2,1,1,1.7,2,34,0.13522679987363517,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer,0,1,1,1.7,3,34,0.04649805696681142,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer,1,1,1,1.85,3,37,0.043571478920057416,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer,2,1,1,1.55,2,31,0.1961337069515139,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer-layout,0,1,1,1.75,3,35,2.602050253888592,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer-layout,1,1,1,1.75,2,35,2.2512997868470848,20,61
ER_n20_d0.3,3,pegasus_6_broken5,minorminer-layout,2,1,1,1.65,2,33,2.3401810589712113,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-base,0,1,1,1.7,3,34,0.3336169470567256,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-base,1,1,1,1.85,3,37,0.5195415960624814,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-base,2,1,1,1.55,2,31,1.0619067780207843,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave,0,1,1,1.7,3,34,0.18537614191882312,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave,1,1,1,1.85,3,37,0.05825908901169896,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave,2,1,1,1.55,2,31,0.12893560505472124,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-thorough,0,1,1,1.7,3,34,0.5957809700630605,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-thorough,1,1,1,1.6,2,32,0.19833073788322508,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-thorough,2,1,1,1.55,2,31,1.2644113679416478,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-stacked,0,1,1,2.9,5,58,0.1544268000870943,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-stacked,1,1,1,1.75,3,35,0.18556337081827223,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-stacked,2,1,1,1.8,3,36,0.12423976510763168,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-cuthill,0,1,1,1.65,2,33,0.06454291311092675,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-cuthill,1,1,1,1.6,2,32,0.07470575999468565,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-cuthill,2,1,1,1.65,2,33,0.12253924203105271,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-portfolio,0,1,1,1.55,2,31,1.087847338989377,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-portfolio,1,1,1,1.55,3,31,0.955268609104678,20,61
ER_n20_d0.3,3,pegasus_6_broken5,mmfork-portfolio,2,1,1,1.55,2,31,1.3122163801454008,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,1.65,2,33,0.1329873779322952,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,1.6,2,32,0.2643717231694609,20,61
ER_n20_d0.3,3,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,1.65,2,33,0.0887286220677197,20,61
ER_n20_d0.3,3,zephyr_4,minorminer,0,1,1,1.35,2,27,0.0293574680108577,20,61
ER_n20_d0.3,3,zephyr_4,minorminer,1,1,1,1.55,2,31,0.03407147782854736,20,61
ER_n20_d0.3,3,zephyr_4,minorminer,2,1,1,1.35,2,27,0.062478670151904225,20,61
ER_n20_d0.3,3,zephyr_4,minorminer-layout,0,1,1,1.4,2,28,1.5117629228625447,20,61
ER_n20_d0.3,3,zephyr_4,minorminer-layout,1,1,1,1.3,2,26,1.8797163181006908,20,61
ER_n20_d0.3,3,zephyr_4,minorminer-layout,2,1,1,1.5,2,30,2.2925436759833246,20,61
ER_n20_d0.3,3,zephyr_4,reweave-base,0,1,1,1.35,2,27,0.12257919204421341,20,61
ER_n20_d0.3,3,zephyr_4,reweave-base,1,1,1,1.55,2,31,0.27041236916556954,20,61
ER_n20_d0.3,3,zephyr_4,reweave-base,2,1,1,1.35,2,27,0.23754939599893987,20,61
ER_n20_d0.3,3,zephyr_4,reweave,0,1,1,1.35,2,27,0.043030701810494065,20,61
ER_n20_d0.3,3,zephyr_4,reweave,1,1,1,1.55,2,31,0.04227278498001397,20,61
ER_n20_d0.3,3,zephyr_4,reweave,2,1,1,1.35,2,27,0.0650511709973216,20,61
ER_n20_d0.3,3,zephyr_4,reweave-thorough,0,1,1,1.3,2,26,1.2116454869974405,20,61
ER_n20_d0.3,3,zephyr_4,reweave-thorough,1,1,1,1.4,2,28,0.8828921997919679,20,61
ER_n20_d0.3,3,zephyr_4,reweave-thorough,2,1,1,1.3,2,26,0.9068495500832796,20,61
ER_n20_d0.3,3,zephyr_4,reweave-stacked,0,1,1,2.45,6,49,0.7120059679728001,20,61
ER_n20_d0.3,3,zephyr_4,reweave-stacked,1,1,1,2.3,5,46,0.11368058808147907,20,61
ER_n20_d0.3,3,zephyr_4,reweave-stacked,2,1,1,2.55,5,51,0.21223383001051843,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-cuthill,0,1,1,1.4,2,28,0.06740281102247536,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-cuthill,1,1,1,1.3,2,26,0.045567780965939164,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-cuthill,2,1,1,1.3,2,26,0.03270465508103371,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-portfolio,0,1,1,1.3,2,26,2.137862728210166,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-portfolio,1,1,1,1.3,2,26,0.4930678359232843,20,61
ER_n20_d0.3,3,zephyr_4,mmfork-portfolio,2,1,1,1.3,2,26,0.222884985152632,20,61
ER_n20_d0.3,3,zephyr_4,reweave-mmfork-cuthill,0,1,1,1.4,2,28,0.06026617088355124,20,61
ER_n20_d0.3,3,zephyr_4,reweave-mmfork-cuthill,1,1,1,1.3,2,26,0.05407879501581192,20,61
ER_n20_d0.3,3,zephyr_4,reweave-mmfork-cuthill,2,1,1,1.3,2,26,0.06800106796436012,20,61
ER_n20_d0.3,4,pegasus_6,minorminer,0,1,1,1.4,2,28,0.03161625820212066,20,48
ER_n20_d0.3,4,pegasus_6,minorminer,1,1,1,1.3,2,26,0.02305210498161614,20,48
ER_n20_d0.3,4,pegasus_6,minorminer,2,1,1,1.4,2,28,0.09157017106190324,20,48
ER_n20_d0.3,4,pegasus_6,minorminer-layout,0,1,1,1.4,2,28,1.2497987190727144,20,48
ER_n20_d0.3,4,pegasus_6,minorminer-layout,1,1,1,1.35,2,27,1.1163731820415705,20,48
ER_n20_d0.3,4,pegasus_6,minorminer-layout,2,1,1,1.5,2,30,1.8688433328643441,20,48
ER_n20_d0.3,4,pegasus_6,reweave-base,0,1,1,1.4,2,28,0.1409630449488759,20,48
ER_n20_d0.3,4,pegasus_6,reweave-base,1,1,1,1.3,2,26,0.10491246497258544,20,48
ER_n20_d0.3,4,pegasus_6,reweave-base,2,1,1,1.4,2,28,0.11056818184442818,20,48
ER_n20_d0.3,4,pegasus_6,reweave,0,1,1,1.4,2,28,0.038130632136017084,20,48
ER_n20_d0.3,4,pegasus_6,reweave,1,1,1,1.3,2,26,0.0654750291723758,20,48
ER_n20_d0.3,4,pegasus_6,reweave,2,1,1,1.4,2,28,0.04944642586633563,20,48
ER_n20_d0.3,4,pegasus_6,reweave-thorough,0,1,1,1.3,2,26,0.5735543519258499,20,48
ER_n20_d0.3,4,pegasus_6,reweave-thorough,1,1,1,1.3,2,26,1.0635333810932934,20,48
ER_n20_d0.3,4,pegasus_6,reweave-thorough,2,1,1,1.35,2,27,0.09403554000891745,20,48
ER_n20_d0.3,4,pegasus_6,reweave-stacked,0,1,1,1.35,2,27,0.36590253305621445,20,48
ER_n20_d0.3,4,pegasus_6,reweave-stacked,1,1,1,2.05,5,41,0.6273109698668122,20,48
ER_n20_d0.3,4,pegasus_6,reweave-stacked,2,1,1,1.35,3,27,0.06391701498068869,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-cuthill,0,1,1,1.3,2,26,0.05891071609221399,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-cuthill,1,1,1,1.2,2,24,0.2054030781146139,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-cuthill,2,1,1,1.35,2,27,0.14242831920273602,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-portfolio,0,1,1,1.25,2,25,1.2817638169508427,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-portfolio,1,1,1,1.2,2,24,0.4491205981466919,20,48
ER_n20_d0.3,4,pegasus_6,mmfork-portfolio,2,1,1,1.25,3,25,0.403661475982517,20,48
ER_n20_d0.3,4,pegasus_6,reweave-mmfork-cuthill,0,1,1,1.3,2,26,0.11992668313905597,20,48
ER_n20_d0.3,4,pegasus_6,reweave-mmfork-cuthill,1,1,1,1.2,2,24,0.026120431954041123,20,48
ER_n20_d0.3,4,pegasus_6,reweave-mmfork-cuthill,2,1,1,1.35,2,27,0.03051929292269051,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer,0,1,1,1.25,2,25,0.012163099832832813,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer,1,1,1,1.35,2,27,0.012249608989804983,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer,2,1,1,1.35,2,27,0.018549813190475106,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer-layout,0,1,1,1.4,2,28,1.9625481448601931,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer-layout,1,1,1,1.35,2,27,0.8097395540680736,20,48
ER_n20_d0.3,4,pegasus_6_broken5,minorminer-layout,2,1,1,1.55,3,31,2.542297791922465,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-base,0,1,1,1.25,2,25,0.05568061885423958,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-base,1,1,1,1.35,2,27,0.16586462198756635,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-base,2,1,1,1.35,2,27,0.1072074759285897,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave,0,1,1,1.25,2,25,0.02121957205235958,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave,1,1,1,1.35,2,27,0.08278998709283769,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave,2,1,1,1.35,2,27,0.027187576983124018,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-thorough,0,1,1,1.25,2,25,0.24016441404819489,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-thorough,1,1,1,1.3,2,26,0.14444402186200023,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-thorough,2,1,1,1.25,2,25,0.15973203792236745,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-stacked,0,1,1,1.4,2,28,0.056097236927598715,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-stacked,1,1,1,2.05,6,41,0.29901604005135596,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-stacked,2,1,1,1.9,4,38,0.42846081499010324,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-cuthill,0,1,1,1.25,2,25,0.061836683889850974,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-cuthill,1,1,1,1.35,2,27,0.03553834208287299,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-cuthill,2,1,1,1.25,2,25,0.017145459074527025,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-portfolio,0,1,1,1.2,2,24,0.7309210498351604,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-portfolio,1,1,1,1.35,2,27,0.5378763710614294,20,48
ER_n20_d0.3,4,pegasus_6_broken5,mmfork-portfolio,2,1,1,1.25,2,25,1.0834988481365144,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,1.25,2,25,0.024345259880647063,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,1.35,2,27,0.03549767308868468,20,48
ER_n20_d0.3,4,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,1.25,2,25,0.059587883995845914,20,48
ER_n20_d0.3,4,zephyr_4,minorminer,0,1,1,1.2,2,24,0.04924304597079754,20,48
ER_n20_d0.3,4,zephyr_4,minorminer,1,1,1,1.25,2,25,0.028543611988425255,20,48
ER_n20_d0.3,4,zephyr_4,minorminer,2,1,1,1.2,2,24,0.36897680000402033,20,48
ER_n20_d0.3,4,zephyr_4,minorminer-layout,0,1,1,1.15,2,23,1.8266903879120946,20,48
ER_n20_d0.3,4,zephyr_4,minorminer-layout,1,1,1,1.3,2,26,0.7372209238819778,20,48
ER_n20_d0.3,4,zephyr_4,minorminer-layout,2,1,1,1.3,2,26,1.0577332461252809,20,48
ER_n20_d0.3,4,zephyr_4,reweave-base,0,1,1,1.2,2,24,0.0740989230107516,20,48
ER_n20_d0.3,4,zephyr_4,reweave-base,1,1,1,1.25,2,25,0.6769241038709879,20,48
ER_n20_d0.3,4,zephyr_4,reweave-base,2,1,1,1.2,2,24,0.25205890485085547,20,48
ER_n20_d0.3,4,zephyr_4,reweave,0,1,1,1.2,2,24,0.07637394405901432,20,48
ER_n20_d0.3,4,zephyr_4,reweave,1,1,1,1.25,2,25,0.03395939897745848,20,48
ER_n20_d0.3,4,zephyr_4,reweave,2,1,1,1.2,2,24,0.041853017173707485,20,48
ER_n20_d0.3,4,zephyr_4,reweave-thorough,0,1,1,1.15,2,23,0.6795243339147419,20,48
ER_n20_d0.3,4,zephyr_4,reweave-thorough,1,1,1,1.15,2,23,0.1465002230834216,20,48
ER_n20_d0.3,4,zephyr_4,reweave-thorough,2,1,1,1.2,2,24,0.6695705340243876,20,48
ER_n20_d0.3,4,zephyr_4,reweave-stacked,0,1,1,1.85,4,37,0.9140248110052198,20,48
ER_n20_d0.3,4,zephyr_4,reweave-stacked,1,1,1,1.4,2,28,0.2541924170218408,20,48
ER_n20_d0.3,4,zephyr_4,reweave-stacked,2,1,1,2.0,4,40,0.5995747640263289,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-cuthill,0,1,1,1.15,2,23,0.03840926103293896,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-cuthill,1,1,1,1.3,2,26,0.14663903205655515,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-cuthill,2,1,1,1.3,2,26,0.03303008293733001,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-portfolio,0,1,1,1.15,2,23,0.6869012920651585,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-portfolio,1,1,1,1.15,2,23,0.16527731507085264,20,48
ER_n20_d0.3,4,zephyr_4,mmfork-portfolio,2,1,1,1.2,2,24,0.3475317289121449,20,48
ER_n20_d0.3,4,zephyr_4,reweave-mmfork-cuthill,0,1,1,1.15,2,23,0.05721867294050753,20,48
ER_n20_d0.3,4,zephyr_4,reweave-mmfork-cuthill,1,1,1,1.3,2,26,0.023449603002518415,20,48
ER_n20_d0.3,4,zephyr_4,reweave-mmfork-cuthill,2,1,1,1.3,2,26,0.030053755966946483,20,48
ER_n20_d0.3,5,pegasus_6,minorminer,0,1,1,1.5,2,30,0.16728054615668952,20,50
ER_n20_d0.3,5,pegasus_6,minorminer,1,1,1,1.45,2,29,0.2972668579313904,20,50
ER_n20_d0.3,5,pegasus_6,minorminer,2,1,1,1.4,2,28,0.10763013386167586,20,50
ER_n20_d0.3,5,pegasus_6,minorminer-layout,0,1,1,1.45,2,29,2.4226780070457608,20,50
ER_n20_d0.3,5,pegasus_6,minorminer-layout,1,1,1,1.4,3,28,1.2327737100422382,20,50
ER_n20_d0.3,5,pegasus_6,minorminer-layout,2,1,1,1.45,3,29,1.2709579619113356,20,50
ER_n20_d0.3,5,pegasus_6,reweave-base,0,1,1,1.5,2,30,0.9135887331794947,20,50
ER_n20_d0.3,5,pegasus_6,reweave-base,1,1,1,1.45,2,29,0.1389297239948064,20,50
ER_n20_d0.3,5,pegasus_6,reweave-base,2,1,1,1.4,2,28,1.097286612028256,20,50
ER_n20_d0.3,5,pegasus_6,reweave,0,1,1,1.5,2,30,0.20011140988208354,20,50
ER_n20_d0.3,5,pegasus_6,reweave,1,1,1,1.45,2,29,0.1407312259543687,20,50
ER_n20_d0.3,5,pegasus_6,reweave,2,1,1,1.4,2,28,0.2599073320161551,20,50
ER_n20_d0.3,5,pegasus_6,reweave-thorough,0,1,1,1.35,2,27,1.0572374870534986,20,50
ER_n20_d0.3,5,pegasus_6,reweave-thorough,1,1,1,1.4,2,28,0.17366698989644647,20,50
ER_n20_d0.3,5,pegasus_6,reweave-thorough,2,1,1,1.4,2,28,0.3632955839857459,20,50
ER_n20_d0.3,5,pegasus_6,reweave-stacked,0,1,1,1.7,3,34,0.3583374151494354,20,50
ER_n20_d0.3,5,pegasus_6,reweave-stacked,1,1,1,1.35,2,27,0.39455800503492355,20,50
ER_n20_d0.3,5,pegasus_6,reweave-stacked,2,1,1,1.4,2,28,0.1438942039385438,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-cuthill,0,1,1,1.45,2,29,0.027489456115290523,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-cuthill,1,1,1,1.4,3,28,0.04566118004731834,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-cuthill,2,1,1,1.4,2,28,0.07855042396113276,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-portfolio,0,1,1,1.35,3,27,2.947813729988411,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-portfolio,1,1,1,1.35,2,27,0.19826324796304107,20,50
ER_n20_d0.3,5,pegasus_6,mmfork-portfolio,2,1,1,1.3,2,26,0.64751394581981,20,50
ER_n20_d0.3,5,pegasus_6,reweave-mmfork-cuthill,0,1,1,1.45,2,29,0.04609233816154301,20,50
ER_n20_d0.3,5,pegasus_6,reweave-mmfork-cuthill,1,1,1,1.4,3,28,0.19434183510020375,20,50
ER_n20_d0.3,5,pegasus_6,reweave-mmfork-cuthill,2,1,1,1.4,2,28,0.21162480302155018,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer,0,1,1,1.6,3,32,0.1439380031079054,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer,1,1,1,1.5,3,30,0.10324315191246569,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer,2,1,1,1.55,2,31,0.024177629966288805,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer-layout,0,1,1,1.5,3,30,1.1289974499959499,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer-layout,1,1,1,1.7,3,34,1.4418781320564449,20,50
ER_n20_d0.3,5,pegasus_6_broken5,minorminer-layout,2,1,1,1.7,3,34,1.1241665300913155,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-base,0,1,1,1.6,3,32,0.16848288103938103,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-base,1,1,1,1.5,3,30,0.9453960710670799,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-base,2,1,1,1.55,2,31,0.9957030629739165,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave,0,1,1,1.6,3,32,0.23317573289386928,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave,1,1,1,1.5,3,30,0.029982605017721653,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave,2,1,1,1.55,2,31,0.03220987692475319,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-thorough,0,1,1,1.5,2,30,0.4717688139062375,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-thorough,1,1,1,1.35,2,27,0.14658970292657614,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-thorough,2,1,1,1.4,3,28,0.4131910470314324,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-stacked,0,1,1,1.4,3,28,0.6084721279330552,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-stacked,1,1,1,1.45,2,29,0.17504206392914057,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-stacked,2,1,1,2.1,4,42,0.18143763695843518,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-cuthill,0,1,1,1.5,2,30,0.02567825303412974,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-cuthill,1,1,1,1.55,2,31,0.027491135988384485,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-cuthill,2,1,1,1.5,2,30,0.144227301934734,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-portfolio,0,1,1,1.45,2,29,0.17636901000514627,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-portfolio,1,1,1,1.35,2,27,0.969798221020028,20,50
ER_n20_d0.3,5,pegasus_6_broken5,mmfork-portfolio,2,1,1,1.45,3,29,0.33276125020347536,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,1.5,2,30,0.032168746925890446,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,1.55,2,31,0.035161363892257214,20,50
ER_n20_d0.3,5,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,1.5,2,30,0.04974954389035702,20,50
ER_n20_d0.3,5,zephyr_4,minorminer,0,1,1,1.25,2,25,0.025198156014084816,20,50
ER_n20_d0.3,5,zephyr_4,minorminer,1,1,1,1.2,2,24,0.019191070925444365,20,50
ER_n20_d0.3,5,zephyr_4,minorminer,2,1,1,1.3,2,26,0.022211317904293537,20,50
ER_n20_d0.3,5,zephyr_4,minorminer-layout,0,1,1,1.35,2,27,0.5667889800388366,20,50
ER_n20_d0.3,5,zephyr_4,minorminer-layout,1,1,1,1.3,2,26,0.7235827611293644,20,50
ER_n20_d0.3,5,zephyr_4,minorminer-layout,2,1,1,1.25,2,25,0.797628722852096,20,50
ER_n20_d0.3,5,zephyr_4,reweave-base,0,1,1,1.25,2,25,0.6646572849713266,20,50
ER_n20_d0.3,5,zephyr_4,reweave-base,1,1,1,1.2,2,24,0.0782946259714663,20,50
ER_n20_d0.3,5,zephyr_4,reweave-base,2,1,1,1.3,2,26,0.605087200878188,20,50
ER_n20_d0.3,5,zephyr_4,reweave,0,1,1,1.25,2,25,0.09736926597543061,20,50
ER_n20_d0.3,5,zephyr_4,reweave,1,1,1,1.2,2,24,0.08437421987764537,20,50
ER_n20_d0.3,5,zephyr_4,reweave,2,1,1,1.3,2,26,0.09753344603814185,20,50
ER_n20_d0.3,5,zephyr_4,reweave-thorough,0,1,1,1.2,2,24,0.1233475690241903,20,50
ER_n20_d0.3,5,zephyr_4,reweave-thorough,1,1,1,1.15,2,23,0.0884315927978605,20,50
ER_n20_d0.3,5,zephyr_4,reweave-thorough,2,1,1,1.2,2,24,0.4658837588503957,20,50
ER_n20_d0.3,5,zephyr_4,reweave-stacked,0,1,1,1.95,5,39,0.885299569927156,20,50
ER_n20_d0.3,5,zephyr_4,reweave-stacked,1,1,1,2.0,5,40,0.3479706880170852,20,50
ER_n20_d0.3,5,zephyr_4,reweave-stacked,2,1,1,2.0,5,40,0.3008212121203542,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-cuthill,0,1,1,1.25,2,25,0.30992469494231045,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-cuthill,1,1,1,1.2,2,24,0.0281761831138283,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-cuthill,2,1,1,1.3,3,26,0.21886886307038367,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-portfolio,0,1,1,1.2,2,24,0.16348908189684153,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-portfolio,1,1,1,1.15,2,23,0.16881171008571982,20,50
ER_n20_d0.3,5,zephyr_4,mmfork-portfolio,2,1,1,1.2,2,24,0.5216589069459587,20,50
ER_n20_d0.3,5,zephyr_4,reweave-mmfork-cuthill,0,1,1,1.25,2,25,0.17265066388063133,20,50
ER_n20_d0.3,5,zephyr_4,reweave-mmfork-cuthill,1,1,1,1.2,2,24,0.24067831202410161,20,50
ER_n20_d0.3,5,zephyr_4,reweave-mmfork-cuthill,2,1,1,1.3,3,26,0.048045170959085226,20,50
ER_n20_d0.3,6,pegasus_6,minorminer,0,1,1,1.55,2,31,0.12495136284269392,20,53
ER_n20_d0.3,6,pegasus_6,minorminer,1,1,1,1.55,2,31,0.022092008031904697,20,53
ER_n20_d0.3,6,pegasus_6,minorminer,2,1,1,1.3,2,26,0.014949968084692955,20,53
