topo,n,p,inst_seed,arm,algo_seed,budget,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
P16,140,0.2,104,dirty,3,15.0,SUCCESS,1,17.3286,16.0429,32,2426,15.4848,1956,
P16,140,0.2,104,audit2,3,15.0,SUCCESS,1,19.3714,17.8571,35,2712,15.7478,1956,
P16,140,0.2,104,stock,0,180.0,SUCCESS,1,14.9071,14.1214,24,2087,42.8382,1956,
P16,140,0.2,104,dirty,0,60.0,SUCCESS,1,14.9071,14.1214,24,2087,43.8855,1956,
P16,140,0.2,103,audit1,2,180.0,SUCCESS,1,15.9,15.0571,31,2226,76.9178,1920,
P16,140,0.2,104,dirty,0,180.0,SUCCESS,1,14.9071,14.1214,24,2087,43.021,1956,
P16,140,0.2,104,audit1,1,60.0,SUCCESS,1,16.4,15.3357,32,2296,34.4453,1956,
P16,140,0.2,105,stock,0,5.0,SUCCESS,1,21.1071,19.3071,39,2955,5.8359,1920,
P16,140,0.2,104,audit1,1,180.0,SUCCESS,1,16.4,15.3357,32,2296,35.0735,1956,
P16,140,0.2,105,audit1,0,5.0,SUCCESS,1,21.2714,19.35,44,2978,6.1234,1920,
P16,140,0.2,105,audit2,0,5.0,SUCCESS,1,21.2643,19.6214,41,2977,6.1155,1920,
P16,140,0.2,105,dirty,0,5.0,SUCCESS,1,21.1071,19.3071,39,2955,5.929,1920,
P16,140,0.2,104,stock,4,15.0,SUCCESS,1,16.15,15.0786,28,2261,15.1562,1956,
P16,140,0.2,104,audit1,4,15.0,SUCCESS,1,16.4071,15.6143,31,2297,15.7787,1956,
P16,140,0.2,104,audit2,4,15.0,SUCCESS,1,17.15,15.65,30,2401,15.8052,1956,
P16,140,0.2,104,dirty,4,15.0,SUCCESS,1,16.15,15.0786,28,2261,15.1737,1956,
P16,140,0.2,104,audit2,0,60.0,SUCCESS,1,15.1857,14.4143,25,2126,60.4047,1956,
P16,140,0.2,105,stock,0,15.0,SUCCESS,1,17.6857,16.5571,32,2476,15.485,1920,
P16,140,0.2,104,audit1,4,60.0,SUCCESS,1,16.4071,15.6143,31,2297,19.7645,1956,
P16,140,0.2,104,audit1,4,180.0,SUCCESS,1,16.4071,15.6143,31,2297,19.8879,1956,
P16,140,0.2,105,audit1,0,15.0,SUCCESS,1,18.2214,17.1286,39,2551,15.7051,1920,
P16,140,0.2,105,audit2,0,15.0,SUCCESS,1,18.7429,17.3714,36,2624,15.7165,1920,
P16,140,0.2,105,dirty,0,15.0,SUCCESS,1,17.6857,16.5571,32,2476,15.2,1920,
P16,140,0.2,105,audit1,1,5.0,SUCCESS,1,20.3071,19.0929,43,2843,5.0225,1920,
P16,140,0.2,105,stock,1,5.0,SUCCESS,1,19.0071,17.6143,35,2661,5.297,1920,
P16,140,0.2,105,audit2,1,5.0,SUCCESS,1,20.7857,19.0929,40,2910,5.0808,1920,
P16,140,0.2,105,dirty,1,5.0,SUCCESS,1,19.0071,17.6143,35,2661,5.3118,1920,
P16,140,0.2,104,audit2,0,180.0,SUCCESS,1,15.1857,14.4143,25,2126,64.3861,1956,
P16,140,0.2,104,audit2,1,60.0,SUCCESS,1,15.5357,14.5214,26,2175,55.724,1956,
P16,140,0.2,104,audit2,1,180.0,SUCCESS,1,15.5357,14.5214,26,2175,55.1132,1956,
P16,140,0.2,104,audit1,2,60.0,SUCCESS,1,16.7571,15.9357,30,2346,50.658,1956,
P16,140,0.2,104,audit1,2,180.0,SUCCESS,1,16.7571,15.9357,30,2346,51.1163,1956,
P16,140,0.2,104,stock,4,60.0,SUCCESS,1,16.0786,14.9286,27,2251,34.6054,1956,
P16,140,0.2,104,dirty,4,60.0,SUCCESS,1,16.0786,14.9286,27,2251,34.6605,1956,
P16,140,0.2,104,stock,4,180.0,SUCCESS,1,16.0786,14.9286,27,2251,34.9327,1956,
P16,140,0.2,104,dirty,4,180.0,SUCCESS,1,16.0786,14.9286,27,2251,35.0526,1956,
P16,140,0.2,105,audit1,1,15.0,SUCCESS,1,18.2,17.1643,42,2548,15.3763,1920,
P16,140,0.2,105,stock,1,15.0,SUCCESS,1,16.45,15.4143,27,2303,15.6545,1920,
P16,140,0.2,105,audit2,1,15.0,SUCCESS,1,18.15,16.7786,33,2541,15.66,1920,
P16,140,0.2,105,stock,2,5.0,SUCCESS,1,22.9286,20.4714,42,3210,5.1663,1920,
P16,140,0.2,105,dirty,1,15.0,SUCCESS,1,16.6286,15.4429,28,2328,15.1519,1920,
P16,140,0.2,105,audit1,2,5.0,SUCCESS,1,24.0929,21.9571,45,3373,5.2395,1920,
P16,140,0.2,104,stock,2,60.0,SUCCESS,1,15.1714,14.4071,24,2124,60.4768,1956,
P16,140,0.2,105,audit2,2,5.0,SUCCESS,1,24.1643,21.6714,42,3383,5.3737,1920,
P16,140,0.2,104,audit2,2,60.0,SUCCESS,1,16.5857,15.4857,27,2322,60.7782,1956,
P16,140,0.2,104,dirty,2,60.0,SUCCESS,1,15.1714,14.4071,24,2124,60.2962,1956,
P16,140,0.2,105,dirty,2,5.0,SUCCESS,1,22.9286,20.4714,42,3210,5.1823,1920,
P16,140,0.2,104,stock,2,180.0,SUCCESS,1,15.1714,14.4071,24,2124,61.1499,1956,
P16,140,0.2,104,stock,3,60.0,SUCCESS,1,14.9643,14.0643,24,2095,56.4679,1956,
P16,140,0.2,104,dirty,2,180.0,SUCCESS,1,15.1714,14.4071,24,2124,60.8115,1956,
P16,140,0.2,104,stock,3,180.0,SUCCESS,1,14.9643,14.0643,24,2095,54.9732,1956,
P16,140,0.2,104,dirty,3,60.0,SUCCESS,1,14.9643,14.0643,24,2095,55.2176,1956,
P16,140,0.2,104,dirty,3,180.0,SUCCESS,1,14.9643,14.0643,24,2095,55.5854,1956,
P16,140,0.2,105,audit1,0,60.0,SUCCESS,1,16.9929,15.8571,37,2379,38.914,1920,
P16,140,0.2,104,audit1,3,60.0,SUCCESS,1,16.4714,15.2714,38,2306,60.7194,1956,
P16,140,0.2,105,stock,3,5.0,SUCCESS,1,19.2714,17.5857,35,2698,5.0327,1920,
P16,140,0.2,104,audit2,3,60.0,SUCCESS,1,15.5857,14.6429,27,2182,60.2524,1956,
P16,140,0.2,105,audit1,3,5.0,SUCCESS,1,21.05,19.0786,49,2947,5.0929,1920,
P16,140,0.2,105,stock,0,60.0,SUCCESS,1,15.9286,14.9357,27,2230,41.6216,1920,
P16,140,0.2,105,audit1,0,180.0,SUCCESS,1,16.9929,15.8571,37,2379,38.8231,1920,
P16,140,0.2,104,audit2,2,180.0,SUCCESS,1,16.5857,15.4857,27,2322,67.0402,1956,
P16,140,0.2,105,dirty,0,60.0,SUCCESS,1,15.9286,14.9357,27,2230,41.0667,1920,
P16,140,0.2,105,dirty,3,5.0,SUCCESS,1,19.2714,17.5857,35,2698,5.0447,1920,
P16,140,0.2,105,audit2,3,5.0,SUCCESS,1,19.85,18.3071,37,2779,5.2857,1920,
P16,140,0.2,104,audit2,4,60.0,SUCCESS,1,16.4714,15.2857,28,2306,51.9226,1956,
P16,140,0.2,105,stock,1,60.0,SUCCESS,1,15.8929,14.9929,26,2225,27.292,1920,
P16,140,0.2,105,stock,0,180.0,SUCCESS,1,15.9286,14.9357,27,2230,41.0353,1920,
P16,140,0.2,105,audit1,2,15.0,SUCCESS,1,20.6071,19.0143,41,2885,15.3876,1920,
P16,140,0.2,105,stock,2,15.0,SUCCESS,1,18.0071,16.7929,30,2521,15.654,1920,
P16,140,0.2,104,audit2,4,180.0,SUCCESS,1,16.4714,15.2857,28,2306,52.3602,1956,
P16,140,0.2,105,dirty,1,60.0,SUCCESS,1,15.8929,14.9929,26,2225,27.7051,1920,
P16,140,0.2,105,dirty,0,180.0,SUCCESS,1,15.9286,14.9357,27,2230,40.9048,1920,
P16,140,0.2,105,stock,1,180.0,SUCCESS,1,15.8929,14.9929,26,2225,27.4657,1920,
P16,140,0.2,104,audit2,3,180.0,SUCCESS,1,15.5857,14.6429,27,2182,63.804,1956,
P16,140,0.2,105,audit2,2,15.0,SUCCESS,1,21.4,19.0143,38,2996,15.5086,1920,
P16,140,0.2,105,dirty,2,15.0,SUCCESS,1,18.0071,16.7929,30,2521,15.6816,1920,
P16,140,0.2,105,stock,4,5.0,SUCCESS,1,23.0786,20.4929,42,3231,5.1745,1920,
P16,140,0.2,105,audit1,4,5.0,SUCCESS,1,23.0,20.9,45,3220,5.3637,1920,
P16,140,0.2,105,audit2,4,5.0,SUCCESS,1,22.0929,19.9071,39,3093,5.5116,1920,
P16,140,0.2,105,audit2,0,60.0,SUCCESS,1,16.4214,15.4929,29,2299,49.1715,1920,
P16,140,0.2,105,dirty,4,5.0,SUCCESS,1,23.0786,20.4929,42,3231,5.1654,1920,
P16,140,0.2,105,dirty,1,180.0,SUCCESS,1,15.8929,14.9929,26,2225,27.6535,1920,
P16,140,0.2,105,audit2,0,180.0,SUCCESS,1,16.4214,15.4929,29,2299,49.0423,1920,
P16,140,0.2,105,stock,3,15.0,SUCCESS,1,15.9786,15.0857,26,2237,15.4762,1920,
P16,140,0.2,105,audit2,1,60.0,SUCCESS,1,16.6643,15.4143,30,2333,36.9045,1920,
P16,140,0.2,105,audit2,3,15.0,SUCCESS,1,17.7429,16.3071,30,2484,15.0581,1920,
P16,140,0.2,105,audit1,3,15.0,SUCCESS,1,17.4071,16.3143,36,2437,15.5369,1920,
P16,140,0.2,105,dirty,3,15.0,SUCCESS,1,15.9786,15.0857,26,2237,15.0441,1920,
P16,140,0.2,105,audit2,1,180.0,SUCCESS,1,16.6643,15.4143,30,2333,36.3397,1920,
P16,140,0.2,105,stock,4,15.0,SUCCESS,1,18.1214,16.55,29,2537,15.4172,1920,
P16,140,0.2,105,audit1,4,15.0,SUCCESS,1,19.4214,17.6929,40,2719,15.2563,1920,
P16,140,0.2,105,stock,3,60.0,SUCCESS,1,15.9786,15.0857,26,2237,19.3324,1920,
P16,140,0.2,105,audit2,4,15.0,SUCCESS,1,18.1,16.8929,34,2534,15.7126,1920,
P16,140,0.2,105,dirty,3,60.0,SUCCESS,1,15.9786,15.0857,26,2237,19.249,1920,
P16,140,0.2,105,dirty,4,15.0,SUCCESS,1,18.1214,16.55,29,2537,15.2867,1920,
P16,140,0.2,105,stock,3,180.0,SUCCESS,1,15.9786,15.0857,26,2237,19.5012,1920,
P16,140,0.2,105,dirty,3,180.0,SUCCESS,1,15.9786,15.0857,26,2237,19.1767,1920,
P16,140,0.2,105,audit1,1,60.0,SUCCESS,1,15.2857,14.6071,28,2140,49.3046,1920,
P16,140,0.2,105,audit1,1,180.0,SUCCESS,1,15.2857,14.6071,28,2140,48.92,1920,
P16,140,0.2,105,stock,4,60.0,SUCCESS,1,17.3214,16.1714,29,2425,25.5532,1920,
P16,140,0.2,105,dirty,4,60.0,SUCCESS,1,17.3214,16.1714,29,2425,25.6296,1920,
P16,140,0.2,105,stock,2,60.0,SUCCESS,1,15.6571,14.6143,24,2192,41.9808,1920,
P16,140,0.2,105,stock,4,180.0,SUCCESS,1,17.3214,16.1714,29,2425,25.3985,1920,
P16,140,0.2,105,dirty,2,60.0,SUCCESS,1,15.6571,14.6143,24,2192,42.2656,1920,
P16,140,0.2,105,stock,2,180.0,SUCCESS,1,15.6571,14.6143,24,2192,42.3424,1920,
P16,140,0.2,105,dirty,4,180.0,SUCCESS,1,17.3214,16.1714,29,2425,25.3063,1920,
P16,140,0.2,105,dirty,2,180.0,SUCCESS,1,15.6571,14.6143,24,2192,41.939,1920,
P16,140,0.2,105,audit2,3,60.0,SUCCESS,1,15.8786,15.0714,26,2223,36.108,1920,
P16,140,0.2,105,audit1,4,60.0,SUCCESS,1,17.1643,16.0714,33,2403,31.5557,1920,
P16,140,0.2,105,audit2,3,180.0,SUCCESS,1,15.8786,15.0714,26,2223,36.3054,1920,
P16,140,0.2,105,audit1,3,60.0,SUCCESS,1,16.15,15.2429,32,2261,38.1305,1920,
P16,140,0.2,105,audit1,4,180.0,SUCCESS,1,17.1643,16.0714,33,2403,30.8396,1920,
P16,140,0.2,105,audit1,3,180.0,SUCCESS,1,16.15,15.2429,32,2261,37.976,1920,
P16,140,0.2,105,audit2,4,60.0,SUCCESS,1,16.7643,15.7929,30,2347,39.8281,1920,
P16,140,0.2,104,audit1,3,180.0,SUCCESS,1,15.9929,15.0357,32,2239,104.8161,1956,
P16,140,0.2,105,audit2,4,180.0,SUCCESS,1,16.7643,15.7929,30,2347,39.3997,1920,
P16,140,0.2,105,audit1,2,60.0,SUCCESS,1,17.1214,16.1071,37,2397,57.6257,1920,
P16,140,0.2,105,audit1,2,180.0,SUCCESS,1,17.1214,16.1071,37,2397,57.4172,1920,
P16,140,0.2,105,audit2,2,60.0,SUCCESS,1,15.45,14.5429,28,2163,60.6946,1920,
P16,140,0.2,105,audit2,2,180.0,SUCCESS,1,15.3,14.0857,26,2142,92.8621,1920,
