topo,n,p,inst_seed,arm,algo_seed,status,success,acl,acl_spur,acl_pre,max_chain,qubits,time,n_edges,err
P16,200,0.2,101,clmm,1,FAILURE,0,,,,,,63.1174,3980,clmm: MM stage returned empty
P16,200,0.2,101,clmm,3,SUCCESS,1,22.3,21.165,,42,4460,60.4492,3980,
P16,200,0.2,101,clmm,2,FAILURE,0,,,,,,62.6863,3980,clmm: MM stage returned empty
P16,200,0.2,101,clmm,4,FAILURE,0,,,,,,61.9138,3980,clmm: MM stage returned empty
P16,200,0.2,101,pssa,1,FAILURE,0,,,,,,61.2366,3980,status=FAILURE
P16,200,0.2,101,attraction,0,FAILURE,0,,,,,,60.2554,3980,status=FAILURE
P16,200,0.2,101,pssa,0,FAILURE,0,,,,,,65.9653,3980,status=FAILURE
P16,200,0.2,103,template,-1,INFEASIBLE,0,,,,,,0.0,3994,n=200 > max clique 180
P16,200,0.2,103,clique,-1,FAILURE,0,,,,,,0.0173,3994,status=FAILURE
P16,200,0.2,101,pssa,4,FAILURE,0,,,,,,62.9691,3980,status=FAILURE
P16,200,0.2,101,attraction,1,FAILURE,0,,,,,,62.8025,3980,status=FAILURE
P16,200,0.2,101,attraction,2,FAILURE,0,,,,,,63.2513,3980,status=FAILURE
P16,200,0.2,101,pssa,2,FAILURE,0,,,,,,66.86,3980,status=FAILURE
P16,200,0.2,101,pssa,3,FAILURE,0,,,,,,67.5307,3980,status=FAILURE
P16,200,0.2,102,minorminer,2,FAILURE,0,,,,,,61.1503,3917,status=FAILURE
P16,200,0.2,102,minorminer,0,FAILURE,0,,,,,,62.727,3917,status=FAILURE
P16,200,0.2,102,minorminer,1,FAILURE,0,,,,,,62.7715,3917,status=FAILURE
P16,200,0.2,101,attraction,4,FAILURE,0,,,,,,64.5309,3980,status=FAILURE
P16,200,0.2,101,attraction,3,FAILURE,0,,,,,,65.6119,3980,status=FAILURE
P16,200,0.2,102,minorminer,4,FAILURE,0,,,,,,60.8521,3917,status=FAILURE
P16,200,0.2,102,mmfork-cuthill,4,FAILURE,0,,,,,,60.5385,3917,status=FAILURE
P16,200,0.2,102,mmfork-cuthill,1,FAILURE,0,,,,,,61.277,3917,status=FAILURE
P16,200,0.2,102,minorminer,3,FAILURE,0,,,,,,64.0963,3917,status=FAILURE
P16,200,0.2,102,mmfork-cuthill,0,FAILURE,0,,,,,,62.4215,3917,status=FAILURE
P16,200,0.2,102,mmfork-cuthill,3,FAILURE,0,,,,,,63.8321,3917,status=FAILURE
P16,200,0.2,102,mmfork-cuthill,2,FAILURE,0,,,,,,64.4236,3917,status=FAILURE
P16,200,0.2,102,clmm,0,SUCCESS,1,22.83,21.835,,45,4566,60.5074,3917,
P16,200,0.2,102,clmm,3,SUCCESS,1,23.185,22.15,,45,4637,54.4872,3917,
P16,200,0.2,102,clmm,1,SUCCESS,1,21.895,21.12,,44,4379,60.3658,3917,
P16,200,0.2,102,clmm,2,SUCCESS,1,21.92,20.95,,41,4384,60.0865,3917,
P16,200,0.2,102,clmm,4,FAILURE,0,,,,,,61.9598,3917,clmm: MM stage returned empty
P16,200,0.2,102,pssa,0,FAILURE,0,,,,,,64.2656,3917,status=FAILURE
P16,200,0.2,102,pssa,1,FAILURE,0,,,,,,64.5791,3917,status=FAILURE
P16,200,0.2,102,pssa,2,FAILURE,0,,,,,,65.8698,3917,status=FAILURE
P16,260,0.2,101,template,-1,INFEASIBLE,0,,,,,,0.0,6731,n=260 > max clique 180
P16,260,0.2,101,clique,-1,FAILURE,0,,,,,,0.0241,6731,status=FAILURE
P16,200,0.2,102,attraction,0,FAILURE,0,,,,,,61.1251,3917,status=FAILURE
P16,200,0.2,102,pssa,3,FAILURE,0,,,,,,63.4233,3917,status=FAILURE
P16,200,0.2,102,attraction,2,FAILURE,0,,,,,,61.9254,3917,status=FAILURE
P16,200,0.2,102,pssa,4,FAILURE,0,,,,,,65.9155,3917,status=FAILURE
P16,200,0.2,102,attraction,1,FAILURE,0,,,,,,65.9551,3917,status=FAILURE
P16,200,0.2,102,attraction,3,FAILURE,0,,,,,,60.4651,3917,status=FAILURE
P16,200,0.2,103,minorminer,0,FAILURE,0,,,,,,60.5753,3994,status=FAILURE
P16,200,0.2,103,minorminer,1,FAILURE,0,,,,,,61.975,3994,status=FAILURE
P16,200,0.2,103,minorminer,2,FAILURE,0,,,,,,62.7769,3994,status=FAILURE
P16,200,0.2,103,minorminer,3,FAILURE,0,,,,,,63.8951,3994,status=FAILURE
P16,200,0.2,102,attraction,4,FAILURE,0,,,,,,65.9059,3917,status=FAILURE
P16,200,0.2,103,mmfork-cuthill,3,FAILURE,0,,,,,,60.4246,3994,status=FAILURE
P16,200,0.2,103,minorminer,4,FAILURE,0,,,,,,63.992,3994,status=FAILURE
P16,200,0.2,103,mmfork-cuthill,1,FAILURE,0,,,,,,62.6679,3994,status=FAILURE
P16,200,0.2,103,mmfork-cuthill,0,FAILURE,0,,,,,,64.7481,3994,status=FAILURE
P16,200,0.2,103,mmfork-cuthill,2,FAILURE,0,,,,,,63.659,3994,status=FAILURE
P16,200,0.2,103,clmm,0,SUCCESS,1,22.18,20.965,,43,4436,60.5122,3994,
P16,200,0.2,103,mmfork-cuthill,4,FAILURE,0,,,,,,64.3412,3994,status=FAILURE
P16,200,0.2,103,clmm,4,SUCCESS,1,22.155,21.06,,44,4431,56.6484,3994,
P16,200,0.2,103,clmm,1,FAILURE,0,,,,,,62.1872,3994,clmm: MM stage returned empty
P16,200,0.2,103,clmm,2,FAILURE,0,,,,,,62.3009,3994,clmm: MM stage returned empty
P16,200,0.2,103,clmm,3,SUCCESS,1,22.11,21.09,,42,4422,60.0516,3994,
P16,200,0.2,103,pssa,0,FAILURE,0,,,,,,63.5659,3994,status=FAILURE
P16,200,0.2,103,pssa,1,FAILURE,0,,,,,,63.39,3994,status=FAILURE
P16,200,0.2,103,pssa,2,FAILURE,0,,,,,,64.5674,3994,status=FAILURE
P16,260,0.2,102,template,-1,INFEASIBLE,0,,,,,,0.0,6698,n=260 > max clique 180
P16,260,0.2,102,clique,-1,FAILURE,0,,,,,,0.0231,6698,status=FAILURE
P16,200,0.2,103,pssa,4,FAILURE,0,,,,,,62.5451,3994,status=FAILURE
P16,200,0.2,103,attraction,0,FAILURE,0,,,,,,61.9233,3994,status=FAILURE
P16,200,0.2,103,attraction,3,FAILURE,0,,,,,,61.037,3994,status=FAILURE
P16,200,0.2,103,attraction,2,FAILURE,0,,,,,,61.7904,3994,status=FAILURE
P16,260,0.2,101,minorminer,1,FAILURE,0,,,,,,60.5049,6731,status=FAILURE
P16,200,0.2,103,pssa,3,FAILURE,0,,,,,,67.1753,3994,status=FAILURE
P16,200,0.2,103,attraction,4,FAILURE,0,,,,,,61.9052,3994,status=FAILURE
P16,200,0.2,103,attraction,1,FAILURE,0,,,,,,64.8,3994,status=FAILURE
P16,260,0.2,101,minorminer,2,FAILURE,0,,,,,,63.5826,6731,status=FAILURE
P16,260,0.2,101,minorminer,0,FAILURE,0,,,,,,64.3246,6731,status=FAILURE
P16,260,0.2,101,minorminer,4,FAILURE,0,,,,,,63.8781,6731,status=FAILURE
P16,260,0.2,101,minorminer,3,FAILURE,0,,,,,,64.8822,6731,status=FAILURE
P16,260,0.2,101,mmfork-cuthill,0,FAILURE,0,,,,,,64.9356,6731,status=FAILURE
P16,260,0.2,101,mmfork-cuthill,1,FAILURE,0,,,,,,64.9248,6731,status=FAILURE
P16,260,0.2,101,clmm,0,FAILURE,0,,,,,,61.8124,6731,clmm: MM stage returned empty
P16,260,0.2,101,mmfork-cuthill,2,FAILURE,0,,,,,,65.4906,6731,status=FAILURE
P16,260,0.2,101,mmfork-cuthill,4,FAILURE,0,,,,,,63.3784,6731,status=FAILURE
P16,260,0.2,101,mmfork-cuthill,3,FAILURE,0,,,,,,65.0977,6731,status=FAILURE
P16,260,0.2,101,clmm,1,FAILURE,0,,,,,,64.5139,6731,clmm: MM stage returned empty
P16,260,0.2,101,clmm,2,FAILURE,0,,,,,,64.4394,6731,clmm: MM stage returned empty
P16,260,0.2,101,clmm,3,FAILURE,0,,,,,,63.994,6731,clmm: MM stage returned empty
P16,260,0.2,101,clmm,4,FAILURE,0,,,,,,63.6214,6731,clmm: MM stage returned empty
P16,260,0.2,101,pssa,0,FAILURE,0,,,,,,61.6489,6731,status=FAILURE
P16,260,0.2,101,pssa,2,FAILURE,0,,,,,,61.8918,6731,status=FAILURE
P16,260,0.2,101,pssa,3,FAILURE,0,,,,,,61.1217,6731,status=FAILURE
P16,260,0.2,103,template,-1,INFEASIBLE,0,,,,,,0.0,6751,n=260 > max clique 180
P16,260,0.2,103,clique,-1,FAILURE,0,,,,,,0.0216,6751,status=FAILURE
P16,260,0.2,101,pssa,1,FAILURE,0,,,,,,68.1102,6731,status=FAILURE
P16,260,0.2,101,pssa,4,FAILURE,0,,,,,,67.7936,6731,status=FAILURE
P16,260,0.2,101,attraction,0,FAILURE,0,,,,,,67.39,6731,status=FAILURE
P16,260,0.2,101,attraction,1,FAILURE,0,,,,,,67.5584,6731,status=FAILURE
P16,260,0.2,101,attraction,2,FAILURE,0,,,,,,67.2344,6731,status=FAILURE
P16,260,0.2,101,attraction,3,FAILURE,0,,,,,,66.5217,6731,status=FAILURE
P16,260,0.2,102,minorminer,0,FAILURE,0,,,,,,64.7189,6698,status=FAILURE
P16,260,0.2,102,minorminer,1,FAILURE,0,,,,,,64.5924,6698,status=FAILURE
P16,260,0.2,102,minorminer,2,FAILURE,0,,,,,,64.1163,6698,status=FAILURE
P16,260,0.2,101,attraction,4,FAILURE,0,,,,,,67.3567,6731,status=FAILURE
P16,260,0.2,102,minorminer,3,FAILURE,0,,,,,,64.5653,6698,status=FAILURE
P16,260,0.2,102,minorminer,4,FAILURE,0,,,,,,63.6483,6698,status=FAILURE
P16,260,0.2,102,mmfork-cuthill,0,FAILURE,0,,,,,,64.1428,6698,status=FAILURE
P16,260,0.2,102,mmfork-cuthill,1,FAILURE,0,,,,,,64.7028,6698,status=FAILURE
P16,260,0.2,102,clmm,1,FAILURE,0,,,,,,62.1298,6698,clmm: MM stage returned empty
P16,260,0.2,102,clmm,0,FAILURE,0,,,,,,62.4545,6698,clmm: MM stage returned empty
P16,260,0.2,102,mmfork-cuthill,2,FAILURE,0,,,,,,64.7997,6698,status=FAILURE
P16,260,0.2,102,mmfork-cuthill,3,FAILURE,0,,,,,,64.1928,6698,status=FAILURE
P16,260,0.2,102,mmfork-cuthill,4,FAILURE,0,,,,,,64.0289,6698,status=FAILURE
P16,260,0.2,102,clmm,2,FAILURE,0,,,,,,63.3283,6698,clmm: MM stage returned empty
P16,260,0.2,102,clmm,3,FAILURE,0,,,,,,62.9657,6698,clmm: MM stage returned empty
P16,260,0.2,102,clmm,4,FAILURE,0,,,,,,64.0604,6698,clmm: MM stage returned empty
P16,260,0.2,102,pssa,3,FAILURE,0,,,,,,64.0764,6698,status=FAILURE
P16,260,0.2,102,pssa,1,FAILURE,0,,,,,,68.12,6698,status=FAILURE
P16,260,0.2,102,pssa,0,FAILURE,0,,,,,,68.6234,6698,status=FAILURE
P16,340,0.2,101,template,-1,INFEASIBLE,0,,,,,,0.0,11552,n=340 > max clique 180
P16,340,0.2,101,clique,-1,FAILURE,0,,,,,,0.019,11552,status=FAILURE
P16,260,0.2,102,attraction,0,FAILURE,0,,,,,,66.4159,6698,status=FAILURE
P16,260,0.2,102,pssa,2,FAILURE,0,,,,,,68.9946,6698,status=FAILURE
P16,260,0.2,102,pssa,4,FAILURE,0,,,,,,67.8816,6698,status=FAILURE
P16,260,0.2,103,minorminer,1,FAILURE,0,,,,,,63.396,6751,status=FAILURE
P16,260,0.2,103,minorminer,2,FAILURE,0,,,,,,63.2018,6751,status=FAILURE
P16,260,0.2,102,attraction,1,FAILURE,0,,,,,,68.1488,6698,status=FAILURE
P16,260,0.2,103,minorminer,0,FAILURE,0,,,,,,64.6179,6751,status=FAILURE
P16,260,0.2,102,attraction,2,FAILURE,0,,,,,,67.9002,6698,status=FAILURE
P16,260,0.2,102,attraction,3,FAILURE,0,,,,,,67.9999,6698,status=FAILURE
P16,260,0.2,103,minorminer,3,FAILURE,0,,,,,,63.8669,6751,status=FAILURE
P16,260,0.2,102,attraction,4,FAILURE,0,,,,,,67.2009,6698,status=FAILURE
P16,260,0.2,103,mmfork-cuthill,0,FAILURE,0,,,,,,63.9345,6751,status=FAILURE
P16,260,0.2,103,minorminer,4,FAILURE,0,,,,,,64.8346,6751,status=FAILURE
P16,260,0.2,103,mmfork-cuthill,1,FAILURE,0,,,,,,65.4243,6751,status=FAILURE
P16,260,0.2,103,mmfork-cuthill,2,FAILURE,0,,,,,,65.3105,6751,status=FAILURE
P16,260,0.2,103,mmfork-cuthill,4,FAILURE,0,,,,,,65.4155,6751,status=FAILURE
P16,260,0.2,103,mmfork-cuthill,3,FAILURE,0,,,,,,66.8226,6751,status=FAILURE
P16,260,0.2,103,clmm,0,FAILURE,0,,,,,,64.3684,6751,clmm: MM stage returned empty
P16,260,0.2,103,clmm,2,FAILURE,0,,,,,,64.4482,6751,clmm: MM stage returned empty
P16,260,0.2,103,clmm,1,FAILURE,0,,,,,,64.9315,6751,clmm: MM stage returned empty
P16,260,0.2,103,clmm,3,FAILURE,0,,,,,,64.0819,6751,clmm: MM stage returned empty
P16,260,0.2,103,clmm,4,FAILURE,0,,,,,,63.8784,6751,clmm: MM stage returned empty
P16,260,0.2,103,pssa,0,FAILURE,0,,,,,,66.3837,6751,status=FAILURE
P16,260,0.2,103,pssa,1,FAILURE,0,,,,,,67.385,6751,status=FAILURE
P16,260,0.2,103,pssa,4,FAILURE,0,,,,,,61.7914,6751,status=FAILURE
P16,340,0.2,102,template,-1,INFEASIBLE,0,,,,,,0.0,11536,n=340 > max clique 180
P16,340,0.2,102,clique,-1,FAILURE,0,,,,,,0.0243,11536,status=FAILURE
P16,260,0.2,103,pssa,3,FAILURE,0,,,,,,67.2034,6751,status=FAILURE
P16,260,0.2,103,pssa,2,FAILURE,0,,,,,,67.8948,6751,status=FAILURE
P16,340,0.2,101,minorminer,3,FAILURE,0,,,,,,62.3727,11552,status=FAILURE
P16,260,0.2,103,attraction,0,FAILURE,0,,,,,,67.2176,6751,status=FAILURE
P16,340,0.2,101,minorminer,4,FAILURE,0,,,,,,61.946,11552,status=FAILURE
P16,260,0.2,103,attraction,3,FAILURE,0,,,,,,66.6517,6751,status=FAILURE
P16,260,0.2,103,attraction,2,FAILURE,0,,,,,,67.0653,6751,status=FAILURE
P16,260,0.2,103,attraction,1,FAILURE,0,,,,,,68.2668,6751,status=FAILURE
P16,260,0.2,103,attraction,4,FAILURE,0,,,,,,67.299,6751,status=FAILURE
P16,340,0.2,101,minorminer,0,FAILURE,0,,,,,,67.0148,11552,status=FAILURE
P16,340,0.2,101,minorminer,2,FAILURE,0,,,,,,67.364,11552,status=FAILURE
P16,340,0.2,101,mmfork-cuthill,4,FAILURE,0,,,,,,61.8283,11552,status=FAILURE
P16,340,0.2,101,minorminer,1,FAILURE,0,,,,,,68.1346,11552,status=FAILURE
P16,340,0.2,101,mmfork-cuthill,0,FAILURE,0,,,,,,65.8268,11552,status=FAILURE
P16,340,0.2,101,mmfork-cuthill,1,FAILURE,0,,,,,,68.5434,11552,status=FAILURE
P16,340,0.2,101,mmfork-cuthill,2,FAILURE,0,,,,,,69.0071,11552,status=FAILURE
P16,340,0.2,101,clmm,1,FAILURE,0,,,,,,61.5255,11552,clmm: MM stage returned empty
P16,340,0.2,101,clmm,2,FAILURE,0,,,,,,60.5027,11552,clmm: MM stage returned empty
P16,340,0.2,101,mmfork-cuthill,3,FAILURE,0,,,,,,70.5841,11552,status=FAILURE
P16,340,0.2,101,clmm,0,FAILURE,0,,,,,,70.4306,11552,clmm: MM stage returned empty
P16,340,0.2,101,clmm,4,FAILURE,0,,,,,,60.9356,11552,clmm: MM stage returned empty
P16,340,0.2,101,pssa,0,FAILURE,0,,,,,,61.069,11552,status=FAILURE
P16,340,0.2,101,pssa,2,FAILURE,0,,,,,,66.2336,11552,status=FAILURE
P16,340,0.2,101,pssa,1,FAILURE,0,,,,,,66.7598,11552,status=FAILURE
P16,340,0.2,101,clmm,3,FAILURE,0,,,,,,70.5378,11552,clmm: MM stage returned empty
P16,340,0.2,103,template,-1,INFEASIBLE,0,,,,,,0.0,11584,n=340 > max clique 180
P16,340,0.2,103,clique,-1,FAILURE,0,,,,,,0.0187,11584,status=FAILURE
P16,340,0.2,101,pssa,3,FAILURE,0,,,,,,66.3097,11552,status=FAILURE
P16,340,0.2,101,pssa,4,FAILURE,0,,,,,,66.189,11552,status=FAILURE
P16,340,0.2,102,minorminer,0,FAILURE,0,,,,,,66.7485,11536,status=FAILURE
P16,340,0.2,101,attraction,1,FAILURE,0,,,,,,71.4538,11552,status=FAILURE
P16,340,0.2,101,attraction,2,FAILURE,0,,,,,,71.622,11552,status=FAILURE
P16,340,0.2,102,minorminer,4,FAILURE,0,,,,,,65.8401,11536,status=FAILURE
P16,340,0.2,102,minorminer,1,FAILURE,0,,,,,,69.4789,11536,status=FAILURE
P16,340,0.2,102,mmfork-cuthill,0,FAILURE,0,,,,,,65.7792,11536,status=FAILURE
P16,340,0.2,101,attraction,3,FAILURE,0,,,,,,72.1397,11552,status=FAILURE
P16,340,0.2,102,minorminer,3,FAILURE,0,,,,,,68.7813,11536,status=FAILURE
P16,340,0.2,101,attraction,0,FAILURE,0,,,,,,73.3802,11552,status=FAILURE
P16,60,0.12,101,minorminer,0,SUCCESS,1,2.8,2.7833,,5,168,0.5302,207,
P16,60,0.12,101,minorminer,1,SUCCESS,1,2.9667,2.9667,,5,178,0.5486,207,
P16,340,0.2,102,minorminer,2,FAILURE,0,,,,,,69.989,11536,status=FAILURE
P16,60,0.12,101,minorminer,2,SUCCESS,1,2.8833,2.85,,5,173,0.5222,207,
P16,60,0.12,101,minorminer,3,SUCCESS,1,2.8667,2.8333,,5,172,0.5407,207,
P16,60,0.12,101,mmfork-cuthill,0,SUCCESS,1,2.8667,2.8667,,5,172,0.4273,207,
P16,60,0.12,101,mmfork-cuthill,1,SUCCESS,1,3.2333,3.15,,6,194,0.6539,207,
P16,60,0.12,101,minorminer,4,SUCCESS,1,2.7333,2.7167,,5,164,0.9349,207,
P16,340,0.2,101,attraction,4,FAILURE,0,,,,,,74.1193,11552,status=FAILURE
P16,60,0.12,101,mmfork-cuthill,2,SUCCESS,1,2.8,2.7833,,5,168,0.6104,207,
P16,60,0.12,101,clmm,0,SUCCESS,1,2.9667,2.95,,6,178,0.1543,207,
P16,60,0.12,101,clmm,1,SUCCESS,1,2.9333,2.8833,,5,176,0.2706,207,
P16,60,0.12,101,mmfork-cuthill,4,SUCCESS,1,2.8167,2.8167,,5,169,0.4203,207,
P16,60,0.12,101,clmm,3,SUCCESS,1,3.4,3.3833,,6,204,0.2125,207,
P16,60,0.12,101,template,-1,SUCCESS,1,5.1167,5.1167,6.8,7,307,0.0087,207,
P16,60,0.12,101,clique,-1,SUCCESS,1,6.8,5.1167,,7,408,0.0192,207,
P16,340,0.2,102,mmfork-cuthill,1,FAILURE,0,,,,,,66.9261,11536,status=FAILURE
P16,60,0.12,101,clmm,2,SUCCESS,1,2.5833,2.5667,,4,155,0.5521,207,
P16,340,0.2,102,mmfork-cuthill,2,FAILURE,0,,,,,,66.658,11536,status=FAILURE
P16,60,0.12,101,clmm,4,SUCCESS,1,2.9833,2.95,,5,179,0.4972,207,
P16,60,0.12,101,mmfork-cuthill,3,SUCCESS,1,2.9333,2.8667,,5,176,1.0371,207,
P16,60,0.12,101,pssa,0,SUCCESS,1,5.35,5.2667,,8,321,0.3508,207,
P16,60,0.12,101,pssa,2,SUCCESS,1,5.35,5.2667,,8,321,0.3454,207,
P16,60,0.12,101,pssa,1,SUCCESS,1,5.35,5.2667,,8,321,0.4435,207,
P16,60,0.12,101,pssa,4,SUCCESS,1,5.35,5.2667,,8,321,0.3431,207,
P16,60,0.12,101,pssa,3,SUCCESS,1,5.35,5.2667,,8,321,0.3494,207,
P16,60,0.12,102,minorminer,0,SUCCESS,1,2.7167,2.6833,,5,163,0.5018,200,
P16,60,0.12,102,minorminer,1,SUCCESS,1,2.8667,2.8333,,5,172,0.5061,200,
P16,60,0.12,102,minorminer,2,SUCCESS,1,2.7333,2.7333,,5,164,0.5563,200,
P16,60,0.12,102,minorminer,3,SUCCESS,1,2.7,2.6833,,5,162,0.5551,200,
P16,60,0.12,101,attraction,1,SUCCESS,1,2.8167,2.7833,,5,169,2.3966,207,
P16,60,0.12,101,attraction,0,SUCCESS,1,2.7667,2.7333,,5,166,2.6069,207,
P16,60,0.12,101,attraction,2,SUCCESS,1,2.7167,2.6833,,5,163,2.3769,207,
P16,60,0.12,101,attraction,4,SUCCESS,1,2.75,2.6833,,5,165,2.3915,207,
P16,60,0.12,101,attraction,3,SUCCESS,1,2.7333,2.6833,,5,164,2.6895,207,
P16,60,0.12,102,minorminer,4,SUCCESS,1,2.4,2.3833,,5,144,0.6567,200,
P16,60,0.12,102,mmfork-cuthill,2,SUCCESS,1,2.7833,2.7333,,5,167,0.5441,200,
P16,60,0.12,102,clmm,0,SUCCESS,1,3.2667,3.2,,6,196,0.1846,200,
P16,60,0.12,102,mmfork-cuthill,0,SUCCESS,1,2.7833,2.7,,5,167,0.7835,200,
P16,60,0.12,102,mmfork-cuthill,1,SUCCESS,1,2.6333,2.6333,,5,158,0.8319,200,
P16,60,0.12,102,clmm,1,SUCCESS,1,2.55,2.5333,,5,153,0.4157,200,
P16,60,0.12,102,template,-1,SUCCESS,1,4.5833,4.5833,6.8,7,275,0.0078,200,
P16,60,0.12,102,mmfork-cuthill,3,SUCCESS,1,2.8667,2.8,,6,172,0.9097,200,
P16,60,0.12,102,clique,-1,SUCCESS,1,6.8,4.5833,,7,408,0.0208,200,
P16,60,0.12,102,clmm,3,SUCCESS,1,2.7,2.6333,,5,162,0.3583,200,
P16,60,0.12,102,clmm,2,SUCCESS,1,2.85,2.85,,5,171,0.3927,200,
P16,60,0.12,102,clmm,4,SUCCESS,1,3.2667,3.1833,,6,196,0.2778,200,
P16,60,0.12,102,mmfork-cuthill,4,SUCCESS,1,2.7167,2.6833,,5,163,1.033,200,
P16,60,0.12,102,pssa,0,SUCCESS,1,4.7667,4.7667,,7,286,0.3404,200,
P16,60,0.12,102,pssa,1,SUCCESS,1,4.7667,4.7667,,7,286,0.3565,200,
P16,60,0.12,102,pssa,2,SUCCESS,1,4.7667,4.7667,,7,286,0.3459,200,
P16,60,0.12,102,pssa,3,SUCCESS,1,4.7667,4.7667,,7,286,0.344,200,
P16,60,0.12,102,pssa,4,SUCCESS,1,4.7667,4.7667,,7,286,0.341,200,
P16,60,0.12,103,minorminer,0,SUCCESS,1,3.2167,3.1333,,6,193,0.4419,212,
P16,60,0.12,103,minorminer,1,SUCCESS,1,3.1667,3.1167,,6,190,0.6823,212,
P16,60,0.12,103,minorminer,2,SUCCESS,1,2.6667,2.6,,5,160,0.8323,212,
P16,60,0.12,102,attraction,0,SUCCESS,1,2.4833,2.45,,5,149,2.2824,200,
P16,60,0.12,102,attraction,1,SUCCESS,1,2.6333,2.6,,5,158,2.4121,200,
P16,60,0.12,103,minorminer,3,SUCCESS,1,2.9667,2.9167,,6,178,0.3769,212,
P16,60,0.12,102,attraction,2,SUCCESS,1,2.5833,2.5667,,5,155,2.4501,200,
P16,60,0.12,102,attraction,4,SUCCESS,1,2.4667,2.45,,5,148,2.5237,200,
P16,60,0.12,102,attraction,3,SUCCESS,1,2.45,2.4167,,4,147,2.836,200,
P16,60,0.12,103,minorminer,4,SUCCESS,1,2.8833,2.85,,5,173,0.696,212,
P16,60,0.12,103,mmfork-cuthill,2,SUCCESS,1,3.2167,3.15,,6,193,0.5337,212,
P16,60,0.12,103,mmfork-cuthill,1,SUCCESS,1,2.85,2.7833,,5,171,0.7024,212,
P16,60,0.12,103,mmfork-cuthill,0,SUCCESS,1,2.8,2.7833,,5,168,0.7335,212,
P16,60,0.12,103,clmm,0,SUCCESS,1,3.0667,3.0167,,6,184,0.3372,212,
P16,60,0.12,103,mmfork-cuthill,3,SUCCESS,1,3.05,3.0333,,6,183,0.8783,212,
P16,60,0.12,103,clmm,3,SUCCESS,1,2.8333,2.8167,,5,170,0.3436,212,
P16,60,0.12,103,template,-1,SUCCESS,1,5.2833,5.2833,6.8,7,317,0.0072,212,
P16,60,0.12,103,clmm,1,SUCCESS,1,2.9667,2.95,,5,178,0.4848,212,
P16,60,0.12,103,clique,-1,SUCCESS,1,6.8,5.2833,,7,408,0.0191,212,
P16,60,0.12,103,clmm,2,SUCCESS,1,2.9667,2.9,,5,178,0.4278,212,
P16,60,0.12,103,clmm,4,SUCCESS,1,3.0667,3.0,,6,184,0.3674,212,
P16,60,0.12,103,mmfork-cuthill,4,SUCCESS,1,2.9667,2.8833,,5,178,0.8793,212,
P16,60,0.12,103,pssa,0,SUCCESS,1,5.15,5.15,,7,309,0.3532,212,
P16,60,0.12,103,pssa,1,SUCCESS,1,5.15,5.15,,7,309,0.3433,212,
P16,60,0.12,103,pssa,2,SUCCESS,1,5.15,5.15,,7,309,0.3433,212,
P16,60,0.12,103,pssa,3,SUCCESS,1,5.15,5.15,,7,309,0.3523,212,
P16,60,0.12,103,pssa,4,SUCCESS,1,5.15,5.15,,7,309,0.3514,212,
P16,340,0.2,102,mmfork-cuthill,3,FAILURE,0,,,,,,69.5436,11536,status=FAILURE
P16,340,0.2,102,mmfork-cuthill,4,FAILURE,0,,,,,,67.7931,11536,status=FAILURE
P16,60,0.12,103,attraction,0,SUCCESS,1,3.05,2.9333,,6,183,2.6883,212,
P16,60,0.12,103,attraction,4,SUCCESS,1,2.85,2.7833,,6,171,2.58,212,
P16,340,0.2,102,clmm,0,FAILURE,0,,,,,,68.8269,11536,clmm: MM stage returned empty
P16,60,0.12,103,attraction,1,SUCCESS,1,3.05,3.0167,,6,183,2.9405,212,
P16,60,0.12,103,attraction,3,SUCCESS,1,2.8667,2.85,,5,172,2.9893,212,
P16,60,0.12,103,attraction,2,SUCCESS,1,2.8,2.7667,,5,168,3.0179,212,
P16,340,0.2,102,clmm,1,FAILURE,0,,,,,,70.6101,11536,clmm: MM stage returned empty
P16,100,0.12,101,minorminer,1,SUCCESS,1,7.23,6.94,,13,723,6.3437,599,
P16,100,0.12,101,mmfork-cuthill,0,SUCCESS,1,7.51,7.18,,14,751,4.1625,599,
P16,100,0.12,101,minorminer,0,SUCCESS,1,6.89,6.6,,13,689,7.2545,599,
P16,100,0.12,101,mmfork-cuthill,1,SUCCESS,1,6.92,6.66,,12,692,5.5578,599,
P16,100,0.12,101,mmfork-cuthill,2,SUCCESS,1,7.15,6.89,,14,715,5.8328,599,
P16,100,0.12,101,clmm,0,SUCCESS,1,7.72,7.6,,10,772,2.3957,599,
P16,100,0.12,101,template,-1,SUCCESS,1,8.5,8.5,9.82,10,850,0.0267,599,
P16,100,0.12,101,clique,-1,SUCCESS,1,9.82,8.5,,10,982,0.0236,599,
P16,100,0.12,101,minorminer,2,SUCCESS,1,6.78,6.54,,12,678,7.9294,599,
P16,100,0.12,101,pssa,0,SUCCESS,1,8.69,8.69,,11,869,0.4735,599,
P16,100,0.12,101,mmfork-cuthill,3,SUCCESS,1,6.63,6.44,,11,663,6.5823,599,
P16,340,0.2,102,clmm,4,FAILURE,0,,,,,,60.9936,11536,clmm: MM stage returned empty
P16,100,0.12,101,pssa,1,SUCCESS,1,8.69,8.69,,11,869,0.4731,599,
P16,100,0.12,101,pssa,3,SUCCESS,1,8.69,8.69,,11,869,0.4928,599,
P16,100,0.12,101,pssa,2,SUCCESS,1,8.69,8.69,,11,869,0.4757,599,
