topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
Z12,140,0.07194244604316546,101,p3-mm-beta-mf,arm,1,,SUCCESS,1,5.8286,5.65,12,816,19.1073,691,
Z12,140,0.07194244604316546,101,p3-mm-beta-mf,arm,13,,SUCCESS,1,5.7929,5.65,11,811,17.1159,691,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,13,,SUCCESS,1,5.5857,5.4429,11,782,10.2465,693,
Z12,140,0.07194244604316546,103,minorminer,arm,1,,SUCCESS,1,6.0929,5.8929,12,853,6.6953,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,1,,SUCCESS,1,6.25,5.9429,12,875,10.1976,693,
Z12,140,0.07194244604316546,103,minorminer,arm,10,,SUCCESS,1,6.5857,6.3,14,922,4.324,689,
Z12,140,0.07194244604316546,103,minorminer,arm,2,,SUCCESS,1,5.9143,5.6786,12,828,6.9845,689,
Z12,140,0.07194244604316546,103,minorminer,arm,4,,SUCCESS,1,5.7929,5.5357,12,811,5.9427,689,
Z12,140,0.07194244604316546,103,minorminer,arm,5,,SUCCESS,1,6.1571,6.0,12,862,5.9306,689,
Z12,140,0.07194244604316546,103,minorminer,arm,3,,SUCCESS,1,5.7071,5.55,11,799,7.1042,689,
Z12,140,0.07194244604316546,103,minorminer,arm,14,,SUCCESS,1,6.2714,6.0429,13,878,4.2028,689,
Z12,140,0.07194244604316546,101,p3-mm-beta-mf,arm,12,,SUCCESS,1,5.7929,5.6071,11,811,18.9293,691,
Z12,140,0.07194244604316546,103,minorminer,arm,6,,SUCCESS,1,6.1214,5.9,12,857,6.3039,689,
Z12,140,0.07194244604316546,103,minorminer,arm,8,,SUCCESS,1,6.05,5.8,12,847,6.1198,689,
Z12,140,0.07194244604316546,103,minorminer,arm,0,,SUCCESS,1,5.8071,5.5786,12,813,8.9894,689,
Z12,140,0.07194244604316546,103,minorminer,arm,9,,SUCCESS,1,5.9286,5.8071,12,830,6.5931,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,5,,SUCCESS,1,6.1071,5.9357,13,855,5.2336,689,
Z12,140,0.07194244604316546,101,p3-mm-beta-mf,arm,14,,SUCCESS,1,5.8571,5.65,12,820,19.8382,691,
Z12,140,0.07194244604316546,101,p3-mm-beta-mf,arm,4,,SUCCESS,1,5.4714,5.2929,11,766,22.5665,691,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,4,,SUCCESS,1,6.1214,5.8643,12,857,6.2155,689,
Z12,140,0.07194244604316546,103,minorminer,arm,7,,SUCCESS,1,5.9929,5.8571,13,839,8.3429,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,0,,SUCCESS,1,5.7929,5.5714,13,811,14.4627,693,
Z12,140,0.07194244604316546,103,minorminer,arm,13,,SUCCESS,1,5.8429,5.6143,11,818,7.9331,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,2,,SUCCESS,1,6.1143,5.85,12,856,7.1818,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,9,,SUCCESS,1,5.9929,5.7643,12,839,5.6599,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,2,,SUCCESS,1,6.0,5.8214,11,840,19.127,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,4,,SUCCESS,1,5.6786,5.5429,11,795,14.8115,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,9,,SUCCESS,1,6.0071,5.7857,12,841,14.6155,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,10,,SUCCESS,1,6.1071,5.8429,12,855,7.0738,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,1,,SUCCESS,1,5.9429,5.7071,12,832,9.4347,689,
Z12,140,0.07194244604316546,103,minorminer,arm,12,,SUCCESS,1,5.8714,5.6786,11,822,10.2586,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,12,,SUCCESS,1,6.1071,5.9357,12,855,14.9867,693,
Z12,140,0.07194244604316546,103,minorminer,arm,11,,SUCCESS,1,5.9429,5.8143,12,832,10.9073,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,7,,SUCCESS,1,5.8286,5.5857,11,816,16.5995,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,11,,SUCCESS,1,5.8357,5.6214,11,817,15.6231,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,8,,SUCCESS,1,5.6643,5.4643,11,793,9.0954,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,14,,SUCCESS,1,6.1929,5.9714,13,867,8.1137,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,8,,SUCCESS,1,6.1143,5.9,12,856,17.3017,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,6,,SUCCESS,1,5.9429,5.6857,13,832,10.6087,689,
Z12,140,0.07194244604316546,104,minorminer,arm,0,,SUCCESS,1,6.9857,6.7071,14,978,5.104,718,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,10,,SUCCESS,1,5.8714,5.6929,11,822,17.5452,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,5,,SUCCESS,1,5.7,5.5643,12,798,18.4342,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,6,,SUCCESS,1,5.7357,5.6429,10,803,18.3102,693,
Z12,140,0.07194244604316546,104,minorminer,arm,1,,SUCCESS,1,6.9143,6.55,13,968,5.093,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,7,,SUCCESS,1,5.6143,5.4357,11,786,10.9653,689,
Z12,140,0.07194244604316546,104,minorminer,arm,3,,SUCCESS,1,6.9929,6.6214,14,979,4.8798,718,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,13,,SUCCESS,1,5.5857,5.4429,11,782,17.1732,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,3,,SUCCESS,1,5.8857,5.6786,12,824,19.3315,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,14,,SUCCESS,1,5.4143,5.2929,11,758,20.8371,693,
Z12,140,0.07194244604316546,104,minorminer,arm,2,,SUCCESS,1,6.6786,6.4643,14,935,6.5513,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,13,,SUCCESS,1,5.8214,5.5786,12,815,11.2165,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,11,,SUCCESS,1,5.8786,5.6643,12,823,12.1457,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,3,,SUCCESS,1,5.6571,5.55,11,792,14.3195,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,12,,SUCCESS,1,5.9357,5.7,12,831,12.674,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,5,,SUCCESS,1,6.1071,5.9357,13,855,11.2767,689,
Z12,140,0.07194244604316546,104,minorminer,arm,4,,SUCCESS,1,6.8929,6.6,13,965,7.5105,718,
Z12,140,0.07194244604316546,104,minorminer,arm,5,,SUCCESS,1,6.3286,6.0643,12,886,7.638,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,4,,SUCCESS,1,5.7929,5.5357,12,811,12.1808,689,
Z12,140,0.07194244604316546,104,minorminer,arm,14,,SUCCESS,1,6.7857,6.4286,13,950,5.6534,718,
Z12,140,0.07194244604316546,104,minorminer,arm,11,,SUCCESS,1,6.5357,6.2357,14,915,6.3066,718,
Z12,140,0.07194244604316546,104,minorminer,arm,10,,SUCCESS,1,6.4571,6.25,13,904,6.9063,718,
Z12,140,0.07194244604316546,104,minorminer,arm,7,,SUCCESS,1,6.1214,5.9357,12,857,7.8364,718,
Z12,140,0.07194244604316546,104,minorminer,arm,8,,SUCCESS,1,6.8286,6.4714,14,956,7.4005,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,10,,SUCCESS,1,6.1071,5.8429,12,855,11.2221,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,9,,SUCCESS,1,5.9286,5.8071,12,830,12.2386,689,
Z12,140,0.07194244604316546,104,minorminer,arm,9,,SUCCESS,1,6.1071,5.8857,12,855,8.2712,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,2,,SUCCESS,1,5.9143,5.6786,12,828,14.0892,689,
Z12,140,0.07194244604316546,104,minorminer,arm,13,,SUCCESS,1,6.2214,5.9357,13,871,7.3407,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,0,,SUCCESS,1,5.4571,5.2786,10,764,18.4418,689,
Z12,140,0.07194244604316546,104,minorminer,arm,12,,SUCCESS,1,6.2786,6.0286,12,879,8.426,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,3,,SUCCESS,1,6.3143,6.0714,14,884,7.1665,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,14,,SUCCESS,1,6.1929,5.9714,13,867,12.3941,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,1,,SUCCESS,1,5.9429,5.7071,12,832,16.1333,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,8,,SUCCESS,1,5.6643,5.4643,11,793,15.1137,689,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,0,,SUCCESS,1,6.1571,5.8643,12,862,9.3971,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,14,,SUCCESS,1,6.5,6.1857,14,910,6.2798,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,10,,SUCCESS,1,6.6429,6.3857,15,930,8.2018,718,
Z12,140,0.07194244604316546,104,minorminer,arm,6,,SUCCESS,1,6.0714,5.9429,11,850,12.1825,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,5,,SUCCESS,1,6.0571,5.8286,12,848,8.72,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,13,,SUCCESS,1,6.0429,5.8143,12,846,7.8473,718,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,2,,SUCCESS,1,6.0,5.8214,11,840,28.1419,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,6,,SUCCESS,1,5.9429,5.6857,13,832,17.703,689,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,12,,SUCCESS,1,6.3143,6.0857,13,884,9.1674,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,1,,SUCCESS,1,5.9357,5.7071,12,831,11.4237,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,7,,SUCCESS,1,5.6714,5.4857,11,794,10.8563,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,7,,SUCCESS,1,5.6143,5.4357,11,786,19.2488,689,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,11,,SUCCESS,1,6.2071,5.9357,12,869,10.7613,718,
Z12,140,0.07194244604316546,105,minorminer,arm,2,,SUCCESS,1,6.5143,6.2357,13,912,5.612,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,8,,SUCCESS,1,6.2357,6.0429,11,873,11.3254,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,2,,SUCCESS,1,5.9786,5.7643,12,837,12.6604,718,
Z12,140,0.07194244604316546,102,p3-mm-beta-mf,arm,14,,SUCCESS,1,5.4143,5.2929,11,758,28.6802,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,3,,SUCCESS,1,5.6571,5.55,11,792,21.5782,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,13,,SUCCESS,1,5.8214,5.5786,12,815,19.2034,689,
Z12,140,0.07194244604316546,105,minorminer,arm,1,,SUCCESS,1,6.3286,6.1286,13,886,7.7208,730,
Z12,140,0.07194244604316546,105,minorminer,arm,5,,SUCCESS,1,6.3357,6.1,13,887,6.8786,730,
Z12,140,0.07194244604316546,105,minorminer,arm,6,,SUCCESS,1,6.5214,6.2214,13,913,6.7066,730,
Z12,140,0.07194244604316546,105,minorminer,arm,8,,SUCCESS,1,7.1571,6.8286,15,1002,5.776,730,
Z12,140,0.07194244604316546,105,minorminer,arm,4,,SUCCESS,1,6.6857,6.4429,13,936,7.2361,730,
Z12,140,0.07194244604316546,105,minorminer,arm,7,,SUCCESS,1,6.5929,6.2786,14,923,6.391,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,3,,SUCCESS,1,6.3143,6.0714,14,884,11.874,718,
Z12,140,0.07194244604316546,105,minorminer,arm,12,,SUCCESS,1,6.6714,6.3929,14,934,6.3641,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,9,,SUCCESS,1,6.0429,5.8786,12,846,15.3986,718,
Z12,140,0.07194244604316546,105,minorminer,arm,11,,SUCCESS,1,6.6571,6.3429,13,932,7.081,730,
Z12,140,0.07194244604316546,105,minorminer,arm,14,,SUCCESS,1,6.6,6.3571,14,924,7.002,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,0,,SUCCESS,1,6.1571,5.8643,12,862,14.3833,718,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,11,,SUCCESS,1,5.8786,5.6643,12,823,22.7603,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,12,,SUCCESS,1,5.8714,5.6786,11,822,22.9793,689,
Z12,140,0.07194244604316546,105,minorminer,arm,9,,SUCCESS,1,6.4857,6.1571,13,908,8.6899,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,4,,SUCCESS,1,6.0357,5.8143,11,845,17.1182,718,
Z12,140,0.07194244604316546,105,minorminer,arm,0,,SUCCESS,1,6.2786,6.0857,12,879,11.5608,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,1,,SUCCESS,1,6.7357,6.3714,14,943,7.6116,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,14,,SUCCESS,1,6.5,6.1857,14,910,12.1244,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-fb,arm,6,,SUCCESS,1,6.1,5.8286,12,854,17.5511,718,
Z12,140,0.07194244604316546,105,minorminer,arm,3,,SUCCESS,1,6.15,5.8929,12,861,11.6598,730,
Z12,140,0.07194244604316546,105,minorminer,arm,10,,SUCCESS,1,6.1357,5.9357,12,859,9.6889,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,3,,SUCCESS,1,6.7071,6.3857,14,939,8.0121,730,
Z12,140,0.07194244604316546,103,p3-mm-beta-mf,arm,0,,SUCCESS,1,5.4571,5.2786,10,764,27.2813,689,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,7,,SUCCESS,1,6.3714,6.1214,13,892,7.4652,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,1,,SUCCESS,1,5.9357,5.7071,12,831,16.6459,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,5,,SUCCESS,1,6.0571,5.8286,12,848,16.1332,718,
Z12,140,0.07194244604316546,105,minorminer,arm,13,,SUCCESS,1,6.3214,6.1071,12,885,10.7378,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,10,,SUCCESS,1,6.4571,6.25,13,904,15.1424,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,6,,SUCCESS,1,6.5286,6.3143,13,914,8.3135,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,13,,SUCCESS,1,6.0429,5.8143,12,846,15.4432,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,5,,SUCCESS,1,6.1143,5.8929,12,856,9.9117,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,2,,SUCCESS,1,6.0214,5.8143,11,843,11.6189,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,11,,SUCCESS,1,6.2071,5.9357,12,869,17.0969,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,9,,SUCCESS,1,6.0286,5.75,12,844,9.7314,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,2,,SUCCESS,1,5.9786,5.7643,12,837,19.3351,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,10,,SUCCESS,1,6.2143,6.0071,13,870,9.8158,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,7,,SUCCESS,1,5.6714,5.4857,11,794,18.5943,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,0,,SUCCESS,1,6.0357,5.8,11,845,13.269,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,12,,SUCCESS,1,6.2786,6.0286,12,879,18.2184,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,8,,SUCCESS,1,6.2357,6.0429,11,873,18.5893,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,14,,SUCCESS,1,6.0714,5.8714,12,850,10.0486,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,11,,SUCCESS,1,6.2714,6.0,12,878,10.9474,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,12,,SUCCESS,1,5.9286,5.7143,11,830,10.8572,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,8,,SUCCESS,1,6.3,6.0857,12,882,12.7228,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,13,,SUCCESS,1,5.9786,5.7429,11,837,11.6845,730,
Z12,180,0.055865921787709494,101,minorminer,arm,2,,SUCCESS,1,8.1333,7.7222,17,1464,7.9631,911,
Z12,180,0.055865921787709494,101,minorminer,arm,0,,SUCCESS,1,7.9278,7.6056,17,1427,8.6527,911,
Z12,180,0.055865921787709494,101,minorminer,arm,7,,SUCCESS,1,8.1389,7.7889,17,1465,7.4055,911,
Z12,180,0.055865921787709494,101,minorminer,arm,1,,SUCCESS,1,7.7833,7.4222,16,1401,9.2989,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-fb,arm,4,,SUCCESS,1,5.6857,5.5,10,796,15.7563,730,
Z12,180,0.055865921787709494,101,minorminer,arm,9,,SUCCESS,1,8.2167,7.8556,17,1479,7.4946,911,
Z12,180,0.055865921787709494,101,minorminer,arm,3,,SUCCESS,1,7.7667,7.4,17,1398,9.3043,911,
Z12,180,0.055865921787709494,101,minorminer,arm,14,,SUCCESS,1,8.5389,8.0722,18,1537,5.8887,911,
Z12,180,0.055865921787709494,101,minorminer,arm,13,,SUCCESS,1,8.3278,7.9722,17,1499,7.4278,911,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,4,,SUCCESS,1,6.0357,5.8143,11,845,24.5679,718,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,9,,SUCCESS,1,6.0429,5.8786,12,846,24.1687,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,1,,SUCCESS,1,6.3286,6.1286,13,886,15.0855,730,
Z12,180,0.055865921787709494,101,minorminer,arm,4,,SUCCESS,1,8.0278,7.6389,17,1445,10.9437,911,
Z12,180,0.055865921787709494,101,minorminer,arm,5,,SUCCESS,1,7.8444,7.5056,17,1412,10.2278,911,
Z12,180,0.055865921787709494,101,minorminer,arm,6,,SUCCESS,1,7.9,7.4722,17,1422,10.4048,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,7,,SUCCESS,1,6.3714,6.1214,13,892,14.1758,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,6,,SUCCESS,1,6.5214,6.2214,13,913,15.0888,730,
Z12,180,0.055865921787709494,101,minorminer,arm,8,,SUCCESS,1,7.65,7.2889,16,1377,12.2071,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,2,,SUCCESS,1,6.0214,5.8143,11,843,17.4524,730,
Z12,180,0.055865921787709494,101,minorminer,arm,12,,SUCCESS,1,7.7222,7.4222,17,1390,12.0005,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,5,,SUCCESS,1,6.1143,5.8929,12,856,16.8062,730,
Z12,140,0.07194244604316546,104,p3-mm-beta-mf,arm,6,,SUCCESS,1,6.0714,5.9429,11,850,29.6266,718,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,3,,SUCCESS,1,6.15,5.8929,12,861,19.8715,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,14,,SUCCESS,1,6.0714,5.8714,12,850,17.0584,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,12,,SUCCESS,1,5.9286,5.7143,11,830,17.3338,730,
Z12,180,0.055865921787709494,101,minorminer,arm,10,,SUCCESS,1,7.3056,6.9889,15,1315,14.922,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,8,,SUCCESS,1,6.3,6.0857,12,882,18.4591,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,9,,SUCCESS,1,6.0286,5.75,12,844,18.343,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,11,,SUCCESS,1,6.2714,6.0,12,878,18.0636,730,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,4,,SUCCESS,1,7.3944,7.0167,15,1331,13.5079,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,10,,SUCCESS,1,6.1357,5.9357,12,859,19.4235,730,
Z12,180,0.055865921787709494,102,minorminer,arm,0,,SUCCESS,1,8.4889,8.0,19,1528,5.2149,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,1,,SUCCESS,1,7.5,7.1444,17,1350,15.7323,911,
Z12,180,0.055865921787709494,101,minorminer,arm,11,,SUCCESS,1,7.0889,6.8333,15,1276,18.3013,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,4,,SUCCESS,1,5.6857,5.5,10,796,23.1745,730,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,7,,SUCCESS,1,7.2222,6.9333,15,1300,15.4014,911,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,0,,SUCCESS,1,6.0357,5.8,11,845,24.7285,730,
Z12,140,0.07194244604316546,105,p3-mm-beta-mf,arm,13,,SUCCESS,1,5.9786,5.7429,11,837,21.7113,730,
Z12,180,0.055865921787709494,102,minorminer,arm,2,,SUCCESS,1,7.6389,7.2444,17,1375,7.6536,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,3,,SUCCESS,1,7.4278,7.1333,16,1337,17.2483,911,
Z12,180,0.055865921787709494,102,minorminer,arm,4,,SUCCESS,1,7.4167,7.1389,16,1335,7.5116,877,
Z12,180,0.055865921787709494,102,minorminer,arm,5,,SUCCESS,1,7.4444,7.1222,15,1340,5.8953,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,9,,SUCCESS,1,7.4056,7.0556,15,1333,17.2126,911,
Z12,180,0.055865921787709494,102,minorminer,arm,7,,SUCCESS,1,7.6611,7.3944,16,1379,7.2548,877,
Z12,180,0.055865921787709494,102,minorminer,arm,9,,SUCCESS,1,8.0278,7.6833,18,1445,7.0536,877,
Z12,180,0.055865921787709494,102,minorminer,arm,11,,SUCCESS,1,8.3,7.8833,19,1494,7.0397,877,
Z12,180,0.055865921787709494,102,minorminer,arm,6,,SUCCESS,1,7.8444,7.4944,16,1412,7.9013,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,2,,SUCCESS,1,7.0889,6.7944,15,1276,20.3037,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,10,,SUCCESS,1,7.3722,7.0778,16,1327,18.1227,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,5,,SUCCESS,1,7.2611,6.9556,16,1307,20.171,911,
Z12,180,0.055865921787709494,102,minorminer,arm,12,,SUCCESS,1,7.5556,7.2444,16,1360,8.0532,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,14,,SUCCESS,1,7.5333,7.1722,16,1356,17.3093,911,
Z12,180,0.055865921787709494,102,minorminer,arm,1,,SUCCESS,1,6.9833,6.7,15,1257,11.8954,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,0,,SUCCESS,1,7.0333,6.7667,15,1266,23.1724,911,
Z12,180,0.055865921787709494,102,minorminer,arm,14,,SUCCESS,1,6.8222,6.5556,14,1228,9.9796,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,12,,SUCCESS,1,7.0889,6.8,15,1276,21.7331,911,
Z12,180,0.055865921787709494,102,minorminer,arm,10,,SUCCESS,1,6.7889,6.5778,13,1222,11.6984,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,6,,SUCCESS,1,7.3556,7.05,15,1324,23.7288,911,
Z12,180,0.055865921787709494,102,minorminer,arm,3,,SUCCESS,1,6.8778,6.6111,15,1238,14.8954,877,
Z12,180,0.055865921787709494,102,minorminer,arm,8,,SUCCESS,1,7.0667,6.7722,15,1272,12.591,877,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,4,,SUCCESS,1,7.5944,7.25,16,1367,8.8772,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,13,,SUCCESS,1,6.9056,6.6722,14,1243,22.624,911,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,0,,SUCCESS,1,7.4556,7.1,17,1342,12.1905,877,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,14,,SUCCESS,1,7.5722,7.2167,16,1363,7.5229,877,
Z12,180,0.055865921787709494,102,minorminer,arm,13,,SUCCESS,1,7.25,6.9611,15,1305,13.8077,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-fb,arm,11,,SUCCESS,1,7.5167,7.2611,16,1353,25.9932,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,7,,SUCCESS,1,7.2222,6.9333,15,1300,22.7013,911,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,5,,SUCCESS,1,7.1722,6.9111,15,1291,11.977,877,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,6,,SUCCESS,1,7.1944,6.9056,15,1295,12.1937,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,4,,SUCCESS,1,7.3944,7.0167,15,1331,24.2547,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,1,,SUCCESS,1,7.5,7.1444,17,1350,24.9597,911,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,2,,SUCCESS,1,7.4222,7.0778,16,1336,13.4045,877,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,12,,SUCCESS,1,7.1444,6.8444,15,1286,10.9157,877,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,3,,SUCCESS,1,7.4278,7.1333,16,1337,26.1339,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,14,,SUCCESS,1,7.5333,7.1722,16,1356,23.6573,911,
Z12,180,0.055865921787709494,101,p3-mm-beta-mf,arm,9,,SUCCESS,1,7.4056,7.0556,15,1333,25.6776,911,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,7,,SUCCESS,1,6.9944,6.7222,15,1259,15.7073,877,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,1,,SUCCESS,1,6.85,6.4833,15,1233,17.3935,877,
Z12,180,0.055865921787709494,103,minorminer,arm,0,,SUCCESS,1,8.1167,7.7389,17,1461,7.1946,892,
Z12,180,0.055865921787709494,102,p3-mm-beta-fb,arm,10,,SUCCESS,1,7.1944,6.8889,16,1295,15.6963,877,
