graph_id,graph_name,family,n,density,score,mm_acl,ate_acl,clmm_acl,d_ate,d_clmm,label
2826,turan_n27_r3,turan,27,0.692308,2.7778,2.2222222222222223,2.2222222222222223,2.185185185185185,0.0,-0.037037,0
2827,turan_n27_r4,turan,27,0.777778,3.037,2.5185185185185186,2.7777777777777777,2.4074074074074074,0.259259,-0.111111,0
2828,turan_n27_r4,turan,27,0.777778,3.037,2.814814814814815,2.4814814814814814,2.3703703703703702,-0.333333,-0.444444,0
2829,turan_n27_r5,turan,27,0.82906,3.1111,2.814814814814815,2.7037037037037037,2.7037037037037037,-0.111111,-0.111111,0
2830,turan_n27_r5,turan,27,0.82906,3.1111,2.8518518518518516,2.6296296296296298,2.4814814814814814,-0.222222,-0.37037,0
2831,turan_n27_r6,turan,27,0.863248,3.0741,2.814814814814815,2.5925925925925926,2.8518518518518516,-0.222222,0.037037,1
2832,turan_n27_r6,turan,27,0.863248,3.0741,2.925925925925926,2.7777777777777777,2.814814814814815,-0.148148,-0.111111,0
2834,turan_n27_r7,turan,27,0.888889,3.1111,2.814814814814815,2.7037037037037037,3.0,-0.111111,0.185185,1
2836,turan_n27_r8,turan,27,0.905983,3.1852,2.740740740740741,2.8518518518518516,2.962962962962963,0.111111,0.222222,0
2837,turan_n28_r2,turan,28,0.518519,1.9643,2.0,1.5714285714285714,2.0714285714285716,-0.428571,0.071429,1
2838,turan_n28_r3,turan,28,0.690476,2.7857,2.25,2.4285714285714284,2.1785714285714284,0.178571,-0.071429,0
2839,turan_n28_r3,turan,28,0.690476,2.7857,2.2142857142857144,2.25,2.4642857142857144,0.035714,0.25,0
2840,turan_n28_r5,turan,28,0.828042,3.0714,3.0357142857142856,2.6785714285714284,2.857142857142857,-0.357143,-0.178571,0
2841,turan_n28_r5,turan,28,0.828042,3.0714,2.75,2.9642857142857144,2.8214285714285716,0.214286,0.071429,0
2842,turan_n13_r6,turan,13,0.897436,1.9231,1.6923076923076923,1.7692307692307692,1.7692307692307692,0.076923,0.076923,0
2843,turan_n28_r8,turan,28,0.904762,3.1429,2.857142857142857,3.0357142857142856,2.8214285714285716,0.178571,-0.035714,0
2844,turan_n15_r6,turan,15,0.885714,2.0667,1.9333333333333333,1.9333333333333333,1.8666666666666667,0.0,-0.066667,0
2845,turan_n29_r4,turan,29,0.775862,3.0345,2.793103448275862,2.8275862068965516,2.6551724137931036,0.034483,-0.137931,0
2846,turan_n17_r6,turan,17,0.882353,2.4706,1.9411764705882353,2.176470588235294,2.0,0.235294,0.058824,0
2847,turan_n29_r6,turan,29,0.862069,3.1034,2.9310344827586206,3.0689655172413794,3.0689655172413794,0.137931,0.137931,0
2848,turan_n19_r6,turan,19,0.877193,2.4737,2.1052631578947367,2.0526315789473686,2.210526315789474,-0.052632,0.105263,1
2849,turan_n29_r7,turan,29,0.8867,3.0345,3.0,3.0689655172413794,3.0,0.068966,0.0,0
2850,turan_n30_r2,turan,30,0.517241,1.9667,2.1,1.4666666666666666,1.6,-0.633333,-0.5,0
2851,turan_n24_r6,turan,24,0.869565,2.6667,2.5833333333333335,2.5,2.4166666666666665,-0.083333,-0.166667,0
2852,turan_n30_r3,turan,30,0.689655,2.7333,2.3,2.5,2.2666666666666666,0.2,-0.033333,0
2853,turan_n27_r6,turan,27,0.863248,3.0741,3.185185185185185,2.7777777777777777,2.925925925925926,-0.407407,-0.259259,0
2854,turan_n30_r5,turan,30,0.827586,3.0333,3.033333333333333,2.966666666666667,3.033333333333333,-0.066667,0.0,0
2855,turan_n30_r8,turan,30,0.903448,3.2667,3.1333333333333333,3.066666666666667,3.1,-0.066667,-0.033333,0
2856,turan_n30_r8,turan,30,0.903448,3.2667,3.1,3.1,3.1,0.0,0.0,0
2857,turan_n31_r4,turan,31,0.774194,3.0323,3.161290322580645,2.838709677419355,2.806451612903226,-0.322581,-0.354839,0
2858,turan_n31_r4,turan,31,0.774194,3.0323,2.870967741935484,2.870967741935484,2.935483870967742,0.0,0.064516,0
2859,turan_n31_r6,turan,31,0.860215,3.3226,3.161290322580645,3.0,2.967741935483871,-0.16129,-0.193548,0
2860,turan_n31_r6,turan,31,0.860215,3.3226,3.2903225806451615,3.0,3.0,-0.290323,-0.290323,0
2861,turan_n47_r6,turan,47,0.851064,4.234,4.531914893617022,4.085106382978723,4.787234042553192,-0.446809,0.255319,1
2862,turan_n31_r7,turan,31,0.883871,3.2903,3.2903225806451615,3.2903225806451615,3.4193548387096775,0.0,0.129032,0
2863,turan_n32_r2,turan,32,0.516129,1.625,1.625,1.5,1.625,-0.125,0.0,0
2864,turan_n33_r3,turan,33,0.6875,2.9697,2.6363636363636362,2.3636363636363638,2.4242424242424243,-0.272727,-0.212121,0
2865,turan_n33_r3,turan,33,0.6875,2.9697,2.757575757575758,2.3636363636363638,2.393939393939394,-0.393939,-0.363636,0
2866,turan_n65_r6,turan,65,0.846154,5.5231,6.923076923076923,5.415384615384616,5.907692307692308,-1.507692,-1.015385,0
2867,turan_n33_r4,turan,33,0.772727,3.2121,3.0,3.0606060606060606,3.484848484848485,0.060606,0.484848,0
2868,turan_n75_r6,turan,75,0.844324,6.0133,7.8533333333333335,5.906666666666666,6.866666666666666,-1.946667,-0.986667,0
2869,turan_n33_r5,turan,33,0.823864,3.6667,3.0606060606060606,3.0606060606060606,3.090909090909091,0.0,0.030303,0
2870,turan_n86_r6,turan,86,0.842955,6.4767,8.976744186046512,6.383720930232558,7.0,-2.593023,-1.976744,0
2871,turan_n33_r6,turan,33,0.857955,3.697,4.181818181818182,3.4545454545454546,3.1515151515151514,-0.727273,-1.030303,0
2872,turan_n33_r7,turan,33,0.882576,3.697,3.303030303030303,3.4242424242424243,3.3636363636363638,0.121212,0.060606,0
2873,turan_n33_r7,turan,33,0.882576,3.697,3.5757575757575757,3.6666666666666665,3.5757575757575757,0.090909,0.0,0
2874,turan_n33_r8,turan,33,0.901515,3.697,3.4242424242424243,3.4545454545454546,3.3636363636363638,0.030303,-0.060606,0
2875,turan_n33_r8,turan,33,0.901515,3.697,3.3333333333333335,3.606060606060606,3.8181818181818183,0.272727,0.484848,0
2876,turan_n34_r2,turan,34,0.515152,2.2353,2.0,2.0,2.0,0.0,0.0,0
2877,turan_n35_r3,turan,35,0.685714,2.9714,2.7714285714285714,2.7714285714285714,2.6857142857142855,0.0,-0.085714,0
2878,turan_n35_r3,turan,35,0.685714,2.9714,2.657142857142857,2.7714285714285714,2.6857142857142855,0.114286,0.028571,0
2879,turan_n35_r5,turan,35,0.823529,3.6286,3.6,3.3714285714285714,3.142857142857143,-0.228571,-0.457143,0
2880,turan_n35_r5,turan,35,0.823529,3.6286,3.9714285714285715,3.4571428571428573,3.5714285714285716,-0.514286,-0.4,0
2881,turan_n35_r7,turan,35,0.882353,3.6857,3.5714285714285716,3.6,3.5714285714285716,0.028571,0.0,0
2882,turan_n35_r7,turan,35,0.882353,3.6857,3.7142857142857144,3.5714285714285716,3.6,-0.142857,-0.114286,0
2883,turan_n35_r8,turan,35,0.89916,3.6857,3.657142857142857,3.657142857142857,3.5142857142857142,0.0,-0.142857,0
2884,turan_n35_r8,turan,35,0.89916,3.6857,3.657142857142857,3.657142857142857,3.8857142857142857,0.0,0.228571,0
2885,turan_n36_r4,turan,36,0.771429,3.4444,3.0833333333333335,3.138888888888889,3.3333333333333335,0.055556,0.25,0
2886,turan_n36_r4,turan,36,0.771429,3.4444,3.138888888888889,3.1944444444444446,2.9444444444444446,0.055556,-0.194444,0
2887,turan_n36_r6,turan,36,0.857143,3.6389,3.6944444444444446,3.5555555555555554,3.888888888888889,-0.138889,0.194444,1
2888,turan_n36_r6,turan,36,0.857143,3.6389,3.6666666666666665,3.5555555555555554,3.4166666666666665,-0.111111,-0.25,0
2889,turan_n37_r2,turan,37,0.513514,2.2162,2.0,2.0,2.0,0.0,0.0,0
2891,turan_n37_r3,turan,37,0.684685,2.8649,2.864864864864865,2.72972972972973,2.6216216216216215,-0.135135,-0.243243,0
2892,turan_n9_r7,turan,9,0.944444,1.6667,1.5555555555555556,1.5555555555555556,1.5555555555555556,0.0,0.0,0
2893,turan_n37_r5,turan,37,0.821321,3.6216,3.5135135135135136,3.4324324324324325,3.864864864864865,-0.081081,0.351351,1
2894,turan_n11_r7,turan,11,0.927273,1.9091,1.7272727272727273,1.6363636363636365,1.6363636363636365,-0.090909,-0.090909,0
2895,turan_n37_r8,turan,37,0.897898,3.6757,3.810810810810811,3.675675675675676,3.918918918918919,-0.135135,0.108108,1
2896,turan_n38_r4,turan,38,0.769559,3.4211,3.6578947368421053,3.210526315789474,3.0526315789473686,-0.447368,-0.605263,0
2897,turan_n38_r4,turan,38,0.769559,3.4211,3.9473684210526314,3.1842105263157894,3.8684210526315788,-0.763158,-0.078947,0
2898,turan_n15_r7,turan,15,0.914286,2.0,1.9333333333333333,1.8666666666666667,1.8666666666666667,-0.066667,-0.066667,0
2899,turan_n38_r6,turan,38,0.854908,3.6316,3.9473684210526314,3.5526315789473686,3.9210526315789473,-0.394737,-0.026316,0
2900,turan_n17_r7,turan,17,0.904412,2.4706,2.0,2.0,2.0588235294117645,0.0,0.058824,0
2901,turan_n38_r7,turan,38,0.87909,3.6316,3.8684210526315788,3.6315789473684212,3.9210526315789473,-0.236842,0.052632,1
2902,turan_n39_r2,turan,39,0.512821,2.2564,2.1794871794871793,2.0,2.0,-0.179487,-0.179487,0
2903,turan_n40_r3,turan,40,0.683333,3.125,2.975,2.925,2.825,-0.05,-0.15,0
2904,turan_n40_r3,turan,40,0.683333,3.125,2.875,2.975,2.9,0.1,0.025,0
2905,turan_n40_r5,turan,40,0.820513,3.5,3.575,3.4,4.0,-0.175,0.425,1
2906,turan_n40_r5,turan,40,0.820513,3.5,3.875,3.4,3.975,-0.475,0.1,1
2907,turan_n40_r8,turan,40,0.897436,3.8,4.05,3.8,4.0,-0.25,-0.05,0
2908,turan_n40_r8,turan,40,0.897436,3.8,3.925,3.8,4.0,-0.125,0.075,1
2909,turan_n41_r4,turan,41,0.768293,3.7561,3.5853658536585367,3.5853658536585367,4.682926829268292,0.0,1.097561,0
2910,turan_n41_r4,turan,41,0.768293,3.7561,4.121951219512195,3.5853658536585367,3.4390243902439024,-0.536585,-0.682927,0
2911,turan_n41_r6,turan,41,0.853659,4.2439,3.975609756097561,4.073170731707317,3.658536585365854,0.097561,-0.317073,0
2912,turan_n41_r6,turan,41,0.853659,4.2439,3.926829268292683,4.073170731707317,4.658536585365853,0.146341,0.731707,0
2913,turan_n41_r7,turan,41,0.878049,4.2195,4.341463414634147,4.121951219512195,3.8536585365853657,-0.219512,-0.487805,0
2914,turan_n41_r7,turan,41,0.878049,4.2195,4.2926829268292686,4.219512195121951,4.097560975609756,-0.073171,-0.195122,0
2915,turan_n42_r2,turan,42,0.512195,2.4762,2.2142857142857144,2.261904761904762,2.0,0.047619,-0.214286,0
2916,turan_n50_r7,turan,50,0.874286,4.72,5.26,4.6,4.76,-0.66,-0.5,0
2917,turan_n43_r3,turan,43,0.682171,3.5116,4.27906976744186,3.0930232558139537,2.9767441860465116,-1.186047,-1.302326,0
2918,turan_n43_r5,turan,43,0.818383,4.093,4.232558139534884,3.883720930232558,4.627906976744186,-0.348837,0.395349,1
2919,turan_n43_r5,turan,43,0.818383,4.093,4.3023255813953485,3.883720930232558,4.534883720930233,-0.418605,0.232558,1
2920,turan_n43_r6,turan,43,0.852713,4.2326,4.372093023255814,4.023255813953488,4.488372093023256,-0.348837,0.116279,1
2921,turan_n43_r6,turan,43,0.852713,4.2326,4.558139534883721,4.023255813953488,4.674418604651163,-0.534884,0.116279,1
2922,turan_n75_r7,turan,75,0.868468,6.0933,7.346666666666667,6.0,6.906666666666666,-1.346667,-0.44,0
2923,turan_n43_r7,turan,43,0.877076,4.186,4.627906976744186,4.093023255813954,4.627906976744186,-0.534884,0.0,0
2924,turan_n85_r7,turan,85,0.867227,6.5294,8.635294117647058,6.458823529411765,6.9411764705882355,-2.176471,-1.694118,0
2925,turan_n43_r8,turan,43,0.894795,4.3023,4.395348837209302,4.186046511627907,4.767441860465116,-0.209302,0.372093,1
2926,turan_n98_r7,turan,98,0.865979,7.5816,10.357142857142858,7.479591836734694,7.959183673469388,-2.877551,-2.397959,0
2927,turan_n44_r4,turan,44,0.767442,3.9545,3.5681818181818183,3.7045454545454546,3.8636363636363638,0.136364,0.295455,0
2928,turan_n45_r2,turan,45,0.511111,2.3778,2.2888888888888888,2.2444444444444445,2.2222222222222223,-0.044444,-0.066667,0
2929,turan_n46_r3,turan,46,0.681159,3.4565,3.282608695652174,3.282608695652174,3.130434782608696,0.0,-0.152174,0
2930,turan_n46_r3,turan,46,0.681159,3.4565,3.152173913043478,3.239130434782609,3.0434782608695654,0.086957,-0.108696,0
2931,turan_n46_r5,turan,46,0.817391,4.0652,5.0,3.869565217391304,4.6521739130434785,-1.130435,-0.347826,0
2932,turan_n46_r5,turan,46,0.817391,4.0652,4.826086956521739,3.869565217391304,4.934782608695652,-0.956522,0.108696,1
2933,turan_n46_r7,turan,46,0.875362,4.2391,4.586956521739131,4.1521739130434785,4.739130434782608,-0.434783,0.152174,1
2934,turan_n46_r7,turan,46,0.875362,4.2391,5.043478260869565,4.1521739130434785,4.8478260869565215,-0.891304,-0.195652,0
2935,turan_n46_r8,turan,46,0.89372,4.2174,4.869565217391305,4.195652173913044,4.739130434782608,-0.673913,-0.130435,0
2936,turan_n46_r8,turan,46,0.89372,4.2174,4.782608695652174,4.195652173913044,4.173913043478261,-0.586957,-0.608696,0
2938,turan_n47_r4,turan,47,0.765957,3.9574,4.170212765957447,3.765957446808511,3.8085106382978724,-0.404255,-0.361702,0
2939,turan_n47_r6,turan,47,0.851064,4.234,4.723404255319149,4.085106382978723,4.74468085106383,-0.638298,0.021277,1
2940,turan_n47_r6,turan,47,0.851064,4.234,4.723404255319149,4.085106382978723,4.74468085106383,-0.638298,0.021277,1
2941,turan_n48_r2,turan,48,0.510638,2.0833,2.3333333333333335,2.0,2.0,-0.333333,-0.333333,0
2942,turan_n49_r3,turan,49,0.680272,3.5714,3.326530612244898,3.4489795918367347,3.2244897959183674,0.122449,-0.102041,0
2943,turan_n49_r3,turan,49,0.680272,3.5714,3.5306122448979593,3.4693877551020407,3.2857142857142856,-0.061224,-0.244898,0
2945,turan_n49_r5,turan,49,0.816327,4.4286,4.918367346938775,4.285714285714286,4.714285714285714,-0.632653,-0.204082,0
2946,turan_n49_r8,turan,49,0.892857,4.7755,5.326530612244898,4.775510204081633,4.795918367346939,-0.55102,-0.530612,0
2947,turan_n49_r8,turan,49,0.892857,4.7755,5.061224489795919,4.775510204081633,4.755102040816326,-0.285714,-0.306122,0
2948,turan_n12_r8,turan,12,0.939394,2.0,1.8333333333333333,1.75,1.6666666666666667,-0.083333,-0.166667,0
2949,turan_n50_r4,turan,50,0.764898,4.24,5.16,4.06,4.8,-1.1,-0.36,0
2950,turan_n50_r6,turan,50,0.849796,4.66,4.92,4.46,4.9,-0.46,-0.02,0
2951,turan_n50_r6,turan,50,0.849796,4.66,5.04,4.46,4.82,-0.58,-0.22,0
2952,turan_n17_r8,turan,17,0.926471,2.4706,2.0,2.0,2.0,0.0,0.0,0
2953,turan_n50_r7,turan,50,0.874286,4.72,4.96,4.6,4.9,-0.36,-0.06,0
2954,turan_n51_r2,turan,51,0.509804,2.7451,2.607843137254902,2.4901960784313726,2.372549019607843,-0.117647,-0.235294,0
2955,turan_n20_r8,turan,20,0.915789,2.6,2.4,2.3,2.3,-0.1,-0.1,0
2956,turan_n52_r3,turan,52,0.679487,3.8077,4.019230769230769,3.6346153846153846,3.5,-0.384615,-0.519231,0
2957,turan_n52_r5,turan,52,0.815234,4.5192,5.653846153846154,4.346153846153846,4.884615384615385,-1.307692,-0.769231,0
2958,turan_n52_r5,turan,52,0.815234,4.5192,5.538461538461538,4.346153846153846,4.8076923076923075,-1.192308,-0.730769,0
2959,turan_n27_r8,turan,27,0.905983,3.1852,2.962962962962963,2.7777777777777777,2.7777777777777777,-0.185185,-0.185185,0
2960,turan_n52_r8,turan,52,0.891403,4.75,5.1923076923076925,4.653846153846154,4.903846153846154,-0.538462,-0.288462,0
2961,turan_n53_r4,turan,53,0.764151,4.1887,5.188679245283019,4.056603773584905,4.811320754716981,-1.132075,-0.377358,0
2962,turan_n53_r4,turan,53,0.764151,4.1887,6.471698113207547,4.056603773584905,3.7547169811320753,-2.415094,-2.716981,0
2963,turan_n53_r6,turan,53,0.849057,4.6604,5.452830188679245,4.509433962264151,4.886792452830188,-0.943396,-0.566038,0
2964,turan_n53_r6,turan,53,0.849057,4.6604,5.471698113207547,4.509433962264151,4.90566037735849,-0.962264,-0.566038,0
2965,turan_n40_r8,turan,40,0.897436,3.8,4.175,3.8,3.95,-0.375,-0.225,0
2966,turan_n53_r7,turan,53,0.873004,4.7358,5.830188679245283,4.60377358490566,4.9245283018867925,-1.226415,-0.90566,0
2967,turan_n55_r2,turan,55,0.509091,2.6909,2.6363636363636362,2.4909090909090907,2.418181818181818,-0.145455,-0.218182,0
2968,turan_n49_r8,turan,49,0.892857,4.7755,5.163265306122449,4.775510204081633,4.836734693877551,-0.387755,-0.326531,0
2969,turan_n56_r3,turan,56,0.678571,3.8214,3.75,3.6785714285714284,4.982142857142857,-0.071429,1.232143,1
2970,turan_n56_r5,turan,56,0.814286,4.5,6.107142857142857,4.357142857142857,4.964285714285714,-1.75,-1.142857,0
2971,turan_n56_r5,turan,56,0.814286,4.5,5.267857142857143,4.357142857142857,5.0,-0.910714,-0.267857,0
2972,turan_n64_r8,turan,64,0.888889,5.1875,6.375,5.125,5.84375,-1.25,-0.53125,0
2973,turan_n56_r8,turan,56,0.890909,4.8393,5.785714285714286,4.803571428571429,5.0,-0.982143,-0.785714,0
2974,turan_n73_r8,turan,73,0.886986,6.1781,7.835616438356165,6.027397260273973,6.8493150684931505,-1.808219,-0.986301,0
2975,turan_n57_r4,turan,57,0.763158,4.7895,5.719298245614035,4.578947368421052,4.5964912280701755,-1.140351,-1.122807,0
2976,turan_n84_r8,turan,84,0.885255,6.7381,9.095238095238095,6.607142857142857,7.0,-2.488095,-2.095238,0
2977,turan_n57_r6,turan,57,0.847744,5.0877,5.7368421052631575,4.894736842105263,5.754385964912281,-0.842105,0.017544,1
2978,turan_n96_r8,turan,96,0.884211,7.2083,10.760416666666666,7.125,7.927083333333333,-3.635417,-2.833333,0
2979,turan_n57_r7,turan,57,0.87218,5.0526,6.298245614035087,4.964912280701754,5.807017543859649,-1.333333,-0.491228,0
2980,turan_n59_r2,turan,59,0.508475,2.9153,3.2203389830508473,2.7457627118644066,2.6610169491525424,-0.474576,-0.559322,0
2981,turan_n60_r3,turan,60,0.677966,4.0667,4.75,3.9833333333333334,3.85,-0.766667,-0.9,0
2982,turan_n60_r3,turan,60,0.677966,4.0667,4.616666666666666,3.9833333333333334,4.083333333333333,-0.633333,-0.533333,0
2983,turan_n60_r5,turan,60,0.813559,4.8667,6.533333333333333,4.783333333333333,5.85,-1.75,-0.683333,0
2984,turan_n60_r5,turan,60,0.813559,4.8667,6.4,4.783333333333333,5.75,-1.616667,-0.65,0
2986,turan_n60_r8,turan,60,0.889266,5.2833,6.1,5.166666666666667,5.8,-0.933333,-0.3,0
2988,turan_n61_r4,turan,61,0.762295,4.7705,6.245901639344262,4.590163934426229,5.60655737704918,-1.655738,-0.639344,0
2990,turan_n61_r6,turan,61,0.846995,5.1148,6.39344262295082,4.983606557377049,5.80327868852459,-1.409836,-0.590164,0
2992,turan_n61_r7,turan,61,0.871038,5.2131,6.311475409836065,5.081967213114754,5.819672131147541,-1.229508,-0.491803,0
2993,turan_n63_r2,turan,63,0.507937,2.873,3.2857142857142856,2.746031746031746,2.6825396825396823,-0.539683,-0.603175,0
2994,turan_n64_r3,turan,64,0.677083,4.3281,4.34375,4.15625,4.1875,-0.1875,-0.15625,0
2995,turan_n64_r3,turan,64,0.677083,4.3281,5.28125,4.15625,3.90625,-1.125,-1.375,0
2996,turan_n64_r5,turan,64,0.8125,5.0938,6.8125,4.921875,5.71875,-1.890625,-1.09375,0
2997,turan_n64_r5,turan,64,0.8125,5.0938,6.90625,4.921875,5.859375,-1.984375,-1.046875,0
2998,turan_n64_r8,turan,64,0.888889,5.1875,6.8125,5.125,5.890625,-1.6875,-0.921875,0
2999,turan_n64_r8,turan,64,0.888889,5.1875,7.0,5.125,5.859375,-1.875,-1.140625,0
3000,turan_n65_r4,turan,65,0.761538,4.9231,6.723076923076923,4.846153846153846,5.846153846153846,-1.876923,-0.876923,0
3001,turan_n65_r4,turan,65,0.761538,4.9231,5.676923076923077,4.846153846153846,5.8307692307692305,-0.830769,0.153846,1
3002,turan_n65_r6,turan,65,0.846154,5.5231,7.1692307692307695,5.415384615384616,5.923076923076923,-1.753846,-1.246154,0
3003,turan_n65_r6,turan,65,0.846154,5.5231,6.953846153846154,5.415384615384616,5.861538461538461,-1.538462,-1.092308,0
3004,turan_n65_r7,turan,65,0.870192,5.5692,6.3076923076923075,5.461538461538462,5.907692307692308,-0.846154,-0.4,0
3005,turan_n65_r7,turan,65,0.870192,5.5692,7.046153846153846,5.461538461538462,5.892307692307693,-1.584615,-1.153846,0
3006,turan_n67_r2,turan,67,0.507463,3.1343,3.925373134328358,3.0,3.0,-0.925373,-0.925373,0
3008,turan_n69_r3,turan,69,0.676471,4.5797,5.449275362318841,4.478260869565218,5.782608695652174,-0.971014,0.333333,1
3009,turan_n69_r5,turan,69,0.811594,5.3913,7.942028985507246,5.2898550724637685,5.927536231884058,-2.652174,-2.014493,0
3010,turan_n69_r5,turan,69,0.811594,5.3913,7.0,5.2898550724637685,5.840579710144928,-1.710145,-1.15942,0
3012,turan_n69_r8,turan,69,0.887468,5.7391,7.304347826086956,5.6231884057971016,5.913043478260869,-1.681159,-1.391304,0
3013,turan_n70_r4,turan,70,0.760663,5.1143,8.257142857142858,4.985714285714286,5.914285714285715,-3.271429,-2.342857,0
3014,turan_n70_r4,turan,70,0.760663,5.1143,8.714285714285714,4.985714285714286,5.957142857142857,-3.728571,-2.757143,0
3015,turan_n70_r6,turan,70,0.845135,5.6286,7.171428571428572,5.485714285714286,6.0,-1.685714,-1.171429,0
3016,turan_n70_r6,turan,70,0.845135,5.6286,8.3,5.485714285714286,5.914285714285715,-2.814286,-2.385714,0
3018,turan_n70_r7,turan,70,0.869565,5.6714,7.114285714285714,5.557142857142857,5.957142857142857,-1.557143,-1.157143,0
3019,turan_n72_r2,turan,72,0.507042,3.1111,3.611111111111111,3.0,3.0,-0.611111,-0.611111,0
3020,turan_n73_r3,turan,73,0.675799,4.7123,6.767123287671233,4.6438356164383565,4.493150684931507,-2.123288,-2.273973,0
3021,turan_n73_r3,turan,73,0.675799,4.7123,7.315068493150685,4.6438356164383565,6.616438356164384,-2.671233,-0.69863,0
3022,turan_n73_r5,turan,73,0.810883,5.9589,7.438356164383562,5.780821917808219,6.821917808219178,-1.657534,-0.616438,0
3023,turan_n73_r5,turan,73,0.810883,5.9589,7.410958904109589,5.780821917808219,6.767123287671233,-1.630137,-0.643836,0
3024,turan_n73_r8,turan,73,0.886986,6.1781,7.315068493150685,6.027397260273973,6.794520547945205,-1.287671,-0.520548,0
3025,turan_n73_r8,turan,73,0.886986,6.1781,7.657534246575342,6.027397260273973,6.890410958904109,-1.630137,-0.767123,0
3027,turan_n75_r4,turan,75,0.76,5.4533,7.906666666666666,5.373333333333333,6.826666666666667,-2.533333,-1.08,0
3028,turan_n75_r6,turan,75,0.844324,6.0133,8.213333333333333,5.906666666666666,6.8133333333333335,-2.306667,-1.4,0
3029,turan_n75_r6,turan,75,0.844324,6.0133,7.773333333333333,5.906666666666666,6.8533333333333335,-1.866667,-0.92,0
3030,turan_n75_r7,turan,75,0.868468,6.0933,8.56,6.0,6.773333333333333,-2.56,-1.786667,0
3031,turan_n75_r7,turan,75,0.868468,6.0933,8.12,6.0,6.76,-2.12,-1.36,0
3032,turan_n77_r2,turan,77,0.506494,3.3247,4.0,3.2467532467532467,3.2337662337662336,-0.753247,-0.766234,0
3034,turan_n78_r5,turan,78,0.81019,5.8846,7.628205128205129,5.782051282051282,6.82051282051282,-1.846154,-0.807692,0
3035,turan_n78_r8,turan,78,0.886114,6.2308,9.384615384615385,6.115384615384615,6.884615384615385,-3.269231,-2.5,0
3036,turan_n78_r8,turan,78,0.886114,6.2308,7.948717948717949,6.115384615384615,6.871794871794871,-1.833333,-1.076923,0
3038,turan_n79_r3,turan,79,0.675105,4.9241,7.69620253164557,4.810126582278481,6.772151898734177,-2.886076,-0.924051,0
3039,turan_n80_r4,turan,80,0.759494,5.6,8.1875,5.5,6.8625,-2.6875,-1.325,0
3040,turan_n80_r4,turan,80,0.759494,5.6,8.0,5.5,6.95,-2.5,-1.05,0
3041,turan_n80_r6,turan,80,0.843671,6.1375,8.4125,5.9875,6.8625,-2.425,-1.55,0
3042,turan_n80_r6,turan,80,0.843671,6.1375,8.9125,5.9875,6.95,-2.925,-1.9625,0
3044,turan_n80_r7,turan,80,0.867722,6.1875,8.1875,6.05,6.925,-2.1375,-1.2625,0
3045,turan_n83_r2,turan,83,0.506024,3.6265,4.27710843373494,3.5060240963855422,3.4216867469879517,-0.771084,-0.855422,0
3046,turan_n84_r3,turan,84,0.674699,5.2024,6.261904761904762,5.119047619047619,6.857142857142857,-1.142857,0.595238,1
3047,turan_n84_r3,turan,84,0.674699,5.2024,6.345238095238095,5.119047619047619,5.25,-1.22619,-1.095238,0
3049,turan_n84_r5,turan,84,0.809524,6.3095,10.166666666666666,6.2023809523809526,7.0,-3.964286,-3.166667,0
3051,turan_n84_r8,turan,84,0.885255,6.7381,9.226190476190476,6.607142857142857,6.928571428571429,-2.619048,-2.297619,0
3053,turan_n85_r7,turan,85,0.867227,6.5294,8.788235294117648,6.458823529411765,6.964705882352941,-2.329412,-1.823529,0
3055,turan_n86_r4,turan,86,0.758687,5.9186,8.488372093023257,5.8604651162790695,6.930232558139535,-2.627907,-1.55814,0
3057,turan_n86_r6,turan,86,0.842955,6.4767,8.755813953488373,6.383720930232558,6.953488372093023,-2.372093,-1.802326,0
3058,turan_n88_r2,turan,88,0.505747,3.5909,4.329545454545454,3.5,3.4545454545454546,-0.829545,-0.875,0
3060,turan_n90_r3,turan,90,0.674157,5.7556,8.5,5.633333333333334,7.855555555555555,-2.866667,-0.644444,0
3061,turan_n90_r5,turan,90,0.808989,6.6444,8.977777777777778,6.588888888888889,7.844444444444444,-2.388889,-1.133333,0
3062,turan_n90_r5,turan,90,0.808989,6.6444,8.922222222222222,6.588888888888889,7.7444444444444445,-2.333333,-1.177778,0
3064,turan_n90_r8,turan,90,0.884644,7.1444,9.555555555555555,7.033333333333333,7.9,-2.522222,-1.655556,0
3066,turan_n91_r7,turan,91,0.866667,7.0989,9.582417582417582,6.978021978021978,7.8901098901098905,-2.604396,-1.692308,0
3067,turan_n92_r4,turan,92,0.758242,6.4783,9.402173913043478,6.3478260869565215,7.826086956521739,-3.054348,-1.576087,0
3068,turan_n92_r4,turan,92,0.758242,6.4783,9.097826086956522,6.3478260869565215,7.945652173913044,-2.75,-1.152174,0
3070,turan_n92_r6,turan,92,0.842332,7.0109,10.597826086956522,6.891304347826087,7.836956521739131,-3.706522,-2.76087,0
3071,turan_n95_r2,turan,95,0.505263,3.8421,5.0,3.7473684210526317,3.705263157894737,-1.252632,-1.294737,0
3073,turan_n96_r3,turan,96,0.673684,5.5417,8.635416666666666,5.5,8.0,-3.135417,-0.635417,0
3074,turan_n96_r5,turan,96,0.808333,6.7917,9.84375,6.6875,7.9375,-3.15625,-1.90625,0
3075,turan_n96_r5,turan,96,0.808333,6.7917,10.541666666666666,6.6875,7.947916666666667,-3.854167,-2.59375,0
